Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1  (k),1,08/04/2017,1st,6,Delhi Capitals,M Chinnaswamy Stadium,run out,9,5,180.00,,9,5,9.00,180.00
2  (k),2,10/04/2017,1st,2,Punjab Kings,Holkar Cricket Stadium,c G J Maxwell b Sandeep Sharma,7,12,58.33,,16,17,8.00,94.12
3  (k),3,14/05/2017,1st,2,Delhi Capitals,Arun Jaitley Stadium,b P J Cummins,3,9,33.33,,19,26,6.33,73.08
4,4,12/05/2023,1st,5,Gujarat Titans,Wankhede Stadium,c A Manohar b M M Sharma,30,20,150.00,,49,46,12.25,106.52
5,5,16/05/2023,2nd,6,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,c N Pooran b Y Thakur,2,4,50.00,,51,50,10.20,102.00
6,6,26/05/2023,2nd,6,Gujarat Titans,Narendra Modi Stadium,c H H Pandya b M M Sharma,5,7,71.43,,56,57,9.33,98.25
