Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,09/04/2022,1st,7,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,c †K D Karthik b H V Patel,6,12,50.00,,6,12,6.00,50.00
2,2,09/05/2022,2nd,4,Kolkata Knight Riders,Dr DY Patil Sports Academy,c N Rana b A D Russell,12,16,75.00,,18,28,9.00,64.29
3,,12/05/2022,2nd,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,18,28,9.00,64.29
4,3,17/05/2022,2nd,7,Sunrisers Hyderabad,Wankhede Stadium,not out,14*,6,233.33,,32,34,16.00,94.12
5,4,21/05/2022,2nd,6,Delhi Capitals,Wankhede Stadium,not out,13*,6,216.67,,45,40,22.50,112.50
6,5,23/03/2024,1st,6,Sunrisers Hyderabad,Eden Gardens,c M Markande b P J Cummins,35,17,205.88,,80,57,26.67,140.35
7,,29/03/2024,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,80,57,26.67,140.35
8,6,03/04/2024,1st,8,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,c P P Shaw b I Sharma,2,2,100.00,,82,59,20.50,138.98
9,7,08/04/2024,1st,6,Chennai Super Kings,MA Chidambaram Stadium,b M M Theekshana,13,12,108.33,,95,71,19.00,133.80
10,,14/04/2024,2nd,-,Lucknow Super Giants,Eden Gardens,did not bat,-,-,-,,95,71,19.00,133.80
11,8,16/04/2024,1st,8,Rajasthan Royals,Eden Gardens,not out,1*,1,100.00,,96,72,19.20,133.33
12,9,21/04/2024,1st,8,Royal Challengers Bengaluru,Eden Gardens,not out,24*,9,266.67,,120,81,24.00,148.15
13,10,26/04/2024,1st,7,Punjab Kings,Eden Gardens,not out,6*,3,200.00,,126,84,25.20,150.00
14,,29/04/2024,2nd,-,Delhi Capitals,Eden Gardens,did not bat,-,-,-,,126,84,25.20,150.00
15,11,03/05/2024,1st,9,Mumbai Indians,Wankhede Stadium,c G Coetzee b J J Bumrah,2,4,50.00,,128,88,21.33,145.45
16,12,05/05/2024,1st,7,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,not out,25*,6,416.67,,153,94,25.50,162.77
17,13,11/05/2024,1st,8,Mumbai Indians,Eden Gardens,not out,17*,8,212.50,,170,102,28.33,166.67
18,,19/05/2024,2nd,-,Rajasthan Royals,Barsapara Cricket Stadium,did not bat,-,-,-,,170,102,28.33,166.67
19,,21/05/2024,2nd,-,Sunrisers Hyderabad,Narendra Modi Stadium,did not bat,-,-,-,,170,102,28.33,166.67
20,,26/05/2024,2nd,-,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bat,-,-,-,,170,102,28.33,166.67
21,14,22/03/2025,1st,8,Royal Challengers Bengaluru,Eden Gardens,not out,6*,9,66.67,,176,111,29.33,158.56
22,,26/03/2025,2nd,-,Rajasthan Royals,Barsapara Cricket Stadium,did not bat,-,-,-,,176,111,29.33,158.56
23,15,31/03/2025,1st,9,Mumbai Indians,Wankhede Stadium,c H H Pandya b M J Santner,22,12,183.33,,198,123,28.29,160.98
24,,03/04/2025,1st,-,Sunrisers Hyderabad,Eden Gardens,did not bat,-,-,-,,198,123,28.29,160.98
25,16,08/04/2025,2nd,5,Lucknow Super Giants,Eden Gardens,c A K Markram b Ravi Bishnoi,1,2,50.00,,199,125,24.88,159.20
26,,11/04/2025,2nd,-,Chennai Super Kings,MA Chidambaram Stadium,did not bat,-,-,-,,199,125,24.88,159.20
27,17,15/04/2025,2nd,8,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,c S S Iyer b Y S Chahal,0,1,0.00,,199,126,22.11,157.94
28,18,21/04/2025,2nd,7,Gujarat Titans,Eden Gardens,c & b M Prasidh Krishna,1,2,50.00,,200,128,20.00,156.25
