Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,30/04/2022,2nd,-,Rajasthan Royals,Dr DY Patil Sports Academy,did not bat,-,-,-,,0,0,,-
2,,06/05/2022,1st,-,Gujarat Titans,Brabourne Stadium,did not bat,-,-,-,,0,0,,-
3,1,09/05/2022,2nd,9,Kolkata Knight Riders,Dr DY Patil Sports Academy,run out,3,5,60.00,,3,5,3.00,60.00
4,,12/05/2022,2nd,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,3,5,3.00,60.00
5,,08/04/2023,1st,-,Chennai Super Kings,Wankhede Stadium,did not bat,-,-,-,,3,5,3.00,60.00
6,,25/04/2023,2nd,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,3,5,3.00,60.00
7,,30/04/2023,2nd,-,Rajasthan Royals,Wankhede Stadium,did not bat,-,-,-,,3,5,3.00,60.00
8,,03/05/2023,2nd,-,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,3,5,3.00,60.00
9,,09/05/2023,2nd,-,Royal Challengers Bengaluru,Wankhede Stadium,did not bat,-,-,-,,3,5,3.00,60.00
10,,12/05/2023,1st,-,Gujarat Titans,Wankhede Stadium,did not bat,-,-,-,,3,5,3.00,60.00
11,,21/05/2023,2nd,-,Sunrisers Hyderabad,Wankhede Stadium,did not bat,-,-,-,,3,5,3.00,60.00
12,2,26/05/2023,2nd,10,Gujarat Titans,Narendra Modi Stadium,c D A Miller b M M Sharma,6,7,85.71,,9,12,4.50,75.00
13,3,30/03/2025,1st,9,Chennai Super Kings,Barsapara Cricket Stadium,run out,1,1,100.00,,10,13,3.33,76.92
14,,05/04/2025,1st,-,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,10,13,3.33,76.92
15,,13/04/2025,1st,-,Royal Challengers Bengaluru,Sawai Mansingh Stadium,did not bat,-,-,-,,10,13,3.33,76.92
