Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,,31/03/2023,1st,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,0,0,,-
2,,03/04/2023,1st,-,Lucknow Super Giants,MA Chidambaram Stadium,did not bat,-,-,-,,0,0,,-
