Match,Innings,Date,M/Inns,Posn,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Runs,B/F,Avg,S/R
1,1,14/04/2017,1st,9,Gujarat Lions,Saurashtra Cricket Association Stadium,not out,1*,1,100.00,,1,1,,100.00
2,,29/04/2017,1st,-,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,1,1,,100.00
3,,16/05/2017,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,1,1,,100.00
4,,21/05/2017,2nd,-,Mumbai Indians,Rajiv Gandhi International Stadium,did not bat,-,-,-,,1,1,,100.00
5,,24/03/2019,2nd,-,Sunrisers Hyderabad,Eden Gardens,did not bat,-,-,-,,1,1,,100.00
6,,27/03/2019,1st,-,Punjab Kings,Eden Gardens,did not bat,-,-,-,,1,1,,100.00
7,,30/03/2019,1st,-,Delhi Capitals,Arun Jaitley Stadium,did not bat,-,-,-,,1,1,,100.00
8,,05/04/2019,2nd,-,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bat,-,-,-,,1,1,,100.00
9,,12/04/2019,1st,-,Delhi Capitals,Eden Gardens,did not bat,-,-,-,,1,1,,100.00
10,,18/10/2020,1st,-,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bat,-,-,-,,1,1,,100.00
11,2,21/10/2020,1st,9,Royal Challengers Bengaluru,Sheikh Zayed Stadium,not out,19*,16,118.75,,20,17,,117.65
12,,24/10/2020,1st,-,Delhi Capitals,Sheikh Zayed Stadium,did not bat,-,-,-,,20,17,,117.65
13,3,26/10/2020,1st,9,Punjab Kings,Sharjah Cricket Stadium,not out,24*,13,184.62,,44,30,,146.67
14,,29/10/2020,1st,-,Chennai Super Kings,Dubai International Cricket Stadium,did not bat,-,-,-,,44,30,,146.67
15,,20/09/2021,2nd,-,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bat,-,-,-,,44,30,,146.67
16,,23/09/2021,2nd,-,Mumbai Indians,Sheikh Zayed Stadium,did not bat,-,-,-,,44,30,,146.67
17,,26/09/2021,1st,-,Chennai Super Kings,Sheikh Zayed Stadium,did not bat,-,-,-,,44,30,,146.67
18,4,28/09/2021,2nd,9,Delhi Capitals,Sharjah Cricket Stadium,not out,0*,0,-,,44,30,,146.67
19,,07/10/2021,1st,-,Rajasthan Royals,Sharjah Cricket Stadium,did not bat,-,-,-,,44,30,,146.67
20,,11/10/2021,2nd,-,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bat,-,-,-,,44,30,,146.67
21,5,13/10/2021,2nd,9,Delhi Capitals,Sharjah Cricket Stadium,not out,0*,0,-,,44,30,,146.67
22,6,15/10/2021,2nd,9,Chennai Super Kings,Dubai International Cricket Stadium,not out,18*,11,163.64,,62,41,,151.22
23,,28/03/2022,2nd,-,Lucknow Super Giants,Wankhede Stadium,did not bat,-,-,-,,62,41,,151.22
24,,02/04/2022,1st,-,Delhi Capitals,Maharashtra Cricket Association Stadium,did not bat,-,-,-,,62,41,,151.22
25,,08/04/2022,2nd,-,Punjab Kings,Brabourne Stadium,did not bat,-,-,-,,62,41,,151.22
26,,11/04/2022,1st,-,Sunrisers Hyderabad,Dr DY Patil Sports Academy,did not bat,-,-,-,,62,41,,151.22
27,,14/04/2022,1st,-,Rajasthan Royals,Dr DY Patil Sports Academy,did not bat,-,-,-,,62,41,,151.22
28,7,17/04/2022,2nd,9,Chennai Super Kings,Maharashtra Cricket Association Stadium,not out,0*,0,-,,62,41,,151.22
29,8,23/04/2022,1st,8,Kolkata Knight Riders,Dr DY Patil Sports Academy,c Rinku Singh b A D Russell,0,1,0.00,,62,42,62.00,147.62
30,,27/04/2022,2nd,-,Sunrisers Hyderabad,Wankhede Stadium,did not bat,-,-,-,,62,42,62.00,147.62
31,,30/04/2022,2nd,-,Royal Challengers Bengaluru,Brabourne Stadium,did not bat,-,-,-,,62,42,62.00,147.62
32,9,03/05/2022,1st,9,Punjab Kings,Dr DY Patil Sports Academy,c L S Livingstone b K Rabada,5,3,166.67,,67,45,33.50,148.89
33,,06/05/2022,2nd,-,Mumbai Indians,Brabourne Stadium,did not bat,-,-,-,,67,45,33.50,148.89
34,,19/05/2022,1st,-,Royal Challengers Bengaluru,Wankhede Stadium,did not bat,-,-,-,,67,45,33.50,148.89
35,,29/05/2022,2nd,-,Rajasthan Royals,Narendra Modi Stadium,did not bat,-,-,-,,67,45,33.50,148.89
36,,09/04/2023,2nd,-,Gujarat Titans,Narendra Modi Stadium,did not bat,-,-,-,,67,45,33.50,148.89
37,,14/04/2023,2nd,-,Sunrisers Hyderabad,Eden Gardens,did not bat,-,-,-,,67,45,33.50,148.89
38,,16/04/2023,1st,-,Mumbai Indians,Wankhede Stadium,did not bat,-,-,-,,67,45,33.50,148.89
39,,15/04/2024,2nd,-,Sunrisers Hyderabad,M Chinnaswamy Stadium,did not bat,-,-,-,,67,45,33.50,148.89
40,10,21/04/2024,2nd,11,Kolkata Knight Riders,Eden Gardens,run out,1,1,100.00,,68,46,22.67,147.83
41,,25/04/2024,1st,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,68,46,22.67,147.83
42,,09/05/2024,1st,-,Punjab Kings,Himachal Pradesh Cricket Association Stadium,did not bat,-,-,-,,68,46,22.67,147.83
43,,12/05/2024,1st,-,Delhi Capitals,M Chinnaswamy Stadium,did not bat,-,-,-,,68,46,22.67,147.83
44,,18/05/2024,1st,-,Chennai Super Kings,M Chinnaswamy Stadium,did not bat,-,-,-,,68,46,22.67,147.83
45,,22/05/2024,1st,-,Rajasthan Royals,Narendra Modi Stadium,did not bat,-,-,-,,68,46,22.67,147.83
46,,01/04/2025,2nd,-,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bat,-,-,-,,68,46,22.67,147.83
47,11,05/04/2025,2nd,11,Rajasthan Royals,Maharaja Yadavindra Singh International Cricket St,not out,4*,1,400.00,,72,47,24.00,153.19
48,,08/04/2025,1st,-,Chennai Super Kings,Maharaja Yadavindra Singh International Cricket St,did not bat,-,-,-,,72,47,24.00,153.19
49,,12/04/2025,1st,-,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bat,-,-,-,,72,47,24.00,153.19
