Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
MARCO JANSEN,2021-04-09,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MARCO JANSEN,2021-04-13,0,1,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0
MARCO JANSEN,2022-04-27,8,5,160.0,0.0,0.0,1.5,0.0,1.5,0.0,12
MARCO JANSEN,2022-05-01,0,0,,2.67,53.33,2.67,2.67,2.67,53.33,0
MARCO JANSEN,2022-05-14,1,2,50.0,2.0,53.33,2.0,2.0,2.0,53.33,1
MARCO JANSEN,2023-04-18,13,6,216.67,1.8,52.5,2.0,2.25,2.0,70.0,19
MARCO JANSEN,2023-04-21,17,22,77.27,3.67,85.33,2.67,5.5,3.25,142.22,17
MARCO JANSEN,2023-04-24,2,3,66.67,5.57,83.99,5.43,7.75,7.5,114.65,2
MARCO JANSEN,2023-05-04,1,4,25.0,5.12,81.52,5.12,8.25,8.25,102.65,1
MARCO JANSEN,2023-05-07,3,2,150.0,4.67,74.45,5.0,8.25,8.75,96.4,7
MARCO JANSEN,2023-05-15,3,6,50.0,4.5,82.85,4.7,5.75,7.75,79.74,3
MARCO JANSEN,2024-03-23,1,1,100.0,4.36,79.56,4.82,2.25,3.75,72.92,1
MARCO JANSEN,2024-05-06,17,12,141.67,4.08,81.42,4.5,2.0,3.25,81.25,21
MARCO JANSEN,2025-04-05,3,6,50.0,5.08,86.44,5.08,6.0,5.25,110.42,3
MARCO JANSEN,2025-04-08,34,19,178.95,4.93,83.64,5.14,6.0,6.25,85.42,44
MARCO JANSEN,2025-04-12,5,5,100.0,6.87,90.44,6.07,13.75,9.5,117.66,5
MARCO JANSEN,2025-04-15,1,2,50.0,6.75,91.08,6.0,14.75,10.5,117.66,1
MARCO JANSEN,2025-04-20,25,20,125.0,6.41,88.51,5.76,10.75,8.0,94.74,25
MARCO JANSEN,2025-04-26,3,7,42.86,7.44,90.66,6.56,16.25,11.5,113.49,3
MARCO JANSEN,2025-04-30,4,2,200.0,7.21,88.0,6.58,8.5,8.5,79.46,10
MARCO JANSEN,2025-05-24,0,2,0.0,7.05,93.9,6.35,8.25,7.75,104.46,0
