Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
RYAN RICKELTON,2025-03-23,13,7,185.71,0.0,0.0,0.0,0.0,0.0,0.0,19
RYAN RICKELTON,2025-03-29,6,9,66.67,13.0,185.71,7.0,13.0,7.0,185.71,6
RYAN RICKELTON,2025-03-31,62,41,151.22,9.5,126.19,8.0,9.5,8.0,126.19,78
RYAN RICKELTON,2025-04-04,10,5,200.0,27.0,134.53,19.0,27.0,19.0,134.53,16
RYAN RICKELTON,2025-04-07,17,10,170.0,22.75,150.9,15.5,22.75,15.5,150.9,21
RYAN RICKELTON,2025-04-13,41,25,164.0,21.6,154.72,14.4,23.75,16.25,146.97,49
RYAN RICKELTON,2025-04-17,31,23,134.78,24.83,156.27,16.17,32.5,20.25,171.3,39
RYAN RICKELTON,2025-04-20,24,19,126.32,25.71,153.2,17.14,24.75,15.75,167.2,24
RYAN RICKELTON,2025-04-23,11,8,137.5,25.5,149.84,17.38,28.25,19.25,148.78,15
RYAN RICKELTON,2025-04-27,58,32,181.25,23.89,148.47,16.33,26.75,18.75,140.65,76
RYAN RICKELTON,2025-05-01,61,38,160.53,27.3,151.74,17.9,31.0,20.5,144.96,77
RYAN RICKELTON,2025-05-06,2,2,100.0,30.36,152.54,19.73,38.5,24.25,151.4,2
RYAN RICKELTON,2025-05-21,25,18,138.89,28.0,148.16,18.25,33.0,20.0,144.82,29
RYAN RICKELTON,2025-05-26,27,20,135.0,27.77,147.45,18.23,36.5,22.5,145.17,35
