Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
WILL JACKS,2024-04-11,8,6,133.33,0.0,0.0,0.0,0.0,0.0,0.0,12
WILL JACKS,2024-04-15,7,4,175.0,8.0,133.33,6.0,8.0,6.0,133.33,13
WILL JACKS,2024-04-21,55,32,171.88,7.5,154.17,5.0,7.5,5.0,154.17,73
WILL JACKS,2024-04-25,6,9,66.67,23.33,160.07,14.0,23.33,14.0,160.07,6
WILL JACKS,2024-04-28,100,41,243.9,19.0,136.72,12.75,19.0,12.75,136.72,130
WILL JACKS,2024-05-04,1,3,33.33,35.2,158.16,18.4,42.0,21.5,164.36,1
WILL JACKS,2024-05-09,12,7,171.43,29.5,137.35,15.83,40.5,21.25,128.94,18
WILL JACKS,2024-05-12,41,29,141.38,27.0,142.22,14.57,29.75,15.0,128.83,49
WILL JACKS,2025-03-23,11,7,157.14,28.75,142.12,16.38,38.5,20.0,147.51,15
WILL JACKS,2025-03-31,16,17,94.12,26.78,143.78,15.33,16.25,11.5,125.82,16
WILL JACKS,2025-04-04,5,7,71.43,25.7,138.82,15.5,20.0,15.0,141.02,5
WILL JACKS,2025-04-07,22,18,122.22,23.82,132.69,14.73,18.25,15.0,116.02,22
WILL JACKS,2025-04-13,1,1,100.0,23.67,131.82,15.0,13.5,12.25,111.23,1
WILL JACKS,2025-04-17,36,26,138.46,21.92,129.37,13.92,11.0,10.75,96.94,44
WILL JACKS,2025-04-23,22,19,115.79,22.93,130.02,14.79,16.0,13.0,108.03,22
WILL JACKS,2025-04-27,29,21,138.1,22.87,129.07,15.07,20.25,16.0,119.12,37
WILL JACKS,2025-05-06,53,35,151.43,23.25,129.64,15.44,22.0,16.75,123.09,69
WILL JACKS,2025-05-21,21,13,161.54,25.0,130.92,16.59,35.0,25.25,135.94,25
WILL JACKS,2025-05-26,17,8,212.5,24.78,132.62,16.39,31.25,22.0,141.72,23
