Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
SHARDUL THAKUR,2015-05-01,7,6,116.67,0.0,0.0,0.0,0.0,0.0,0.0,7
SHARDUL THAKUR,2017-04-14,0,1,0.0,7.0,116.67,6.0,7.0,6.0,116.67,0
SHARDUL THAKUR,2017-04-16,0,1,0.0,3.5,58.34,3.5,3.5,3.5,58.34,0
SHARDUL THAKUR,2017-05-06,0,1,0.0,2.33,38.89,2.67,2.33,2.67,38.89,0
SHARDUL THAKUR,2018-05-22,15,5,300.0,1.75,29.17,2.25,1.75,2.25,29.17,21
SHARDUL THAKUR,2019-04-03,12,5,240.0,4.4,83.33,2.8,3.75,2.0,75.0,18
SHARDUL THAKUR,2019-04-21,0,0,,5.67,109.44,3.17,6.75,3.0,135.0,0
SHARDUL THAKUR,2019-05-12,2,2,100.0,4.86,109.44,2.71,6.75,2.75,180.0,2
SHARDUL THAKUR,2020-10-10,1,1,100.0,4.5,108.1,2.62,7.25,3.0,213.33,1
SHARDUL THAKUR,2020-10-23,11,20,55.0,4.11,107.08,2.44,3.75,2.0,146.67,11
SHARDUL THAKUR,2021-04-19,1,1,100.0,4.8,101.3,4.2,3.5,5.75,85.0,1
SHARDUL THAKUR,2021-09-19,1,1,100.0,4.45,101.17,3.91,3.75,6.0,88.75,1
SHARDUL THAKUR,2021-09-26,3,2,150.0,4.17,101.06,3.67,3.5,5.75,88.75,7
SHARDUL THAKUR,2021-10-10,0,1,0.0,4.08,105.14,3.54,4.0,6.0,101.25,0
SHARDUL THAKUR,2022-03-27,22,11,200.0,3.79,97.05,3.36,1.25,1.25,87.5,28
SHARDUL THAKUR,2022-04-02,2,5,40.0,5.0,104.4,3.87,6.5,3.75,112.5,2
SHARDUL THAKUR,2022-04-10,29,11,263.64,4.81,100.11,3.94,6.75,4.75,97.5,39
SHARDUL THAKUR,2022-04-16,17,9,188.89,6.24,110.33,4.35,13.25,7.0,125.91,23
SHARDUL THAKUR,2022-04-22,10,7,142.86,6.83,114.95,4.61,17.5,9.0,173.13,14
SHARDUL THAKUR,2022-04-28,8,14,57.14,7.0,116.5,4.74,14.5,8.0,158.85,8
SHARDUL THAKUR,2022-05-01,1,2,50.0,7.05,113.38,5.2,16.0,10.25,163.13,1
SHARDUL THAKUR,2022-05-08,24,19,126.32,6.76,110.21,5.05,9.0,8.0,109.72,24
SHARDUL THAKUR,2022-05-16,3,4,75.0,7.55,110.98,5.68,10.75,10.5,94.08,3
SHARDUL THAKUR,2022-05-21,4,5,80.0,7.35,109.34,5.61,9.0,9.75,77.11,4
SHARDUL THAKUR,2023-04-01,8,3,266.67,7.21,108.07,5.58,8.0,7.5,82.83,14
SHARDUL THAKUR,2023-04-06,68,29,234.48,7.24,114.67,5.48,9.75,7.75,137.0,86
SHARDUL THAKUR,2023-04-09,0,1,0.0,9.58,119.47,6.38,20.75,10.25,164.04,0
SHARDUL THAKUR,2023-04-14,12,7,171.43,9.22,114.87,6.19,20.0,9.5,145.29,18
SHARDUL THAKUR,2023-04-16,13,11,118.18,9.32,116.97,6.21,22.0,10.0,168.14,13
SHARDUL THAKUR,2023-04-29,0,4,0.0,9.45,117.01,6.38,23.25,12.0,131.02,0
SHARDUL THAKUR,2023-05-04,8,6,133.33,9.13,112.98,6.3,6.25,5.75,72.4,12
SHARDUL THAKUR,2023-05-08,0,0,,9.1,113.65,6.29,8.25,7.0,105.74,0
SHARDUL THAKUR,2023-05-11,1,2,50.0,8.81,113.65,6.09,5.25,5.25,83.84,1
SHARDUL THAKUR,2023-05-20,3,7,42.86,8.58,111.6,5.97,2.25,3.0,61.11,3
SHARDUL THAKUR,2024-05-05,17,11,154.55,8.41,109.45,6.0,3.0,3.75,75.4,21
SHARDUL THAKUR,2024-05-10,3,4,75.0,8.66,110.82,6.14,5.25,5.0,82.47,3
SHARDUL THAKUR,2024-05-18,1,2,50.0,8.5,109.77,6.08,6.0,6.0,80.6,1
SHARDUL THAKUR,2025-03-24,0,2,0.0,8.3,108.06,5.97,6.0,6.0,80.6,0
SHARDUL THAKUR,2025-04-01,3,3,100.0,8.08,105.06,5.87,5.25,4.75,69.89,3
SHARDUL THAKUR,2025-04-04,5,2,250.0,7.95,104.92,5.79,1.75,2.75,56.25,11
SHARDUL THAKUR,2025-04-14,6,4,150.0,7.88,108.74,5.7,2.25,2.25,100.0,10
SHARDUL THAKUR,2025-05-19,4,1,400.0,7.83,109.8,5.66,3.5,2.75,125.0,10
