Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
AYUSH BADONI,2022-03-28,54,41,131.71,0.0,0.0,0.0,0.0,0.0,0.0,70
AYUSH BADONI,2022-03-31,19,9,211.11,54.0,131.71,41.0,54.0,41.0,131.71,25
AYUSH BADONI,2022-04-04,19,12,158.33,36.5,171.41,25.0,36.5,25.0,171.41,23
AYUSH BADONI,2022-04-07,10,3,333.33,30.67,167.05,20.67,30.67,20.67,167.05,16
AYUSH BADONI,2022-04-10,5,7,71.43,25.5,208.62,16.25,25.5,16.25,208.62,5
AYUSH BADONI,2022-04-19,13,13,100.0,21.4,181.18,14.4,13.25,7.75,193.55,13
AYUSH BADONI,2022-04-24,14,11,127.27,20.0,167.65,14.17,11.75,8.75,165.77,14
AYUSH BADONI,2022-04-29,4,4,100.0,19.14,161.88,13.71,10.5,8.5,158.01,4
AYUSH BADONI,2022-05-07,15,18,83.33,17.25,154.15,12.5,9.0,8.75,99.68,15
AYUSH BADONI,2022-05-10,8,11,72.73,17.0,146.28,13.11,11.5,11.5,102.65,8
AYUSH BADONI,2022-05-15,0,1,0.0,16.1,138.92,12.9,10.25,11.0,95.83,0
AYUSH BADONI,2023-04-01,18,7,257.14,14.64,126.29,11.82,6.75,8.5,64.02,24
AYUSH BADONI,2023-04-03,23,18,127.78,14.92,137.2,11.42,10.25,9.25,103.3,23
AYUSH BADONI,2023-04-10,30,24,125.0,15.54,136.47,11.92,12.25,9.25,114.41,34
AYUSH BADONI,2023-04-15,5,6,83.33,16.57,135.65,12.79,17.75,12.5,127.48,5
AYUSH BADONI,2023-04-19,1,4,25.0,15.8,132.17,12.33,19.0,13.75,148.31,1
AYUSH BADONI,2023-04-22,8,6,133.33,14.88,125.47,11.81,14.75,13.0,90.28,12
AYUSH BADONI,2023-04-28,43,24,179.17,14.47,125.93,11.47,11.0,10.0,91.66,53
AYUSH BADONI,2023-05-01,4,11,36.36,16.06,128.89,12.17,14.25,10.0,105.21,4
AYUSH BADONI,2023-05-03,59,33,178.79,15.42,124.02,12.11,14.0,11.25,93.46,77
AYUSH BADONI,2023-05-07,21,11,190.91,17.6,126.76,13.15,28.5,18.5,131.91,27
AYUSH BADONI,2023-05-20,25,21,119.05,17.76,129.81,13.05,31.75,19.75,146.31,25
AYUSH BADONI,2023-05-24,1,7,14.29,18.09,129.32,13.41,27.25,19.0,131.28,1
AYUSH BADONI,2024-03-24,1,5,20.0,17.35,124.32,13.13,26.5,18.0,125.76,1
AYUSH BADONI,2024-03-30,8,10,80.0,16.67,119.97,12.79,12.0,11.0,86.06,8
AYUSH BADONI,2024-04-02,0,3,0.0,16.32,118.38,12.68,8.75,10.75,58.33,0
AYUSH BADONI,2024-04-07,20,11,181.82,15.69,113.82,12.31,2.5,6.25,28.57,26
AYUSH BADONI,2024-04-12,55,35,157.14,15.85,116.34,12.26,7.25,7.25,70.45,71
AYUSH BADONI,2024-04-14,29,27,107.41,17.25,117.8,13.07,20.75,14.75,104.74,33
AYUSH BADONI,2024-04-27,18,13,138.46,17.66,117.44,13.55,26.0,19.0,111.59,22
AYUSH BADONI,2024-04-30,6,6,100.0,17.67,118.14,13.53,30.5,21.5,146.21,6
AYUSH BADONI,2024-05-05,15,12,125.0,17.29,117.56,13.29,27.0,20.25,125.75,15
AYUSH BADONI,2024-05-08,55,30,183.33,17.22,117.79,13.25,17.0,14.5,117.72,73
AYUSH BADONI,2024-05-14,6,9,66.67,18.36,119.77,13.76,23.5,15.25,136.7,6
AYUSH BADONI,2024-05-17,22,10,220.0,18.0,118.21,13.62,20.5,14.25,118.75,28
AYUSH BADONI,2025-03-24,4,5,80.0,18.11,121.12,13.51,24.5,15.25,148.75,4
AYUSH BADONI,2025-03-27,6,6,100.0,17.72,119.98,13.28,21.75,13.5,137.5,6
AYUSH BADONI,2025-04-01,41,33,124.24,17.41,119.44,13.08,9.5,7.5,116.67,45
AYUSH BADONI,2025-04-04,30,19,157.89,18.03,119.56,13.61,18.25,13.5,131.06,38
AYUSH BADONI,2025-04-12,28,20,140.0,18.33,120.55,13.74,20.25,15.75,115.53,36
AYUSH BADONI,2025-04-14,22,17,129.41,18.58,121.03,13.9,26.25,19.5,130.53,22
AYUSH BADONI,2025-04-19,50,34,147.06,18.66,121.24,13.98,30.25,22.25,137.88,58
AYUSH BADONI,2025-04-22,36,21,171.43,19.4,121.85,14.45,32.5,22.5,143.59,46
AYUSH BADONI,2025-04-27,35,22,159.09,19.79,123.01,14.6,34.0,23.0,146.98,43
AYUSH BADONI,2025-05-04,74,40,185.0,20.14,123.83,14.77,35.75,23.5,151.75,92
AYUSH BADONI,2025-05-19,3,5,60.0,21.33,125.19,15.33,48.75,29.25,165.64,3
