Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
RAHUL CHAHAR,2017-04-14,3,2,150.0,0.0,0.0,0.0,0.0,0.0,0.0,7
RAHUL CHAHAR,2019-04-06,10,7,142.86,3.0,150.0,2.0,3.0,2.0,150.0,14
RAHUL CHAHAR,2019-04-10,1,1,100.0,6.5,146.43,4.5,6.5,4.5,146.43,1
RAHUL CHAHAR,2019-04-28,1,1,100.0,4.67,130.95,3.33,4.67,3.33,130.95,1
RAHUL CHAHAR,2019-05-12,0,2,0.0,3.75,123.22,2.75,3.75,2.75,123.22,0
RAHUL CHAHAR,2020-09-19,2,4,50.0,3.0,98.57,2.6,3.0,2.75,85.72,2
RAHUL CHAHAR,2021-04-09,0,0,,2.83,90.48,2.83,1.0,2.0,62.5,0
RAHUL CHAHAR,2021-04-13,8,7,114.29,2.43,90.48,2.43,0.75,1.75,50.0,8
RAHUL CHAHAR,2021-04-20,6,6,100.0,3.12,93.88,3.0,2.5,3.25,54.76,6
RAHUL CHAHAR,2021-09-19,0,1,0.0,3.44,94.64,3.33,4.0,4.25,88.1,0
RAHUL CHAHAR,2021-09-26,0,1,0.0,3.1,84.13,3.1,3.5,3.5,71.43,0
RAHUL CHAHAR,2022-04-01,0,2,0.0,2.82,75.72,2.91,3.5,3.75,53.57,0
RAHUL CHAHAR,2022-04-03,12,8,150.0,2.58,68.83,2.83,1.5,2.5,25.0,16
RAHUL CHAHAR,2022-04-08,22,14,157.14,3.31,75.6,3.23,3.0,3.0,37.5,26
RAHUL CHAHAR,2022-04-17,0,2,0.0,4.64,81.87,4.0,8.5,6.25,76.78,0
RAHUL CHAHAR,2022-04-20,12,12,100.0,4.33,76.02,3.87,8.5,6.5,76.78,12
RAHUL CHAHAR,2022-04-29,4,4,100.0,4.81,77.62,4.38,11.5,9.0,101.78,4
RAHUL CHAHAR,2022-05-13,2,2,100.0,4.76,79.02,4.35,9.5,8.0,89.28,2
RAHUL CHAHAR,2022-05-16,25,24,104.17,4.61,80.25,4.22,4.5,5.0,75.0,25
RAHUL CHAHAR,2023-04-09,0,8,0.0,5.68,81.58,5.26,10.75,10.5,101.04,0
RAHUL CHAHAR,2023-04-28,0,1,0.0,5.4,77.29,5.4,7.75,9.5,76.04,0
RAHUL CHAHAR,2023-05-17,0,0,,5.14,73.42,5.19,6.75,8.75,51.04,0
RAHUL CHAHAR,2024-05-05,16,10,160.0,4.91,73.42,4.95,6.25,8.25,34.72,20
RAHUL CHAHAR,2024-05-09,5,5,100.0,5.39,77.55,5.17,4.0,4.75,53.33,5
