Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
PRABHSIMRAN SINGH,2019-04-29,16,17,94.12,0.0,0.0,0.0,0.0,0.0,0.0,16
PRABHSIMRAN SINGH,2020-10-08,11,8,137.5,16.0,94.12,17.0,16.0,17.0,94.12,15
PRABHSIMRAN SINGH,2020-10-10,4,7,57.14,13.5,115.81,12.5,13.5,12.5,115.81,4
PRABHSIMRAN SINGH,2021-04-30,7,7,100.0,10.33,96.25,10.67,10.33,10.67,96.25,7
PRABHSIMRAN SINGH,2021-05-02,12,16,75.0,9.5,97.19,9.75,9.5,9.75,97.19,12
PRABHSIMRAN SINGH,2022-04-17,14,11,127.27,10.0,92.75,11.0,8.5,9.5,92.41,14
PRABHSIMRAN SINGH,2023-04-01,23,12,191.67,10.67,98.5,11.0,9.25,10.25,89.85,29
PRABHSIMRAN SINGH,2023-04-05,60,34,176.47,12.43,111.81,11.14,14.0,11.5,123.48,78
PRABHSIMRAN SINGH,2023-04-09,0,1,0.0,18.38,119.9,14.0,27.25,18.25,142.6,0
PRABHSIMRAN SINGH,2023-04-13,0,2,0.0,16.33,106.57,12.56,24.25,14.5,123.85,0
PRABHSIMRAN SINGH,2023-04-15,4,4,100.0,14.7,95.92,11.5,20.75,12.25,92.04,4
PRABHSIMRAN SINGH,2023-04-20,46,30,153.33,13.73,96.29,10.82,16.0,10.25,69.12,54
PRABHSIMRAN SINGH,2023-04-22,26,17,152.94,16.42,101.04,12.42,12.5,9.25,63.33,34
PRABHSIMRAN SINGH,2023-04-28,9,13,69.23,17.15,105.03,12.77,19.0,13.25,101.57,9
PRABHSIMRAN SINGH,2023-04-30,42,24,175.0,16.57,102.48,12.79,21.25,16.0,118.88,52
PRABHSIMRAN SINGH,2023-05-03,9,7,128.57,18.27,107.31,13.53,30.75,21.0,137.62,9
PRABHSIMRAN SINGH,2023-05-08,12,8,150.0,17.69,108.64,13.12,21.5,15.25,131.44,16
PRABHSIMRAN SINGH,2023-05-13,103,65,158.46,17.35,111.07,12.82,18.0,13.0,130.7,147
PRABHSIMRAN SINGH,2023-05-17,22,19,115.79,22.11,113.71,15.72,41.5,26.0,153.01,22
PRABHSIMRAN SINGH,2023-05-19,2,2,100.0,22.11,113.82,15.89,36.5,24.75,138.21,2
PRABHSIMRAN SINGH,2024-03-23,26,17,152.94,21.1,113.12,15.2,34.75,23.5,131.06,34
PRABHSIMRAN SINGH,2024-03-25,25,17,147.06,21.33,115.02,15.29,38.25,25.75,131.8,29
PRABHSIMRAN SINGH,2024-03-30,19,7,271.43,21.5,116.48,15.36,18.75,13.75,128.95,25
PRABHSIMRAN SINGH,2024-04-04,35,24,145.83,21.39,123.21,15.0,18.0,10.75,167.86,43
PRABHSIMRAN SINGH,2024-04-09,4,6,66.67,21.96,124.16,15.38,26.25,16.25,179.32,4
PRABHSIMRAN SINGH,2024-04-13,10,14,71.43,21.24,121.86,15.0,20.75,13.5,157.75,10
PRABHSIMRAN SINGH,2024-04-18,0,1,0.0,20.81,119.92,14.96,17.0,12.75,138.84,0
PRABHSIMRAN SINGH,2024-04-21,35,21,166.67,20.04,115.48,14.44,12.25,11.25,70.98,43
PRABHSIMRAN SINGH,2024-04-26,54,20,270.0,20.57,117.3,14.68,12.25,10.5,76.19,72
PRABHSIMRAN SINGH,2024-05-01,13,10,130.0,21.72,122.57,14.86,24.75,14.0,127.02,17
PRABHSIMRAN SINGH,2024-05-05,30,23,130.43,21.43,122.82,14.7,25.5,13.0,141.67,38
PRABHSIMRAN SINGH,2024-05-09,6,4,150.0,21.71,123.06,14.97,33.0,18.5,174.27,10
PRABHSIMRAN SINGH,2024-05-15,6,4,150.0,21.22,123.9,14.62,25.75,14.25,170.11,10
PRABHSIMRAN SINGH,2024-05-19,71,45,157.78,20.76,124.7,14.3,13.75,10.25,140.11,87
PRABHSIMRAN SINGH,2025-03-25,5,8,62.5,22.24,125.67,15.21,28.25,19.0,147.05,5
PRABHSIMRAN SINGH,2025-04-01,69,34,202.94,21.74,123.86,15.0,22.0,15.25,130.07,87
PRABHSIMRAN SINGH,2025-04-05,17,16,106.25,23.06,126.06,15.53,37.75,22.75,143.3,17
PRABHSIMRAN SINGH,2025-04-08,0,2,0.0,22.89,125.52,15.54,40.5,25.75,132.37,0
PRABHSIMRAN SINGH,2025-04-12,42,23,182.61,22.29,122.22,15.18,22.75,15.0,92.92,52
PRABHSIMRAN SINGH,2025-04-15,30,15,200.0,22.79,123.77,15.38,32.0,18.75,122.95,40
PRABHSIMRAN SINGH,2025-04-18,13,9,144.44,22.98,125.68,15.38,22.25,14.0,122.22,17
PRABHSIMRAN SINGH,2025-04-20,33,17,194.12,22.73,126.13,15.22,21.25,12.25,131.76,43
PRABHSIMRAN SINGH,2025-04-26,83,49,169.39,22.98,127.75,15.26,29.5,16.0,180.29,111
PRABHSIMRAN SINGH,2025-04-30,54,36,150.0,24.37,128.72,16.05,39.75,22.5,176.99,70
PRABHSIMRAN SINGH,2025-05-04,91,48,189.58,25.05,129.2,16.5,45.75,27.75,164.49,121
PRABHSIMRAN SINGH,2025-05-18,21,10,210.0,26.51,130.55,17.2,65.25,37.5,175.77,27
PRABHSIMRAN SINGH,2025-05-24,28,18,155.56,26.39,132.27,17.04,62.25,35.75,179.74,36
PRABHSIMRAN SINGH,2025-05-26,13,16,81.25,26.43,132.77,17.06,48.5,28.0,176.29,13
PRABHSIMRAN SINGH,2025-05-29,18,10,180.0,26.15,131.7,17.04,38.25,23.0,159.1,24
PRABHSIMRAN SINGH,2025-06-01,6,9,66.67,25.98,132.68,16.9,20.0,13.5,156.7,6
