Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
TRISTAN STUBBS,2022-05-12,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TRISTAN STUBBS,2022-05-17,2,2,100.0,0.0,0.0,2.0,0.0,2.0,0.0,2
TRISTAN STUBBS,2023-04-08,5,10,50.0,1.0,50.0,2.0,1.0,2.0,50.0,5
TRISTAN STUBBS,2023-05-06,20,21,95.24,2.33,50.0,4.67,2.33,4.67,50.0,20
TRISTAN STUBBS,2024-03-23,5,8,62.5,6.75,61.31,8.75,6.75,8.75,61.31,5
TRISTAN STUBBS,2024-03-28,44,23,191.3,6.4,61.55,8.6,8.0,10.25,76.94,54
TRISTAN STUBBS,2024-03-31,0,2,0.0,12.67,83.17,11.0,18.5,15.5,99.76,0
TRISTAN STUBBS,2024-04-03,54,32,168.75,10.86,71.29,9.71,17.25,13.5,87.26,70
TRISTAN STUBBS,2024-04-07,71,25,284.0,16.25,83.47,12.5,25.75,16.25,105.64,89
TRISTAN STUBBS,2024-04-12,15,9,166.67,22.33,105.75,13.89,42.25,20.5,161.01,19
TRISTAN STUBBS,2024-04-20,10,11,90.91,21.6,111.85,13.4,35.0,17.0,154.85,10
TRISTAN STUBBS,2024-04-24,26,7,371.43,20.55,109.94,13.18,37.5,19.25,177.58,36
TRISTAN STUBBS,2024-04-27,48,25,192.0,21.0,131.73,12.67,30.5,13.0,228.25,58
TRISTAN STUBBS,2024-04-29,4,7,57.14,23.08,136.37,13.62,24.75,13.0,205.25,4
TRISTAN STUBBS,2024-05-07,41,20,205.0,21.71,130.71,13.14,22.0,12.5,177.87,51
TRISTAN STUBBS,2024-05-12,3,4,75.0,23.0,135.66,13.6,29.75,14.75,206.39,3
TRISTAN STUBBS,2024-05-14,57,25,228.0,21.75,131.87,13.0,24.0,14.0,132.28,75
TRISTAN STUBBS,2025-03-24,34,22,154.55,23.82,137.53,13.71,26.25,14.0,141.28,42
TRISTAN STUBBS,2025-03-30,21,14,150.0,24.39,138.47,14.17,33.75,17.75,165.64,25
TRISTAN STUBBS,2025-04-05,24,12,200.0,24.21,139.08,14.16,28.75,16.25,151.89,30
TRISTAN STUBBS,2025-04-10,38,23,165.22,24.2,142.12,14.05,34.0,18.25,183.14,46
TRISTAN STUBBS,2025-04-13,1,4,25.0,24.86,143.22,14.48,29.25,17.75,167.44,1
TRISTAN STUBBS,2025-04-16,34,18,188.89,23.77,137.85,14.0,21.0,13.25,135.06,44
TRISTAN STUBBS,2025-04-19,31,21,147.62,24.22,140.07,14.17,24.25,14.25,144.78,39
