Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
ABISHEK POREL,2023-04-04,20,11,181.82,0.0,0.0,0.0,0.0,0.0,0.0,26
ABISHEK POREL,2023-04-08,7,9,77.78,20.0,181.82,11.0,20.0,11.0,181.82,7
ABISHEK POREL,2023-04-11,1,3,33.33,13.5,129.8,10.0,13.5,10.0,129.8,1
ABISHEK POREL,2023-04-15,5,8,62.5,9.33,97.64,7.67,9.33,7.67,97.64,5
ABISHEK POREL,2024-03-23,32,10,320.0,8.25,88.86,7.75,8.25,7.75,88.86,42
ABISHEK POREL,2024-03-28,9,10,90.0,13.0,135.09,8.2,11.25,7.5,123.4,9
ABISHEK POREL,2024-03-31,9,6,150.0,12.33,127.57,8.5,11.75,7.75,126.46,13
ABISHEK POREL,2024-04-03,0,5,0.0,11.86,130.78,8.14,13.75,8.5,155.62,0
ABISHEK POREL,2024-04-07,41,31,132.26,10.38,114.43,7.75,12.5,7.75,140.0,49
ABISHEK POREL,2024-04-17,15,7,214.29,13.78,116.41,10.33,14.75,13.0,93.06,21
ABISHEK POREL,2024-04-20,42,22,190.91,13.9,126.2,10.0,16.25,12.25,124.14,52
ABISHEK POREL,2024-04-27,36,27,133.33,16.45,132.08,11.09,24.5,16.25,134.36,44
ABISHEK POREL,2024-04-29,18,15,120.0,18.08,132.18,12.42,33.5,21.75,167.7,18
ABISHEK POREL,2024-05-07,65,36,180.56,18.08,131.25,12.62,27.75,17.75,164.63,83
ABISHEK POREL,2024-05-12,2,3,66.67,21.43,134.77,14.29,40.25,25.0,156.2,2
ABISHEK POREL,2024-05-14,58,33,175.76,20.13,130.23,13.53,30.25,20.25,125.14,76
ABISHEK POREL,2025-03-24,0,2,0.0,22.5,133.08,14.75,35.75,21.75,135.75,0
ABISHEK POREL,2025-03-30,34,18,188.89,21.18,125.25,14.0,31.25,18.5,105.75,44
ABISHEK POREL,2025-04-05,33,20,165.0,21.89,128.78,14.22,23.5,14.0,107.83,41
ABISHEK POREL,2025-04-10,7,7,100.0,22.47,130.69,14.53,31.25,18.25,132.41,7
ABISHEK POREL,2025-04-13,33,25,132.0,21.7,129.16,14.15,18.5,11.75,113.47,41
ABISHEK POREL,2025-04-16,49,37,132.43,22.24,129.29,14.67,26.75,17.5,146.47,57
ABISHEK POREL,2025-04-19,18,9,200.0,23.45,129.43,15.68,30.5,22.25,132.36,24
ABISHEK POREL,2025-04-22,51,36,141.67,23.22,132.5,15.39,26.75,19.5,141.11,67
