Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
ANDRE RUSSELL,2012-05-17,31,15,206.67,0.0,0.0,0.0,0.0,0.0,0.0,41
ANDRE RUSSELL,2012-05-25,16,11,145.45,31.0,206.67,15.0,31.0,15.0,206.67,20
ANDRE RUSSELL,2013-04-03,4,8,50.0,23.5,176.06,13.0,23.5,13.0,176.06,4
ANDRE RUSSELL,2013-04-06,7,6,116.67,17.0,134.04,11.33,17.0,11.33,134.04,7
ANDRE RUSSELL,2014-05-02,1,5,20.0,14.5,129.7,10.0,14.5,10.0,129.7,1
ANDRE RUSSELL,2014-05-05,1,3,33.33,11.8,107.76,9.0,7.0,7.5,83.03,1
ANDRE RUSSELL,2015-04-11,41,17,241.18,10.0,95.35,8.0,3.25,5.5,55.0,51
ANDRE RUSSELL,2015-04-18,66,36,183.33,14.43,116.19,9.29,12.5,7.75,102.8,84
ANDRE RUSSELL,2015-04-22,19,10,190.0,20.88,124.58,12.62,27.25,15.25,119.46,25
ANDRE RUSSELL,2015-04-28,4,4,100.0,20.67,131.85,12.33,31.75,16.5,161.96,4
ANDRE RUSSELL,2015-04-30,55,32,171.88,19.0,128.66,11.5,32.5,16.75,178.63,73
ANDRE RUSSELL,2015-05-02,45,17,264.71,22.27,132.59,13.36,36.0,20.5,161.3,55
ANDRE RUSSELL,2015-05-04,1,3,33.33,24.17,143.6,13.67,30.75,15.75,181.65,1
ANDRE RUSSELL,2015-05-07,5,5,100.0,22.38,135.12,12.85,26.25,14.0,142.48,5
ANDRE RUSSELL,2015-05-09,51,21,242.86,21.14,132.61,12.29,26.5,14.25,142.48,69
ANDRE RUSSELL,2015-05-14,2,4,50.0,23.13,139.96,12.87,25.5,11.5,160.22,2
ANDRE RUSSELL,2015-05-16,37,20,185.0,21.81,134.34,12.31,14.75,8.25,106.55,47
ANDRE RUSSELL,2016-04-13,36,17,211.76,22.71,137.32,12.76,23.75,12.5,144.46,46
ANDRE RUSSELL,2016-04-16,2,5,40.0,23.44,141.45,13.0,31.5,15.5,172.4,2
ANDRE RUSSELL,2016-04-24,17,11,154.55,22.32,136.11,12.58,19.25,11.5,121.69,21
ANDRE RUSSELL,2016-04-28,22,16,137.5,22.05,137.04,12.5,23.0,13.25,147.83,26
ANDRE RUSSELL,2016-04-30,17,12,141.67,22.05,137.06,12.67,19.25,12.25,135.95,21
ANDRE RUSSELL,2016-05-02,39,24,162.5,21.82,137.27,12.64,14.5,11.0,118.43,47
ANDRE RUSSELL,2016-05-04,16,10,160.0,22.57,138.36,13.13,23.75,15.75,149.06,20
ANDRE RUSSELL,2016-05-16,39,19,205.26,22.29,139.27,13.0,23.5,15.5,150.42,49
ANDRE RUSSELL,2018-04-08,15,11,136.36,22.96,141.91,13.24,27.75,16.25,167.36,19
ANDRE RUSSELL,2018-04-10,88,36,244.44,22.65,141.69,13.15,27.25,16.0,166.03,118
ANDRE RUSSELL,2018-04-14,9,5,180.0,25.07,145.5,14.0,39.5,19.0,186.52,15
ANDRE RUSSELL,2018-04-16,41,12,341.67,24.5,146.73,13.68,37.75,17.75,191.52,51
ANDRE RUSSELL,2018-04-21,10,7,142.86,25.07,153.45,13.62,38.25,16.0,225.62,14
ANDRE RUSSELL,2018-04-27,44,30,146.67,24.57,153.1,13.4,37.0,15.0,227.24,52
ANDRE RUSSELL,2018-04-29,0,1,0.0,25.19,152.89,13.94,26.0,13.5,202.8,0
ANDRE RUSSELL,2018-05-06,9,10,90.0,24.41,148.11,13.53,23.75,12.5,157.8,9
ANDRE RUSSELL,2018-05-09,2,4,50.0,23.94,146.35,13.42,15.75,12.0,94.88,2
ANDRE RUSSELL,2018-05-12,31,14,221.43,23.29,143.52,13.15,13.75,11.25,71.67,41
ANDRE RUSSELL,2018-05-15,11,5,220.0,23.51,145.75,13.17,10.5,7.25,90.36,17
ANDRE RUSSELL,2018-05-19,4,4,100.0,23.17,147.81,12.94,13.25,8.25,145.36,4
ANDRE RUSSELL,2018-05-23,49,25,196.0,22.65,146.52,12.7,12.0,6.75,147.86,59
ANDRE RUSSELL,2018-05-25,3,7,42.86,23.34,147.82,13.03,23.75,12.0,184.36,3
ANDRE RUSSELL,2019-03-24,49,19,257.89,22.82,145.13,12.87,16.75,10.25,139.71,59
ANDRE RUSSELL,2019-03-27,48,17,282.35,23.48,147.95,13.02,26.25,13.75,149.19,58
ANDRE RUSSELL,2019-03-30,62,28,221.43,24.07,151.22,13.12,37.25,17.0,194.78,80
ANDRE RUSSELL,2019-04-05,48,13,369.23,24.98,152.9,13.48,40.5,17.75,201.13,58
ANDRE RUSSELL,2019-04-09,50,44,113.64,25.51,157.93,13.47,51.75,19.25,282.73,54
ANDRE RUSSELL,2019-04-12,45,21,214.29,26.07,156.92,14.16,52.0,25.5,246.66,55
ANDRE RUSSELL,2019-04-14,10,4,250.0,26.49,158.19,14.31,51.25,26.5,229.65,16
ANDRE RUSSELL,2019-04-19,65,25,260.0,26.13,160.19,14.09,38.25,20.5,236.79,83
ANDRE RUSSELL,2019-04-21,15,9,166.67,26.96,162.31,14.32,42.5,23.5,209.48,19
ANDRE RUSSELL,2019-04-25,14,14,100.0,26.71,162.4,14.21,33.75,14.75,222.74,14
ANDRE RUSSELL,2019-04-28,80,40,200.0,26.45,161.13,14.2,26.0,13.0,194.17,110
ANDRE RUSSELL,2019-05-03,24,14,171.43,27.52,161.91,14.72,43.5,22.0,181.67,30
ANDRE RUSSELL,2019-05-05,0,1,0.0,27.45,162.1,14.71,33.25,19.25,159.52,0
ANDRE RUSSELL,2020-09-23,11,11,100.0,26.92,158.98,14.44,29.5,17.25,117.86,11
ANDRE RUSSELL,2020-09-30,24,14,171.43,26.62,157.87,14.38,28.75,16.5,117.86,30
ANDRE RUSSELL,2020-10-03,13,8,162.5,26.57,158.12,14.37,14.75,10.0,110.72,17
ANDRE RUSSELL,2020-10-07,2,4,50.0,26.33,158.2,14.25,12.0,8.5,108.48,2
ANDRE RUSSELL,2020-10-10,5,3,166.67,25.89,156.26,14.07,12.5,9.25,120.98,9
ANDRE RUSSELL,2020-10-12,16,10,160.0,25.53,156.45,13.88,11.0,7.25,137.65,20
ANDRE RUSSELL,2020-10-16,12,9,133.33,25.36,156.51,13.81,9.0,6.25,134.79,16
ANDRE RUSSELL,2020-10-18,9,11,81.82,25.14,156.12,13.73,8.75,6.5,127.5,9
ANDRE RUSSELL,2020-11-01,25,11,227.27,24.87,154.88,13.68,10.5,8.25,135.46,31
ANDRE RUSSELL,2021-04-11,5,5,100.0,24.87,156.06,13.64,15.5,10.25,150.61,5
ANDRE RUSSELL,2021-04-13,9,15,60.0,24.55,155.16,13.5,12.75,9.0,135.61,9
ANDRE RUSSELL,2021-04-18,31,20,155.0,24.3,153.65,13.52,12.0,10.5,117.27,39
ANDRE RUSSELL,2021-04-21,54,22,245.45,24.41,153.67,13.62,17.5,12.75,135.57,72
ANDRE RUSSELL,2021-04-24,9,7,128.57,24.86,155.08,13.75,24.75,15.5,140.11,9
ANDRE RUSSELL,2021-04-26,10,9,111.11,24.62,154.68,13.65,25.75,16.0,147.26,10
ANDRE RUSSELL,2021-04-29,45,27,166.67,24.4,154.03,13.58,26.0,14.5,160.03,53
ANDRE RUSSELL,2021-09-20,0,0,,24.71,154.22,13.78,29.5,16.25,162.95,0
ANDRE RUSSELL,2021-09-26,20,15,133.33,24.35,154.22,13.58,16.0,10.75,135.45,24
ANDRE RUSSELL,2022-03-30,25,18,138.89,24.29,153.91,13.6,18.75,12.75,137.04,29
ANDRE RUSSELL,2022-04-01,70,31,225.81,24.3,153.7,13.66,22.5,15.0,146.3,88
ANDRE RUSSELL,2022-04-06,11,5,220.0,24.93,154.71,13.9,28.75,16.0,166.01,17
ANDRE RUSSELL,2022-04-10,24,21,114.29,24.74,155.62,13.78,31.5,17.25,179.51,24
ANDRE RUSSELL,2022-04-15,49,25,196.0,24.73,155.05,13.88,32.5,18.75,174.75,59
ANDRE RUSSELL,2022-04-18,0,1,0.0,25.05,155.61,14.03,38.5,20.5,189.02,0
ANDRE RUSSELL,2022-04-23,48,25,192.0,24.72,153.53,13.86,21.0,13.0,132.57,58
ANDRE RUSSELL,2022-04-28,0,3,0.0,25.03,154.04,14.0,30.25,18.0,125.57,0
ANDRE RUSSELL,2022-05-07,45,19,236.84,24.71,152.04,13.86,24.25,13.5,97.0,55
ANDRE RUSSELL,2022-05-09,9,5,180.0,24.96,153.13,13.92,23.25,12.0,107.21,15
ANDRE RUSSELL,2022-05-14,49,28,175.0,24.76,153.47,13.81,25.5,13.0,152.21,59
ANDRE RUSSELL,2022-05-18,5,11,45.45,25.06,153.74,13.99,25.75,13.75,147.96,5
