Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
WIAAN MULDER,2025-03-30,9,11,81.82,0.0,0.0,0.0,0.0,0.0,0.0,9
