Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
MAHIPAL LOMROR,2018-04-29,11,12,91.67,0.0,0.0,0.0,0.0,0.0,0.0,11
MAHIPAL LOMROR,2018-05-08,9,9,100.0,11.0,91.67,12.0,11.0,12.0,91.67,9
MAHIPAL LOMROR,2019-05-04,8,3,266.67,10.0,95.84,10.5,10.0,10.5,95.84,14
MAHIPAL LOMROR,2020-10-03,47,39,120.51,9.33,152.78,8.0,9.33,8.0,152.78,51
MAHIPAL LOMROR,2020-10-06,11,13,84.62,18.75,144.71,15.75,18.75,15.75,144.71,11
MAHIPAL LOMROR,2020-10-09,1,2,50.0,17.2,132.69,15.2,18.75,16.0,142.95,1
MAHIPAL LOMROR,2021-09-21,43,17,252.94,14.5,118.91,13.0,16.75,14.25,130.45,53
MAHIPAL LOMROR,2021-09-25,19,24,79.17,18.57,138.06,13.57,25.5,17.75,127.02,19
MAHIPAL LOMROR,2021-09-27,29,28,103.57,18.62,130.7,14.88,18.5,14.0,116.68,33
MAHIPAL LOMROR,2021-09-29,3,4,75.0,19.78,127.68,16.33,23.0,17.75,121.42,3
MAHIPAL LOMROR,2022-04-30,16,8,200.0,18.1,122.42,15.1,23.5,18.25,127.67,22
MAHIPAL LOMROR,2022-05-04,42,27,155.56,17.91,129.47,14.45,16.75,16.0,114.44,50
MAHIPAL LOMROR,2022-05-13,6,3,200.0,19.92,131.64,15.5,22.5,16.75,133.53,12
MAHIPAL LOMROR,2022-05-25,14,9,155.56,18.85,136.9,14.54,16.75,10.5,157.64,18
MAHIPAL LOMROR,2022-05-27,8,10,80.0,18.5,138.23,14.14,19.5,11.75,177.78,8
MAHIPAL LOMROR,2023-04-15,26,18,144.44,17.8,134.35,13.87,17.5,12.25,147.78,34
MAHIPAL LOMROR,2023-04-17,0,5,0.0,18.31,134.98,14.12,13.5,10.0,145.0,0
MAHIPAL LOMROR,2023-04-20,7,9,77.78,17.24,127.04,13.59,12.0,10.5,95.0,7
MAHIPAL LOMROR,2023-04-23,8,6,133.33,16.67,124.3,13.33,10.25,10.5,75.56,12
MAHIPAL LOMROR,2023-04-26,34,18,188.89,16.21,124.78,12.95,10.25,9.5,88.89,44
MAHIPAL LOMROR,2023-05-01,3,4,75.0,17.1,127.99,13.2,12.25,9.5,100.0,3
MAHIPAL LOMROR,2023-05-06,54,29,186.21,16.43,125.46,12.76,13.0,9.25,118.75,72
MAHIPAL LOMROR,2023-05-09,1,3,33.33,18.14,128.22,13.5,24.75,14.25,145.86,1
MAHIPAL LOMROR,2023-05-14,1,2,50.0,17.39,124.1,13.04,23.0,13.5,120.86,1
MAHIPAL LOMROR,2023-05-21,1,3,33.33,16.71,121.01,12.58,14.75,9.5,86.14,1
MAHIPAL LOMROR,2024-03-25,17,8,212.5,16.08,117.5,12.2,14.25,9.25,75.72,23
MAHIPAL LOMROR,2024-04-02,33,13,253.85,16.12,121.16,12.04,5.0,4.0,82.29,43
MAHIPAL LOMROR,2024-04-11,0,1,0.0,16.74,126.07,12.07,13.0,6.5,137.42,0
MAHIPAL LOMROR,2024-04-15,19,11,172.73,16.14,121.57,11.68,12.75,6.25,124.92,25
MAHIPAL LOMROR,2024-04-21,4,3,133.33,16.24,123.33,11.66,17.25,8.25,159.77,8
MAHIPAL LOMROR,2024-04-25,7,4,175.0,15.83,123.67,11.37,14.0,7.0,139.98,13
MAHIPAL LOMROR,2024-05-09,0,2,0.0,15.55,125.32,11.13,7.5,4.75,120.26,0
MAHIPAL LOMROR,2024-05-12,13,8,162.5,15.06,121.41,10.84,7.5,5.0,120.26,17
MAHIPAL LOMROR,2024-05-18,0,1,0.0,15.0,122.65,10.76,6.0,4.25,117.71,0
MAHIPAL LOMROR,2024-05-22,32,17,188.24,14.56,119.04,10.47,5.0,3.75,84.38,42
