Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
KAGISO RABADA,2017-04-22,44,39,112.82,0.0,0.0,0.0,0.0,0.0,0.0,48
KAGISO RABADA,2017-04-30,11,20,55.0,44.0,112.82,39.0,44.0,39.0,112.82,11
KAGISO RABADA,2017-05-06,0,5,0.0,27.5,83.91,29.5,27.5,29.5,83.91,0
KAGISO RABADA,2019-04-01,0,1,0.0,18.33,55.94,21.33,18.33,21.33,55.94,0
KAGISO RABADA,2019-04-04,3,4,75.0,13.75,41.96,16.25,13.75,16.25,41.96,3
KAGISO RABADA,2019-04-14,2,2,100.0,11.6,48.56,13.8,3.5,7.5,32.5,2
KAGISO RABADA,2019-04-18,9,8,112.5,10.0,57.14,11.83,1.25,3.0,43.75,9
KAGISO RABADA,2020-09-20,0,0,,9.86,65.05,11.29,3.5,3.75,71.88,0
KAGISO RABADA,2020-09-29,15,7,214.29,8.62,65.05,9.88,3.5,3.5,95.83,21
KAGISO RABADA,2020-10-09,2,3,66.67,9.33,83.7,9.56,6.5,4.25,142.26,2
KAGISO RABADA,2020-10-24,9,10,90.0,8.6,81.81,8.9,6.5,4.5,131.15,9
KAGISO RABADA,2020-10-27,3,7,42.86,8.64,82.63,9.0,6.5,5.0,123.65,3
KAGISO RABADA,2020-10-31,12,7,171.43,8.17,79.01,8.83,7.25,6.75,103.46,18
KAGISO RABADA,2020-11-05,15,15,100.0,8.46,86.71,8.69,6.5,6.75,92.74,15
KAGISO RABADA,2020-11-10,0,0,,8.93,87.74,9.14,9.75,9.75,101.07,0
KAGISO RABADA,2021-04-15,9,4,225.0,8.33,87.74,8.53,7.5,7.25,104.76,15
KAGISO RABADA,2021-09-28,0,1,0.0,8.38,97.54,8.25,9.0,6.5,165.48,0
KAGISO RABADA,2021-10-04,4,1,400.0,7.88,91.04,7.82,6.0,5.0,108.33,10
KAGISO RABADA,2022-04-01,25,16,156.25,7.67,110.35,7.44,3.25,1.5,208.33,29
KAGISO RABADA,2022-04-03,12,12,100.0,8.58,113.05,7.89,9.5,5.5,195.31,12
KAGISO RABADA,2022-04-08,1,1,100.0,8.75,112.32,8.1,10.25,7.5,164.06,1
KAGISO RABADA,2022-04-17,0,0,,8.38,111.67,7.76,10.5,7.5,189.06,0
KAGISO RABADA,2022-04-20,2,6,33.33,8.0,111.67,7.41,9.5,7.25,118.75,2
KAGISO RABADA,2022-04-29,2,5,40.0,7.74,107.76,7.35,3.75,4.75,77.78,2
KAGISO RABADA,2022-05-13,0,1,0.0,7.5,104.53,7.25,1.25,3.0,57.78,0
KAGISO RABADA,2022-05-16,6,2,300.0,7.2,99.78,7.0,1.0,3.0,24.44,12
KAGISO RABADA,2023-04-15,0,1,0.0,7.15,108.48,6.81,2.5,3.5,93.33,0
KAGISO RABADA,2023-04-28,0,1,0.0,6.89,103.96,6.59,2.0,2.25,85.0,0
KAGISO RABADA,2024-04-18,8,3,266.67,6.64,99.81,6.39,1.5,1.25,75.0,14
KAGISO RABADA,2024-04-21,1,1,100.0,6.69,106.22,6.28,3.5,1.75,141.67,1
KAGISO RABADA,2024-05-05,11,10,110.0,6.5,105.99,6.1,2.25,1.5,91.67,11
KAGISO RABADA,2025-03-29,7,5,140.0,6.65,106.14,6.23,5.0,3.75,119.17,11
KAGISO RABADA,2025-05-22,2,3,66.67,6.66,107.3,6.19,6.75,4.75,154.17,2
