Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
ANUJ RAWAT,2021-10-07,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ANUJ RAWAT,2022-03-27,21,20,105.0,0.0,0.0,1.0,0.0,1.0,0.0,21
ANUJ RAWAT,2022-03-30,0,2,0.0,10.5,52.5,10.5,10.5,10.5,52.5,0
ANUJ RAWAT,2022-04-05,26,25,104.0,7.0,35.0,7.67,7.0,7.67,35.0,30
ANUJ RAWAT,2022-04-09,66,47,140.43,11.75,52.25,12.0,11.75,12.0,52.25,82
ANUJ RAWAT,2022-04-12,12,16,75.0,22.6,69.89,19.0,28.25,23.5,87.36,12
ANUJ RAWAT,2022-04-16,0,1,0.0,20.83,70.74,18.5,26.0,22.5,79.86,0
ANUJ RAWAT,2022-04-19,4,5,80.0,17.86,60.63,16.0,26.0,22.25,79.86,4
ANUJ RAWAT,2022-04-23,0,2,0.0,16.12,63.05,14.62,20.5,17.25,73.86,0
ANUJ RAWAT,2023-04-06,1,5,20.0,14.33,56.05,13.22,4.0,6.0,38.75,1
ANUJ RAWAT,2023-04-15,15,22,68.18,13.0,52.44,12.4,1.25,3.25,25.0,15
ANUJ RAWAT,2023-05-01,9,11,81.82,13.18,53.87,13.27,5.0,8.5,42.04,9
ANUJ RAWAT,2023-05-06,8,3,266.67,12.83,56.2,13.08,6.25,10.0,42.5,14
ANUJ RAWAT,2023-05-09,6,4,150.0,12.46,72.39,12.31,8.25,10.25,109.17,10
ANUJ RAWAT,2023-05-14,29,11,263.64,12.0,77.94,11.71,9.5,10.0,141.67,39
ANUJ RAWAT,2023-05-21,23,15,153.33,13.13,90.32,11.67,13.0,7.25,190.53,27
ANUJ RAWAT,2024-03-22,48,25,192.0,13.75,94.25,11.88,16.5,8.25,208.41,58
ANUJ RAWAT,2024-03-25,11,14,78.57,15.76,100.0,12.65,26.5,13.75,189.74,11
ANUJ RAWAT,2024-03-29,3,3,100.0,15.5,98.81,12.72,27.75,16.25,171.88,3
ANUJ RAWAT,2024-04-02,11,21,52.38,14.84,98.88,12.21,21.25,14.25,130.98,11
ANUJ RAWAT,2024-04-15,25,14,178.57,14.65,96.55,12.65,18.25,15.75,105.74,31
