Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
KARUN NAIR,2013-04-04,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KARUN NAIR,2013-04-07,9,9,100.0,0.0,0.0,3.0,0.0,3.0,0.0,9
KARUN NAIR,2014-04-26,8,12,66.67,4.5,50.0,6.0,4.5,6.0,50.0,8
KARUN NAIR,2014-04-29,1,5,20.0,5.67,55.56,8.0,5.67,8.0,55.56,1
KARUN NAIR,2014-05-03,73,50,146.0,4.5,46.67,7.25,4.5,7.25,46.67,89
KARUN NAIR,2014-05-05,44,35,125.71,18.2,66.53,15.8,22.75,19.0,83.17,48
KARUN NAIR,2014-05-08,12,9,133.33,22.5,76.4,19.0,31.5,25.5,89.6,16
KARUN NAIR,2014-05-11,56,39,143.59,21.0,84.53,17.57,32.5,24.75,106.26,72
KARUN NAIR,2014-05-13,8,11,72.73,25.38,91.91,20.25,46.25,33.25,137.16,8
KARUN NAIR,2014-05-15,19,14,135.71,23.44,89.78,19.22,30.0,23.5,118.84,23
KARUN NAIR,2014-05-19,48,24,200.0,23.0,94.37,18.7,23.75,18.25,121.34,58
KARUN NAIR,2014-05-23,11,6,183.33,25.27,103.98,19.18,32.75,22.0,138.01,17
KARUN NAIR,2014-05-25,50,27,185.19,24.08,110.59,18.08,21.5,13.75,147.94,60
KARUN NAIR,2015-04-10,8,11,72.73,26.08,116.33,18.77,32.0,17.75,176.06,8
KARUN NAIR,2015-04-12,20,12,166.67,24.79,113.21,18.21,29.25,17.0,160.31,24
KARUN NAIR,2015-04-16,1,5,20.0,24.47,116.78,17.8,22.25,14.0,151.98,1
KARUN NAIR,2015-04-19,1,1,100.0,23.0,110.73,17.0,19.75,13.75,111.15,1
KARUN NAIR,2015-04-21,25,13,192.31,21.71,110.1,16.06,7.5,7.25,89.85,31
KARUN NAIR,2015-04-24,16,14,114.29,21.89,114.67,15.89,11.75,7.75,119.74,16
KARUN NAIR,2015-05-01,7,6,116.67,21.58,114.65,15.79,10.75,8.25,106.65,7
KARUN NAIR,2015-05-03,61,38,160.53,20.85,114.75,15.3,12.25,8.5,130.82,77
KARUN NAIR,2015-05-07,4,10,40.0,22.76,116.93,16.38,27.25,17.75,145.95,4
KARUN NAIR,2015-05-10,10,12,83.33,21.91,113.43,16.09,22.0,17.0,107.87,10
KARUN NAIR,2015-05-16,16,10,160.0,21.39,112.12,15.91,20.5,16.5,100.13,20
KARUN NAIR,2015-05-20,12,13,92.31,21.17,114.12,15.67,22.75,17.5,110.96,12
KARUN NAIR,2016-04-10,3,8,37.5,20.8,113.24,15.56,10.5,11.25,93.91,3
KARUN NAIR,2016-04-17,54,42,128.57,20.12,110.33,15.27,10.25,10.75,93.28,66
KARUN NAIR,2016-04-23,5,5,100.0,21.37,111.01,16.26,21.25,18.25,104.6,5
KARUN NAIR,2016-04-27,9,7,128.57,20.79,110.61,15.86,18.5,17.0,89.6,9
KARUN NAIR,2016-04-30,68,50,136.0,20.38,111.23,15.55,17.75,15.5,98.66,84
KARUN NAIR,2016-05-05,32,23,139.13,21.97,112.06,16.7,34.0,26.0,123.28,40
KARUN NAIR,2016-05-07,23,25,92.0,22.29,112.93,16.9,28.5,21.25,125.92,23
KARUN NAIR,2016-05-12,20,17,117.65,22.31,112.28,17.16,33.0,26.25,123.92,20
KARUN NAIR,2016-05-15,8,8,100.0,22.24,112.44,17.15,35.75,28.75,121.2,8
KARUN NAIR,2016-05-17,41,43,95.35,21.82,112.07,16.88,20.75,18.25,112.2,45
KARUN NAIR,2016-05-20,83,59,140.68,22.37,111.6,17.63,23.0,23.25,101.25,111
KARUN NAIR,2016-05-22,11,10,110.0,24.06,112.4,18.78,38.0,31.75,113.42,11
KARUN NAIR,2017-04-08,4,3,133.33,23.7,112.34,18.54,35.75,30.0,111.51,8
KARUN NAIR,2017-04-15,0,3,0.0,23.18,112.89,18.13,34.75,28.75,119.84,0
KARUN NAIR,2017-04-17,21,27,77.78,22.59,110.0,17.74,24.5,18.75,96.0,21
KARUN NAIR,2017-04-19,33,23,143.48,22.55,109.19,17.98,9.0,10.75,80.28,41
KARUN NAIR,2017-04-22,5,15,33.33,22.8,110.03,18.1,14.5,14.0,88.65,5
KARUN NAIR,2017-04-28,15,17,88.24,22.38,108.2,18.02,14.75,17.0,63.65,15
KARUN NAIR,2017-04-30,11,10,110.0,22.21,107.74,18.0,18.5,20.5,85.71,11
KARUN NAIR,2017-05-02,39,20,195.0,21.95,107.79,17.82,16.0,16.25,93.76,49
KARUN NAIR,2017-05-04,12,11,109.09,22.33,109.73,17.87,17.5,15.5,106.64,12
KARUN NAIR,2017-05-06,21,15,140.0,22.11,109.71,17.72,19.25,14.5,125.58,25
KARUN NAIR,2017-05-10,30,15,200.0,22.09,110.36,17.66,20.75,14.0,138.52,40
KARUN NAIR,2017-05-12,64,45,142.22,22.25,112.22,17.6,25.5,15.25,161.02,80
KARUN NAIR,2017-05-14,26,22,118.18,23.1,112.84,18.16,31.75,21.5,147.83,30
KARUN NAIR,2018-04-08,50,33,151.52,23.16,112.94,18.24,35.25,24.25,150.1,58
KARUN NAIR,2018-04-13,29,26,111.54,23.69,113.7,18.53,42.5,28.75,152.98,33
KARUN NAIR,2018-04-15,29,17,170.59,23.79,113.66,18.67,42.25,31.5,130.86,39
KARUN NAIR,2018-04-19,31,21,147.62,23.89,114.73,18.64,33.5,24.5,137.96,39
KARUN NAIR,2018-04-23,34,32,106.25,24.02,115.34,18.69,34.75,24.25,145.32,38
KARUN NAIR,2018-04-26,13,17,76.47,24.2,115.18,18.93,30.75,24.0,134.0,13
KARUN NAIR,2018-05-04,23,12,191.67,24.0,114.49,18.89,26.75,21.75,125.23,29
KARUN NAIR,2018-05-06,31,23,134.78,23.98,115.84,18.77,25.25,20.5,130.5,39
KARUN NAIR,2018-05-08,3,5,60.0,24.1,116.17,18.84,25.25,21.0,127.29,3
KARUN NAIR,2018-05-12,3,6,50.0,23.75,115.21,18.61,17.5,14.25,115.73,3
KARUN NAIR,2018-05-14,1,3,33.33,23.4,114.13,18.4,15.0,11.5,109.11,1
KARUN NAIR,2018-05-20,54,26,207.69,23.03,112.8,18.15,9.5,9.25,69.53,72
KARUN NAIR,2019-04-10,5,6,83.33,23.53,114.33,18.27,15.25,10.0,87.76,5
KARUN NAIR,2020-09-20,1,3,33.33,23.24,113.84,18.08,15.75,10.25,93.59,1
KARUN NAIR,2020-09-24,15,8,187.5,22.89,112.58,17.84,15.25,9.5,89.42,21
KARUN NAIR,2020-10-01,0,3,0.0,22.77,113.74,17.69,18.75,10.75,127.96,0
KARUN NAIR,2022-04-18,3,5,60.0,22.42,112.01,17.47,5.25,5.0,76.04,3
KARUN NAIR,2022-05-02,13,13,100.0,22.13,111.24,17.28,4.75,4.75,70.21,13
KARUN NAIR,2025-04-13,89,40,222.5,22.0,111.07,17.22,7.75,7.25,86.88,119
KARUN NAIR,2025-04-16,0,3,0.0,22.97,112.69,17.55,26.25,15.25,95.62,0
KARUN NAIR,2025-04-19,31,18,172.22,22.64,111.08,17.34,26.25,15.25,95.62,41
KARUN NAIR,2025-04-22,15,9,166.67,22.76,111.94,17.35,33.25,18.5,123.68,19
