Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
RAHMANULLAH GURBAZ,2023-04-01,22,16,137.5,0.0,0.0,0.0,0.0,0.0,0.0,26
RAHMANULLAH GURBAZ,2023-04-06,57,44,129.55,22.0,137.5,16.0,22.0,16.0,137.5,69
RAHMANULLAH GURBAZ,2023-04-09,15,12,125.0,39.5,133.52,30.0,39.5,30.0,133.52,15
RAHMANULLAH GURBAZ,2023-04-14,0,3,0.0,31.33,130.68,24.0,31.33,24.0,130.68,0
RAHMANULLAH GURBAZ,2023-04-16,8,12,66.67,23.5,98.01,18.75,23.5,18.75,98.01,8
RAHMANULLAH GURBAZ,2023-04-29,81,39,207.69,20.4,91.74,17.4,20.0,17.75,80.31,111
RAHMANULLAH GURBAZ,2023-05-04,0,1,0.0,30.5,111.07,21.0,26.0,16.5,99.84,0
RAHMANULLAH GURBAZ,2023-05-08,15,12,125.0,26.14,95.2,18.14,22.25,13.75,68.59,15
RAHMANULLAH GURBAZ,2023-05-11,18,12,150.0,24.75,98.93,17.38,26.0,16.0,99.84,22
RAHMANULLAH GURBAZ,2023-05-14,1,4,25.0,24.0,104.6,16.78,28.5,16.0,120.67,1
RAHMANULLAH GURBAZ,2023-05-20,10,15,66.67,21.7,96.64,15.5,8.5,7.25,75.0,10
RAHMANULLAH GURBAZ,2024-05-21,23,14,164.29,20.64,93.92,15.45,11.0,10.75,91.67,27
RAHMANULLAH GURBAZ,2024-05-26,39,32,121.88,20.83,99.78,15.33,13.0,11.25,101.49,43
RAHMANULLAH GURBAZ,2025-04-21,1,4,25.0,22.23,101.48,16.62,18.25,16.25,94.46,1
