Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
RAHUL TEWATIA,2014-05-23,16,13,123.08,0.0,0.0,0.0,0.0,0.0,0.0,16
RAHUL TEWATIA,2017-05-09,15,8,187.5,16.0,123.08,13.0,16.0,13.0,123.08,21
RAHUL TEWATIA,2017-05-14,4,3,133.33,15.5,155.29,10.5,15.5,10.5,155.29,8
RAHUL TEWATIA,2018-04-08,9,7,128.57,11.67,147.97,8.0,11.67,8.0,147.97,9
RAHUL TEWATIA,2018-04-16,1,2,50.0,11.0,143.12,7.75,11.0,7.75,143.12,1
RAHUL TEWATIA,2018-04-21,13,9,144.44,9.0,124.5,6.6,7.25,5.0,124.85,17
RAHUL TEWATIA,2018-04-23,24,21,114.29,9.67,127.82,7.0,6.75,5.25,114.08,24
RAHUL TEWATIA,2018-04-30,3,4,75.0,11.71,125.89,9.0,11.75,9.75,109.32,3
RAHUL TEWATIA,2019-03-24,9,4,225.0,10.62,119.53,8.38,10.25,9.0,95.93,15
RAHUL TEWATIA,2019-03-26,11,9,122.22,10.44,131.25,7.89,12.25,9.5,139.68,11
RAHUL TEWATIA,2019-04-04,5,7,71.43,10.5,130.34,8.0,11.75,9.5,134.13,5
RAHUL TEWATIA,2019-04-07,1,2,50.0,10.0,124.99,7.91,7.0,6.0,123.41,1
RAHUL TEWATIA,2020-09-22,10,8,125.0,9.25,118.74,7.42,6.5,5.5,117.16,10
RAHUL TEWATIA,2020-09-27,53,31,170.97,9.31,119.22,7.46,6.75,6.5,92.16,71
RAHUL TEWATIA,2020-09-30,14,10,140.0,12.43,122.92,9.14,17.25,12.0,104.35,18
RAHUL TEWATIA,2020-10-03,24,12,200.0,12.53,124.06,9.2,19.5,12.75,121.49,30
RAHUL TEWATIA,2020-10-06,5,6,83.33,13.25,128.8,9.38,25.25,15.25,158.99,5
RAHUL TEWATIA,2020-10-09,38,29,131.03,12.76,126.13,9.18,24.0,14.75,148.57,46
RAHUL TEWATIA,2020-10-11,45,28,160.71,14.17,126.4,10.28,20.25,14.25,138.59,53
RAHUL TEWATIA,2020-10-14,14,18,77.78,15.79,128.21,11.21,28.0,18.75,143.77,14
RAHUL TEWATIA,2020-10-17,19,11,172.73,15.7,125.68,11.55,25.5,20.25,113.21,25
RAHUL TEWATIA,2020-10-22,2,3,66.67,15.86,127.92,11.52,29.0,21.5,135.56,2
RAHUL TEWATIA,2020-11-01,31,27,114.81,15.23,125.14,11.14,20.0,15.0,119.47,35
RAHUL TEWATIA,2021-04-12,2,4,50.0,15.91,124.69,11.83,16.5,14.75,108.0,2
RAHUL TEWATIA,2021-04-15,19,17,111.76,15.33,121.58,11.5,13.5,11.25,101.05,19
RAHUL TEWATIA,2021-04-19,20,15,133.33,15.48,121.19,11.72,13.5,12.75,85.81,24
RAHUL TEWATIA,2021-04-22,40,23,173.91,15.65,121.65,11.85,18.0,15.75,102.48,50
RAHUL TEWATIA,2021-04-24,5,8,62.5,16.56,123.59,12.26,20.25,14.75,117.25,5
RAHUL TEWATIA,2021-09-21,2,5,40.0,16.14,121.41,12.11,21.0,15.75,120.38,2
RAHUL TEWATIA,2021-09-25,9,15,60.0,15.66,118.6,11.86,16.75,12.75,102.44,9
RAHUL TEWATIA,2021-09-27,0,1,0.0,15.43,116.65,11.97,14.0,12.75,84.1,0
RAHUL TEWATIA,2021-09-29,2,3,66.67,14.94,112.88,11.61,4.0,7.25,40.62,2
RAHUL TEWATIA,2021-10-05,12,20,60.0,14.53,111.44,11.34,3.25,6.0,41.67,12
RAHUL TEWATIA,2021-10-07,44,36,122.22,14.45,109.88,11.61,5.75,9.75,46.67,48
RAHUL TEWATIA,2022-03-28,40,24,166.67,15.32,110.24,12.32,14.5,15.0,62.22,48
RAHUL TEWATIA,2022-04-02,14,8,175.0,16.03,111.86,12.66,24.5,20.75,103.89,20
RAHUL TEWATIA,2022-04-08,13,3,433.33,15.97,113.61,12.53,27.5,22.0,130.97,19
RAHUL TEWATIA,2022-04-11,6,4,150.0,15.89,122.25,12.27,27.75,17.75,224.3,10
RAHUL TEWATIA,2022-04-17,6,14,42.86,15.63,122.98,12.05,18.25,9.75,231.25,6
RAHUL TEWATIA,2022-04-23,17,12,141.67,15.38,120.93,12.1,9.75,7.25,200.3,21
RAHUL TEWATIA,2022-04-27,40,21,190.48,15.42,121.45,12.1,10.5,8.25,191.96,50
RAHUL TEWATIA,2022-04-30,43,25,172.0,16.02,123.13,12.32,17.25,12.75,131.25,53
RAHUL TEWATIA,2022-05-03,11,13,84.62,16.67,124.29,12.62,26.5,18.0,136.75,11
RAHUL TEWATIA,2022-05-06,3,4,75.0,16.53,123.37,12.63,27.75,17.75,147.19,3
RAHUL TEWATIA,2022-05-10,22,16,137.5,16.23,122.27,12.43,24.25,15.75,130.52,26
RAHUL TEWATIA,2022-05-19,2,3,66.67,16.36,122.61,12.51,19.75,14.5,117.28,2
RAHUL TEWATIA,2023-03-31,15,14,107.14,16.04,121.39,12.3,9.5,9.0,90.95,15
RAHUL TEWATIA,2023-04-13,5,2,250.0,16.02,121.09,12.34,10.5,9.25,96.58,11
RAHUL TEWATIA,2023-04-16,1,1,100.0,15.79,123.78,12.12,11.0,8.75,140.33,1
RAHUL TEWATIA,2023-04-22,2,2,100.0,15.49,123.29,11.9,5.75,5.0,130.95,2
RAHUL TEWATIA,2023-04-25,20,5,400.0,15.22,122.82,11.7,5.75,4.75,139.28,26
RAHUL TEWATIA,2023-05-02,20,7,285.71,15.31,128.26,11.57,7.0,2.5,212.5,26
RAHUL TEWATIA,2023-05-12,14,13,107.69,15.4,131.29,11.48,10.75,3.75,221.43,14
RAHUL TEWATIA,2023-05-15,3,3,100.0,15.38,130.84,11.51,14.0,6.75,223.35,3
RAHUL TEWATIA,2023-05-21,4,5,80.0,15.15,130.27,11.35,14.25,7.0,223.35,4
RAHUL TEWATIA,2023-05-23,3,5,60.0,14.95,129.36,11.24,10.25,7.0,143.35,3
RAHUL TEWATIA,2024-03-24,22,15,146.67,14.73,128.12,11.12,6.0,6.5,86.92,26
RAHUL TEWATIA,2024-03-26,6,11,54.55,14.86,128.44,11.19,8.0,7.0,96.67,6
RAHUL TEWATIA,2024-04-04,23,8,287.5,14.71,127.17,11.19,8.75,9.0,85.3,29
RAHUL TEWATIA,2024-04-07,30,25,120.0,14.85,129.89,11.14,13.5,9.75,137.18,34
RAHUL TEWATIA,2024-04-10,22,11,200.0,15.1,129.72,11.37,20.25,14.75,152.18,28
RAHUL TEWATIA,2024-04-17,10,15,66.67,15.21,130.87,11.36,20.25,13.75,165.51,10
RAHUL TEWATIA,2024-04-21,36,18,200.0,15.13,129.84,11.42,21.25,14.75,168.54,46
RAHUL TEWATIA,2024-04-24,4,5,80.0,15.46,130.95,11.52,24.5,17.25,146.67,4
RAHUL TEWATIA,2024-05-04,35,21,166.67,15.28,130.16,11.42,18.0,12.25,136.67,43
RAHUL TEWATIA,2025-03-25,6,2,300.0,15.58,130.72,11.57,21.25,14.75,128.34,12
RAHUL TEWATIA,2025-03-29,0,0,,15.44,133.28,11.42,20.25,11.5,186.67,0
RAHUL TEWATIA,2025-04-09,24,12,200.0,15.21,133.28,11.25,11.25,7.0,182.22,30
RAHUL TEWATIA,2025-04-12,0,1,0.0,15.34,134.28,11.26,16.25,8.75,222.22,0
RAHUL TEWATIA,2025-04-19,11,3,366.67,15.12,132.3,11.12,7.5,3.75,166.67,17
RAHUL TEWATIA,2025-04-21,0,2,0.0,15.06,135.7,11.0,8.75,4.0,188.89,0
RAHUL TEWATIA,2025-04-28,9,4,225.0,14.85,133.76,10.87,8.75,4.5,141.67,15
