Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
HARSHAL PATEL,2012-04-07,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HARSHAL PATEL,2012-04-10,10,9,111.11,0.0,0.0,1.0,0.0,1.0,0.0,10
HARSHAL PATEL,2012-05-20,5,5,100.0,5.0,55.56,5.0,5.0,5.0,55.56,5
HARSHAL PATEL,2014-05-04,1,2,50.0,5.0,70.37,5.0,5.0,5.0,70.37,1
HARSHAL PATEL,2014-05-06,6,2,300.0,4.0,65.28,4.25,4.0,4.25,65.28,12
HARSHAL PATEL,2014-05-09,6,3,200.0,4.4,112.22,3.8,5.5,4.5,140.28,12
HARSHAL PATEL,2015-04-11,9,4,225.0,4.67,126.85,3.67,4.5,3.0,162.5,15
HARSHAL PATEL,2015-04-13,2,2,100.0,5.29,140.87,3.71,5.5,2.75,193.75,2
HARSHAL PATEL,2015-04-22,0,1,0.0,4.88,135.76,3.5,5.75,2.75,206.25,0
HARSHAL PATEL,2015-04-29,6,2,300.0,4.33,120.68,3.22,4.25,2.5,131.25,12
HARSHAL PATEL,2015-05-04,0,1,0.0,4.5,138.61,3.1,4.25,2.25,156.25,0
HARSHAL PATEL,2015-05-13,0,0,,4.09,126.01,2.91,2.0,1.5,100.0,0
HARSHAL PATEL,2015-05-22,2,2,100.0,3.75,126.01,2.67,1.5,1.0,100.0,2
HARSHAL PATEL,2016-04-20,0,0,,3.62,123.84,2.62,2.0,1.25,133.33,0
HARSHAL PATEL,2018-05-10,24,17,141.18,3.36,123.84,2.43,0.5,0.75,50.0,28
HARSHAL PATEL,2018-05-18,36,16,225.0,4.73,125.18,3.4,6.5,4.75,120.59,46
HARSHAL PATEL,2019-03-30,0,0,,6.69,132.31,4.19,15.5,8.75,155.39,0
HARSHAL PATEL,2019-04-01,0,2,0.0,6.29,132.31,3.94,15.0,8.25,183.09,0
HARSHAL PATEL,2020-10-09,16,15,106.67,5.94,123.49,3.83,15.0,8.75,122.06,16
HARSHAL PATEL,2020-10-31,5,9,55.56,6.47,122.44,4.42,13.0,8.25,110.56,5
HARSHAL PATEL,2021-04-09,4,3,133.33,6.4,118.5,4.65,5.25,6.5,54.08,8
HARSHAL PATEL,2021-04-14,0,0,,6.29,119.32,4.57,6.25,7.25,73.89,0
HARSHAL PATEL,2021-04-25,0,8,0.0,6.0,119.32,4.36,6.25,6.75,98.52,0
HARSHAL PATEL,2021-04-30,31,13,238.46,5.74,113.04,4.52,2.25,5.0,62.96,41
HARSHAL PATEL,2021-09-20,12,10,120.0,6.79,119.32,4.88,8.75,6.0,123.93,12
HARSHAL PATEL,2021-09-24,3,5,60.0,7.0,119.35,5.08,10.75,7.75,119.49,3
HARSHAL PATEL,2021-10-03,1,1,100.0,6.85,116.65,5.08,11.5,9.0,104.62,1
HARSHAL PATEL,2021-10-11,8,6,133.33,6.63,115.93,4.93,11.75,7.25,129.62,12
HARSHAL PATEL,2022-03-30,10,6,166.67,6.68,116.65,4.96,6.0,5.5,103.33,14
HARSHAL PATEL,2022-04-05,9,4,225.0,6.79,118.65,5.0,5.5,4.5,115.0,15
HARSHAL PATEL,2022-04-19,0,1,0.0,6.87,122.74,4.97,7.0,4.25,156.25,0
HARSHAL PATEL,2022-04-23,4,8,50.0,6.65,118.2,4.84,6.75,4.25,131.25,4
HARSHAL PATEL,2022-04-26,8,11,72.73,6.56,115.76,4.94,5.75,4.75,110.42,8
HARSHAL PATEL,2022-05-04,0,0,,6.61,114.28,5.12,5.25,6.0,86.93,0
HARSHAL PATEL,2022-05-13,11,7,157.14,6.41,114.28,4.97,3.0,5.0,40.91,15
HARSHAL PATEL,2022-05-27,1,2,50.0,6.54,115.71,5.03,5.75,6.5,93.29,1
HARSHAL PATEL,2023-04-06,0,2,0.0,6.39,113.59,4.94,5.0,5.0,93.29,0
HARSHAL PATEL,2023-04-15,6,4,150.0,6.22,110.04,4.86,3.0,2.75,69.05,10
HARSHAL PATEL,2024-04-18,1,4,25.0,6.21,111.25,4.84,4.5,3.75,89.28,1
HARSHAL PATEL,2024-04-21,0,1,0.0,6.08,108.71,4.82,2.0,3.0,56.25,0
HARSHAL PATEL,2024-05-05,12,13,92.31,5.92,105.61,4.72,1.75,2.75,43.75,12
HARSHAL PATEL,2024-05-09,0,1,0.0,6.07,105.24,4.93,4.75,5.5,66.83,0
HARSHAL PATEL,2025-03-27,12,11,109.09,5.93,102.39,4.83,3.25,4.75,29.33,12
HARSHAL PATEL,2025-03-30,5,9,55.56,6.07,102.57,4.98,6.0,6.5,50.35,5
HARSHAL PATEL,2025-04-03,3,5,60.0,6.05,101.36,5.07,7.25,8.5,64.24,3
HARSHAL PATEL,2025-04-23,1,1,100.0,5.98,100.33,5.07,5.0,6.5,56.16,1
