Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
MANISH PANDEY,2008-04-29,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MANISH PANDEY,2008-05-26,3,6,50.0,0.0,0.0,3.0,0.0,3.0,0.0,3
MANISH PANDEY,2009-04-29,2,2,100.0,1.5,25.0,4.5,1.5,4.5,25.0,2
MANISH PANDEY,2009-05-21,114,73,156.16,1.67,50.0,3.67,1.67,3.67,50.0,158
MANISH PANDEY,2009-05-23,48,35,137.14,29.75,76.54,21.0,29.75,21.0,76.54,56
MANISH PANDEY,2009-05-24,4,8,50.0,33.4,88.66,23.8,41.75,29.0,110.82,4
MANISH PANDEY,2010-03-14,0,7,0.0,28.5,82.22,21.17,42.0,29.5,110.82,0
MANISH PANDEY,2010-03-16,38,26,146.15,24.43,70.47,19.14,41.5,30.75,85.82,46
MANISH PANDEY,2010-03-18,42,30,140.0,26.12,79.93,20.0,22.5,19.0,83.32,50
MANISH PANDEY,2010-03-20,40,27,148.15,27.89,86.61,21.11,21.0,17.75,84.04,48
MANISH PANDEY,2010-03-23,20,28,71.43,29.1,92.76,21.7,30.0,22.5,108.58,20
MANISH PANDEY,2010-03-25,39,29,134.48,28.27,90.82,22.27,35.0,27.75,126.43,47
MANISH PANDEY,2010-03-31,5,7,71.43,29.17,94.46,22.83,35.25,28.5,123.52,5
MANISH PANDEY,2010-04-02,29,25,116.0,27.31,92.69,21.62,26.0,22.75,106.37,33
MANISH PANDEY,2010-04-08,1,6,16.67,27.43,94.35,21.86,23.25,22.25,98.34,1
MANISH PANDEY,2010-04-12,0,1,0.0,25.67,89.17,20.8,18.5,16.75,84.64,0
MANISH PANDEY,2010-04-14,14,13,107.69,24.06,83.6,19.56,8.75,9.75,51.03,14
MANISH PANDEY,2010-04-17,16,18,88.89,23.47,85.02,19.18,11.0,11.25,60.09,16
MANISH PANDEY,2010-04-21,5,9,55.56,23.06,85.23,19.11,7.75,9.5,53.31,5
