Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
RASHID KHAN,2017-04-12,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2
RASHID KHAN,2017-04-17,6,1,600.0,2.0,50.0,4.0,2.0,4.0,50.0,12
RASHID KHAN,2017-05-06,3,4,75.0,4.0,325.0,2.5,4.0,2.5,325.0,3
RASHID KHAN,2018-04-12,0,1,0.0,3.67,241.67,3.0,3.67,3.0,241.67,0
RASHID KHAN,2018-04-22,17,4,425.0,2.75,181.25,2.5,2.75,2.5,181.25,23
RASHID KHAN,2018-04-24,6,9,66.67,5.6,230.0,2.8,6.5,2.5,275.0,6
RASHID KHAN,2018-04-29,1,3,33.33,5.67,202.78,3.83,6.5,4.5,141.67,1
RASHID KHAN,2018-05-07,1,3,33.33,5.0,178.57,3.71,6.0,4.25,131.25,1
RASHID KHAN,2018-05-19,0,1,0.0,4.5,160.42,3.62,6.25,4.75,139.58,0
RASHID KHAN,2018-05-25,34,10,340.0,4.0,142.59,3.33,2.0,4.0,33.33,44
RASHID KHAN,2019-03-29,15,8,187.5,7.0,162.33,4.0,9.0,4.25,101.66,21
RASHID KHAN,2019-04-06,0,1,0.0,7.73,164.62,4.36,12.5,5.5,140.21,0
RASHID KHAN,2019-04-14,0,1,0.0,7.08,150.9,4.08,12.25,5.0,131.88,0
RASHID KHAN,2019-04-27,17,8,212.5,6.54,139.29,3.85,12.25,5.0,131.88,23
RASHID KHAN,2019-04-29,1,2,50.0,7.29,144.52,4.14,8.0,4.5,100.0,1
RASHID KHAN,2019-05-02,0,0,,6.87,138.22,4.0,4.5,3.0,65.62,0
RASHID KHAN,2019-05-04,1,2,50.0,6.44,138.22,3.75,4.5,2.75,87.5,1
RASHID KHAN,2019-05-08,0,1,0.0,6.12,132.71,3.65,4.75,3.0,104.17,0
RASHID KHAN,2020-09-21,6,5,120.0,5.78,124.9,3.5,0.5,1.25,33.33,6
RASHID KHAN,2020-10-04,3,7,42.86,5.79,124.63,3.58,1.75,2.0,56.67,3
RASHID KHAN,2020-10-08,0,0,,5.65,120.33,3.75,2.5,3.75,53.21,0
RASHID KHAN,2020-10-13,14,8,175.0,5.38,120.33,3.57,2.25,3.25,54.29,20
RASHID KHAN,2020-10-18,1,2,50.0,5.77,123.06,3.77,5.75,5.0,112.62,1
RASHID KHAN,2020-10-24,0,1,0.0,5.57,119.58,3.7,4.5,4.25,89.29,0
RASHID KHAN,2020-11-08,11,7,157.14,5.33,114.14,3.58,3.75,2.75,75.0,15
RASHID KHAN,2021-04-14,17,9,188.89,5.56,116.01,3.72,6.5,4.5,95.53,23
RASHID KHAN,2021-04-17,0,1,0.0,6.0,119.05,3.92,7.25,4.75,99.01,0
RASHID KHAN,2021-04-25,0,1,0.0,5.78,114.29,3.81,7.0,4.5,86.51,0
RASHID KHAN,2021-05-02,0,2,0.0,5.57,109.89,3.71,7.0,4.5,86.51,0
