Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
RINKU SINGH,2018-04-08,6,6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6
RINKU SINGH,2018-04-10,2,4,50.0,6.0,100.0,6.0,6.0,6.0,100.0,2
RINKU SINGH,2018-05-03,16,18,88.89,4.0,75.0,5.0,4.0,5.0,75.0,16
RINKU SINGH,2018-05-09,5,3,166.67,8.0,79.63,9.33,8.0,9.33,79.63,9
RINKU SINGH,2019-04-21,30,25,120.0,7.25,101.39,7.75,7.25,7.75,101.39,34
RINKU SINGH,2019-04-25,3,3,100.0,11.8,105.11,11.2,13.25,12.5,106.39,3
RINKU SINGH,2019-05-05,4,6,66.67,10.33,104.26,9.83,13.5,12.25,118.89,4
RINKU SINGH,2020-10-29,11,11,100.0,9.43,98.89,9.29,10.5,9.25,113.34,11
RINKU SINGH,2022-04-23,35,28,125.0,9.62,99.03,9.5,12.0,11.25,96.67,39
RINKU SINGH,2022-04-28,23,16,143.75,12.44,101.91,11.56,13.25,12.0,97.92,27
RINKU SINGH,2022-05-02,42,23,182.61,13.5,106.1,12.0,18.25,15.25,108.86,52
RINKU SINGH,2022-05-07,6,10,60.0,16.09,113.05,13.0,27.75,19.5,137.84,6
RINKU SINGH,2022-05-09,23,19,121.05,15.25,108.63,12.75,26.5,19.25,127.84,23
RINKU SINGH,2022-05-14,5,6,83.33,15.85,109.59,13.23,23.5,17.0,126.85,5
RINKU SINGH,2022-05-18,40,15,266.67,15.07,107.71,12.71,19.0,14.5,111.75,50
RINKU SINGH,2023-04-01,4,4,100.0,16.73,118.31,12.87,18.5,12.5,132.76,4
RINKU SINGH,2023-04-06,46,33,139.39,15.94,117.16,12.31,18.0,11.0,142.76,54
RINKU SINGH,2023-04-09,48,21,228.57,17.71,118.47,13.53,23.75,14.5,147.35,58
RINKU SINGH,2023-04-14,58,31,187.1,19.39,124.59,13.94,34.5,18.25,183.66,76
RINKU SINGH,2023-04-16,18,18,100.0,21.42,127.88,14.84,39.0,22.25,163.76,18
RINKU SINGH,2023-04-20,6,8,75.0,21.25,126.48,15.0,42.5,25.75,163.76,6
RINKU SINGH,2023-04-23,53,33,160.61,20.52,124.03,14.67,32.5,19.5,147.67,69
RINKU SINGH,2023-04-26,18,10,180.0,22.0,125.7,15.5,33.75,22.5,130.68,24
RINKU SINGH,2023-04-29,19,20,95.0,21.83,128.06,15.26,23.75,17.25,128.9,19
RINKU SINGH,2023-05-04,46,35,131.43,21.71,126.68,15.46,24.0,17.75,127.65,54
RINKU SINGH,2023-05-08,21,10,210.0,22.68,126.87,16.24,34.0,24.5,141.76,27
RINKU SINGH,2023-05-11,16,18,88.89,22.62,130.07,16.0,26.0,18.75,154.11,16
RINKU SINGH,2023-05-14,54,43,125.58,22.37,128.54,16.07,25.5,20.75,131.33,66
RINKU SINGH,2023-05-20,67,33,203.03,23.5,128.44,17.04,34.25,26.5,138.98,85
RINKU SINGH,2024-03-23,23,15,153.33,25.0,131.01,17.59,39.5,26.0,156.88,27
RINKU SINGH,2024-03-29,5,5,100.0,24.93,131.75,17.5,40.0,27.25,142.71,5
RINKU SINGH,2024-04-03,26,8,325.0,24.29,130.73,17.1,37.25,24.0,145.49,36
RINKU SINGH,2024-04-08,9,14,64.29,24.34,136.8,16.81,30.25,15.25,195.34,9
RINKU SINGH,2024-04-16,20,9,222.22,23.88,134.6,16.73,15.75,10.5,160.66,26
RINKU SINGH,2024-04-21,24,16,150.0,23.76,137.18,16.5,15.0,9.0,177.88,28
RINKU SINGH,2024-04-26,5,4,125.0,23.77,137.55,16.49,19.75,11.75,190.38,5
RINKU SINGH,2024-04-29,11,11,100.0,23.25,137.2,16.14,14.5,10.75,140.38,11
RINKU SINGH,2024-05-03,9,8,112.5,22.92,136.19,16.0,15.0,10.0,149.3,9
RINKU SINGH,2024-05-05,16,11,145.45,22.55,135.57,15.79,12.25,9.75,121.88,20
RINKU SINGH,2024-05-11,20,12,166.67,22.38,135.82,15.67,10.25,8.5,120.74,24
RINKU SINGH,2025-03-22,12,10,120.0,22.32,136.59,15.58,14.0,10.5,131.16,12
RINKU SINGH,2025-03-31,17,14,121.43,22.07,136.19,15.44,14.25,10.25,136.16,17
RINKU SINGH,2025-04-03,32,17,188.24,21.95,135.84,15.4,16.25,11.75,138.39,42
RINKU SINGH,2025-04-08,38,15,253.33,22.19,137.06,15.44,20.25,13.25,149.08,48
RINKU SINGH,2025-04-11,15,12,125.0,22.55,139.7,15.43,24.75,14.0,170.75,15
RINKU SINGH,2025-04-15,2,9,22.22,22.38,139.37,15.36,25.5,14.5,172.0,2
RINKU SINGH,2025-04-21,17,14,121.43,21.93,136.82,15.22,21.75,13.25,147.2,17
