Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
MAYANK MARKANDE,2018-04-12,6,3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,12
MAYANK MARKANDE,2018-04-14,4,3,133.33,6.0,200.0,3.0,6.0,3.0,200.0,8
MAYANK MARKANDE,2018-04-22,0,1,0.0,5.0,166.67,3.0,5.0,3.0,166.67,0
MAYANK MARKANDE,2018-04-24,1,2,50.0,3.33,111.11,2.33,3.33,2.33,111.11,1
MAYANK MARKANDE,2018-05-16,7,5,140.0,2.75,95.83,2.25,2.75,2.25,95.83,11
MAYANK MARKANDE,2018-05-20,3,10,30.0,3.6,104.67,2.8,3.0,2.75,80.83,3
MAYANK MARKANDE,2019-03-28,6,5,120.0,3.5,92.22,4.0,2.75,4.5,55.0,6
MAYANK MARKANDE,2019-03-30,0,0,,3.86,96.19,4.14,4.25,5.5,85.0,0
MAYANK MARKANDE,2023-04-18,2,2,100.0,3.38,96.19,3.62,4.0,5.0,96.67,2
MAYANK MARKANDE,2023-05-04,1,2,50.0,3.22,96.67,3.44,2.75,4.25,83.33,1
MAYANK MARKANDE,2023-05-15,18,9,200.0,3.0,91.48,3.3,2.25,2.25,90.0,24
