Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
SHIMRON HETMYER,2019-03-23,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SHIMRON HETMYER,2019-03-28,5,6,83.33,0.0,0.0,2.0,0.0,2.0,0.0,5
SHIMRON HETMYER,2019-03-31,9,9,100.0,2.5,41.66,4.0,2.5,4.0,41.66,9
SHIMRON HETMYER,2019-04-02,1,9,11.11,4.67,61.11,5.67,4.67,5.67,61.11,1
SHIMRON HETMYER,2019-05-04,75,47,159.57,3.75,48.61,6.5,3.75,6.5,48.61,91
SHIMRON HETMYER,2020-09-20,7,13,53.85,18.0,70.8,14.6,22.5,17.75,88.5,7
SHIMRON HETMYER,2020-09-29,21,12,175.0,16.17,67.98,14.33,23.0,19.5,81.13,27
SHIMRON HETMYER,2020-10-03,7,5,140.0,16.86,83.27,14.0,26.0,20.25,99.88,11
SHIMRON HETMYER,2020-10-05,11,7,157.14,15.62,90.36,12.88,27.5,19.25,132.1,15
SHIMRON HETMYER,2020-10-09,45,24,187.5,15.11,97.78,12.22,11.5,9.25,131.5,55
SHIMRON HETMYER,2020-10-20,10,6,166.67,18.1,106.75,13.4,21.0,12.0,164.91,14
SHIMRON HETMYER,2020-10-24,10,5,200.0,17.36,112.2,12.73,18.25,10.5,162.83,16
SHIMRON HETMYER,2020-10-27,16,13,123.08,16.75,119.51,12.08,19.0,10.5,177.83,16
SHIMRON HETMYER,2020-10-31,11,13,84.62,16.69,119.79,12.15,20.25,12.0,169.31,11
SHIMRON HETMYER,2020-11-08,42,22,190.91,16.29,117.28,12.21,11.75,9.25,143.59,52
SHIMRON HETMYER,2020-11-10,5,5,100.0,18.0,122.19,12.87,19.75,13.25,149.65,5
SHIMRON HETMYER,2021-04-10,0,0,,17.19,120.8,12.38,18.5,13.25,124.65,0
SHIMRON HETMYER,2021-04-20,14,9,155.56,16.18,120.8,11.65,14.5,10.0,125.18,18
SHIMRON HETMYER,2021-04-25,1,2,50.0,16.06,122.84,11.5,15.25,9.0,148.82,1
SHIMRON HETMYER,2021-04-27,53,25,212.0,15.26,118.8,11.0,5.0,4.0,101.85,71
SHIMRON HETMYER,2021-04-29,0,1,0.0,17.15,123.7,11.7,17.0,9.0,139.19,0
SHIMRON HETMYER,2021-05-02,16,4,400.0,16.33,117.52,11.19,17.0,9.25,104.39,22
SHIMRON HETMYER,2021-09-25,28,16,175.0,16.32,130.97,10.86,17.5,8.0,165.5,38
SHIMRON HETMYER,2021-09-28,4,5,80.0,16.83,132.97,11.09,24.25,11.5,196.75,4
SHIMRON HETMYER,2021-10-02,15,8,187.5,16.29,130.67,10.83,12.0,6.5,163.75,21
SHIMRON HETMYER,2021-10-04,28,18,155.56,16.24,133.04,10.72,15.75,8.25,210.62,36
SHIMRON HETMYER,2021-10-08,29,22,131.82,16.69,133.94,11.0,18.75,11.75,149.51,37
SHIMRON HETMYER,2021-10-10,37,24,154.17,17.15,133.85,11.41,19.0,13.25,138.72,45
SHIMRON HETMYER,2021-10-13,17,10,170.0,17.86,134.61,11.86,27.25,18.0,157.26,21
SHIMRON HETMYER,2022-03-29,32,13,246.15,17.83,135.87,11.79,27.75,18.5,152.89,42
SHIMRON HETMYER,2022-04-02,35,14,250.0,18.3,139.67,11.83,28.75,17.25,175.54,45
SHIMRON HETMYER,2022-04-05,42,31,135.48,18.84,143.35,11.9,30.25,15.25,205.08,50
SHIMRON HETMYER,2022-04-10,59,36,163.89,19.56,143.1,12.5,31.5,17.0,200.41,75
SHIMRON HETMYER,2022-04-14,29,17,170.59,20.76,143.75,13.21,42.0,23.5,198.88,39
SHIMRON HETMYER,2022-04-18,26,13,200.0,21.0,144.56,13.32,41.25,24.5,179.99,36
SHIMRON HETMYER,2022-04-22,1,1,100.0,21.14,146.19,13.31,39.0,24.25,167.49,1
SHIMRON HETMYER,2022-04-26,3,7,42.86,20.58,144.87,12.97,28.75,16.75,158.62,3
SHIMRON HETMYER,2022-04-30,6,14,42.86,20.11,142.04,12.81,14.75,9.5,128.36,6
SHIMRON HETMYER,2022-05-02,27,13,207.69,19.74,139.36,12.84,9.0,8.75,96.43,37
SHIMRON HETMYER,2022-05-07,31,16,193.75,19.92,141.16,12.85,9.25,8.75,98.35,41
SHIMRON HETMYER,2022-05-20,6,7,85.71,20.2,142.5,12.92,16.75,12.5,121.79,6
SHIMRON HETMYER,2022-05-24,4,7,57.14,19.85,141.08,12.78,17.5,12.5,132.5,4
SHIMRON HETMYER,2022-05-27,2,3,66.67,19.48,139.04,12.64,17.0,10.75,136.07,2
SHIMRON HETMYER,2022-05-29,11,12,91.67,19.07,137.31,12.42,10.75,8.25,100.82,11
SHIMRON HETMYER,2023-04-02,22,16,137.5,18.89,136.25,12.41,5.75,7.25,75.3,26
SHIMRON HETMYER,2023-04-05,36,18,200.0,18.96,136.28,12.49,9.75,9.5,88.24,46
SHIMRON HETMYER,2023-04-08,39,21,185.71,19.33,137.7,12.61,17.75,12.25,123.96,49
SHIMRON HETMYER,2023-04-12,30,18,166.67,19.74,138.74,12.79,27.0,16.75,153.72,38
SHIMRON HETMYER,2023-04-16,56,26,215.38,19.96,139.33,12.9,31.75,18.25,172.47,74
SHIMRON HETMYER,2023-04-19,2,5,40.0,20.69,140.92,13.16,40.25,20.75,191.94,2
SHIMRON HETMYER,2023-04-23,3,9,33.33,20.32,138.86,13.0,31.75,17.5,151.94,3
SHIMRON HETMYER,2023-04-27,8,10,80.0,19.98,136.75,12.92,22.75,14.5,113.84,8
SHIMRON HETMYER,2023-04-30,8,9,88.89,19.75,135.64,12.87,17.25,12.5,92.18,8
SHIMRON HETMYER,2023-05-05,7,13,53.85,19.53,134.74,12.79,5.25,8.25,60.56,7
SHIMRON HETMYER,2023-05-07,7,5,140.0,19.3,133.21,12.8,6.5,10.25,64.02,11
SHIMRON HETMYER,2023-05-14,35,19,184.21,19.07,133.34,12.65,7.5,9.25,90.68,45
SHIMRON HETMYER,2023-05-19,46,28,164.29,19.36,134.26,12.77,14.25,11.5,116.74,54
SHIMRON HETMYER,2024-03-24,5,7,71.43,19.82,134.8,13.04,23.75,16.25,135.59,5
SHIMRON HETMYER,2024-03-28,14,7,200.0,19.57,133.69,12.93,23.25,14.75,139.98,20
SHIMRON HETMYER,2024-04-06,11,6,183.33,19.47,134.83,12.83,25.0,15.25,154.98,17
SHIMRON HETMYER,2024-04-10,13,5,260.0,19.33,135.65,12.72,19.0,12.0,154.76,19
SHIMRON HETMYER,2024-04-13,27,10,270.0,19.23,137.72,12.59,10.75,6.25,178.69,37
SHIMRON HETMYER,2024-04-16,0,1,0.0,19.35,139.89,12.55,16.25,7.0,228.33,0
SHIMRON HETMYER,2024-05-02,13,9,144.44,19.05,137.64,12.37,12.75,5.5,178.33,17
SHIMRON HETMYER,2024-05-22,26,14,185.71,18.95,137.74,12.31,13.25,6.25,168.61,36
SHIMRON HETMYER,2024-05-24,4,10,40.0,19.06,138.49,12.34,16.5,8.5,150.04,4
SHIMRON HETMYER,2025-03-23,42,23,182.61,18.83,136.98,12.3,10.75,8.5,92.54,52
SHIMRON HETMYER,2025-03-26,7,8,87.5,19.18,137.67,12.46,21.25,14.0,138.19,7
SHIMRON HETMYER,2025-03-30,19,16,118.75,19.0,136.92,12.4,19.75,13.75,123.96,19
SHIMRON HETMYER,2025-04-05,20,12,166.67,19.0,136.65,12.45,18.0,14.25,107.22,24
SHIMRON HETMYER,2025-04-09,52,32,162.5,19.01,137.09,12.44,22.0,14.75,138.88,68
SHIMRON HETMYER,2025-04-13,9,8,112.5,19.48,137.45,12.72,24.5,17.0,133.85,9
SHIMRON HETMYER,2025-04-16,15,9,166.67,19.33,137.1,12.65,25.0,17.0,140.1,19
SHIMRON HETMYER,2025-04-19,12,7,171.43,19.27,137.51,12.6,24.0,15.25,152.08,18
