Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
SHIVAM DUBE,2019-03-23,2,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SHIVAM DUBE,2019-03-28,9,5,180.0,2.0,40.0,5.0,2.0,5.0,40.0,15
SHIVAM DUBE,2019-03-31,5,7,71.43,5.5,110.0,5.0,5.5,5.0,110.0,5
SHIVAM DUBE,2019-04-28,24,16,150.0,5.33,97.14,5.67,5.33,5.67,97.14,28
SHIVAM DUBE,2020-09-21,7,8,87.5,10.0,110.36,8.25,10.0,8.25,110.36,7
SHIVAM DUBE,2020-09-24,12,12,100.0,9.4,105.79,8.2,11.25,9.0,122.23,12
SHIVAM DUBE,2020-09-28,27,10,270.0,9.83,104.82,8.83,12.0,10.75,102.23,37
SHIVAM DUBE,2020-10-05,11,12,91.67,12.29,128.42,9.0,17.5,11.5,151.88,11
SHIVAM DUBE,2020-10-10,22,14,157.14,12.12,123.83,9.38,14.25,10.5,137.29,26
SHIVAM DUBE,2020-10-15,23,19,121.05,13.22,127.53,9.89,18.0,12.0,154.7,23
SHIVAM DUBE,2020-10-28,2,6,33.33,14.2,126.88,10.8,20.75,13.75,159.96,2
SHIVAM DUBE,2020-11-02,17,11,154.55,13.09,118.37,10.36,14.5,12.75,100.8,21
SHIVAM DUBE,2020-11-06,8,13,61.54,13.42,121.39,10.42,16.0,12.5,116.52,8
SHIVAM DUBE,2021-04-12,23,15,153.33,13.0,116.79,10.62,12.5,12.25,92.62,27
SHIVAM DUBE,2021-04-15,2,7,28.57,13.71,119.4,10.93,12.5,11.25,100.69,2
SHIVAM DUBE,2021-04-19,17,20,85.0,12.93,113.34,10.67,12.5,11.5,99.5,17
SHIVAM DUBE,2021-04-22,46,32,143.75,13.19,111.57,11.25,12.5,13.75,82.11,54
SHIVAM DUBE,2021-04-24,22,18,122.22,15.12,113.46,12.47,22.0,18.5,102.66,22
SHIVAM DUBE,2021-04-29,35,31,112.9,15.5,113.95,12.78,21.75,19.25,94.88,39
SHIVAM DUBE,2021-10-02,64,42,152.38,16.53,113.89,13.74,30.0,25.25,115.97,80
SHIVAM DUBE,2021-10-05,3,8,37.5,18.9,115.82,15.15,41.75,30.75,132.81,3
SHIVAM DUBE,2021-10-07,18,20,90.0,18.14,112.09,14.81,31.0,24.75,106.25,18
SHIVAM DUBE,2022-03-26,3,6,50.0,18.14,111.08,15.05,30.0,25.25,98.2,3
SHIVAM DUBE,2022-03-31,49,30,163.33,17.48,108.43,14.65,22.0,19.0,82.47,57
SHIVAM DUBE,2022-04-03,57,30,190.0,18.79,110.72,15.29,18.25,16.0,85.21,75
SHIVAM DUBE,2022-04-09,3,5,60.0,20.32,113.89,15.88,31.75,21.5,123.33,3
SHIVAM DUBE,2022-04-12,95,46,206.52,19.65,111.82,15.46,28.0,17.75,115.83,125
SHIVAM DUBE,2022-04-17,19,17,111.76,22.44,115.32,16.59,51.0,27.75,154.96,19
SHIVAM DUBE,2022-04-21,13,14,92.86,22.32,115.2,16.61,43.5,24.5,142.07,13
SHIVAM DUBE,2022-04-25,8,7,114.29,22.0,114.43,16.52,32.5,20.5,117.78,8
SHIVAM DUBE,2022-05-08,32,19,168.42,21.53,114.42,16.2,33.75,21.0,131.36,40
SHIVAM DUBE,2022-05-12,10,9,111.11,21.87,116.16,16.29,18.0,14.25,121.83,10
SHIVAM DUBE,2022-05-15,0,2,0.0,21.5,116.0,16.06,15.75,12.25,121.67,0
SHIVAM DUBE,2023-03-31,19,18,105.56,20.85,112.49,15.64,12.5,9.25,98.46,19
SHIVAM DUBE,2023-04-03,27,16,168.75,20.79,112.29,15.71,15.25,12.0,96.27,35
SHIVAM DUBE,2023-04-08,28,26,107.69,20.97,113.9,15.71,14.0,11.25,96.36,32
SHIVAM DUBE,2023-04-12,8,9,88.89,21.17,113.73,16.0,18.5,15.5,95.5,8
SHIVAM DUBE,2023-04-17,52,27,192.59,20.81,113.06,15.81,20.5,17.25,117.72,70
SHIVAM DUBE,2023-04-23,50,21,238.1,21.63,115.15,16.11,28.75,19.5,139.48,60
SHIVAM DUBE,2023-04-27,52,33,157.58,22.36,118.3,16.23,34.5,20.75,156.82,68
SHIVAM DUBE,2023-04-30,28,17,164.71,23.1,119.28,16.65,40.5,22.5,169.29,36
SHIVAM DUBE,2023-05-06,26,18,144.44,23.22,120.39,16.66,45.5,24.5,188.24,34
SHIVAM DUBE,2023-05-10,25,12,208.33,23.29,120.96,16.69,39.0,22.25,176.21,31
SHIVAM DUBE,2023-05-14,48,34,141.18,23.33,123.0,16.58,32.75,20.0,168.76,56
SHIVAM DUBE,2023-05-20,22,9,244.44,23.89,123.41,16.98,31.75,20.25,164.67,28
SHIVAM DUBE,2023-05-23,1,3,33.33,23.84,126.1,16.8,30.25,18.25,184.6,1
SHIVAM DUBE,2023-05-29,32,21,152.38,23.35,124.08,16.5,24.0,14.5,156.82,40
SHIVAM DUBE,2024-03-22,34,28,121.43,23.53,124.68,16.6,25.75,16.75,142.83,38
SHIVAM DUBE,2024-03-26,51,23,221.74,23.75,124.62,16.83,22.25,15.25,137.89,69
SHIVAM DUBE,2024-03-31,18,17,105.88,24.31,126.6,16.96,29.5,18.75,132.22,18
SHIVAM DUBE,2024-04-05,45,24,187.5,24.18,126.18,16.96,33.75,22.25,150.36,55
SHIVAM DUBE,2024-04-08,28,18,155.56,24.59,127.39,17.1,37.0,23.0,159.14,36
SHIVAM DUBE,2024-04-14,66,38,173.68,24.65,127.93,17.12,35.5,20.5,167.67,84
SHIVAM DUBE,2024-04-19,3,8,37.5,25.43,128.79,17.51,39.25,24.25,155.66,3
SHIVAM DUBE,2024-04-23,66,27,244.44,25.02,127.1,17.33,35.5,22.0,138.56,84
SHIVAM DUBE,2024-04-28,39,20,195.0,25.76,129.23,17.51,40.75,22.75,152.8,49
SHIVAM DUBE,2024-05-01,0,1,0.0,26.0,130.41,17.55,43.5,23.25,162.66,0
SHIVAM DUBE,2024-05-05,0,1,0.0,25.54,128.12,17.26,27.0,14.0,119.24,0
SHIVAM DUBE,2024-05-10,21,13,161.54,25.1,125.91,16.98,26.25,12.25,109.86,25
SHIVAM DUBE,2024-05-12,18,11,163.64,25.03,126.52,16.92,15.0,8.75,89.14,22
SHIVAM DUBE,2024-05-18,7,15,46.67,24.92,127.13,16.82,9.75,6.5,81.29,7
SHIVAM DUBE,2025-03-23,9,7,128.57,24.62,125.81,16.79,11.5,10.0,92.96,9
SHIVAM DUBE,2025-03-28,19,15,126.67,24.37,125.86,16.63,13.75,11.5,125.1,19
SHIVAM DUBE,2025-03-30,18,10,180.0,24.29,125.87,16.6,13.25,12.0,116.39,24
SHIVAM DUBE,2025-04-05,18,15,120.0,24.19,126.72,16.5,13.25,11.75,120.48,18
SHIVAM DUBE,2025-04-08,42,27,155.56,24.09,126.61,16.48,16.0,11.75,138.81,50
SHIVAM DUBE,2025-04-11,31,29,106.9,24.36,127.05,16.64,24.25,16.75,145.56,35
SHIVAM DUBE,2025-04-14,43,37,116.22,24.46,126.75,16.82,27.25,20.25,140.62,47
SHIVAM DUBE,2025-04-20,50,32,156.25,24.74,126.6,17.12,33.5,27.0,124.67,58
