Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
RISHABH PANT,2016-04-27,20,17,117.65,0.0,0.0,0.0,0.0,0.0,0.0,20
RISHABH PANT,2016-04-30,4,4,100.0,20.0,117.65,17.0,20.0,17.0,117.65,4
RISHABH PANT,2016-05-03,69,40,172.5,12.0,108.82,10.5,12.0,10.5,108.82,87
RISHABH PANT,2016-05-05,2,8,25.0,31.0,130.05,20.33,31.0,20.33,130.05,2
RISHABH PANT,2016-05-07,4,3,133.33,23.75,103.79,17.25,23.75,17.25,103.79,8
RISHABH PANT,2016-05-12,39,26,150.0,19.8,109.7,14.4,19.75,13.75,107.71,47
RISHABH PANT,2016-05-15,23,17,135.29,23.0,116.41,16.33,28.5,19.25,120.21,27
RISHABH PANT,2016-05-17,4,9,44.44,23.0,119.11,16.43,17.0,13.5,110.9,4
RISHABH PANT,2016-05-20,32,26,123.08,20.62,109.78,15.5,17.5,13.75,115.77,36
RISHABH PANT,2016-05-22,1,2,50.0,21.89,111.25,16.67,24.5,19.5,113.2,1
RISHABH PANT,2017-04-08,57,36,158.33,19.8,105.13,15.2,15.0,13.5,88.2,73
RISHABH PANT,2017-04-11,31,22,140.91,23.18,109.97,17.09,23.5,18.25,93.96,39
RISHABH PANT,2017-04-15,15,9,166.67,23.83,112.54,17.5,30.25,21.5,118.08,19
RISHABH PANT,2017-04-17,38,16,237.5,23.15,116.71,16.85,26.0,17.25,128.98,48
RISHABH PANT,2017-04-19,0,1,0.0,24.21,125.34,16.79,35.25,20.75,175.85,0
RISHABH PANT,2017-04-22,0,3,0.0,22.6,116.98,15.73,21.0,12.0,136.27,0
RISHABH PANT,2017-04-28,6,4,150.0,21.19,109.67,14.94,13.25,7.25,101.04,10
RISHABH PANT,2017-04-30,3,6,50.0,20.29,112.04,14.29,11.0,6.0,96.88,3
RISHABH PANT,2017-05-02,34,20,170.0,19.33,108.59,13.83,2.25,3.5,50.0,42
RISHABH PANT,2017-05-04,97,43,225.58,20.11,111.83,14.16,10.75,8.25,92.5,127
RISHABH PANT,2017-05-06,0,3,0.0,23.95,117.51,15.6,35.0,18.25,148.89,0
RISHABH PANT,2017-05-10,4,2,200.0,22.81,111.92,15.0,33.5,18.0,111.4,10
RISHABH PANT,2017-05-12,36,22,163.64,21.95,115.92,14.41,33.75,17.0,148.89,44
RISHABH PANT,2017-05-14,45,34,132.35,22.57,118.0,14.74,34.25,17.5,147.3,53
RISHABH PANT,2018-04-08,28,13,215.38,23.5,118.59,15.54,21.25,15.25,124.0,38
RISHABH PANT,2018-04-11,20,14,142.86,23.68,122.47,15.44,28.25,17.75,177.84,24
RISHABH PANT,2018-04-14,47,25,188.0,23.54,123.25,15.38,32.25,20.75,163.56,57
RISHABH PANT,2018-04-16,43,26,165.38,24.41,125.65,15.74,35.0,21.5,169.65,51
RISHABH PANT,2018-04-21,85,48,177.08,25.07,127.07,16.11,34.5,19.5,177.9,115
RISHABH PANT,2018-04-23,4,7,57.14,27.14,128.79,17.21,48.75,28.25,168.33,4
RISHABH PANT,2018-04-27,0,1,0.0,26.37,126.4,16.87,44.75,26.5,146.9,0
RISHABH PANT,2018-04-30,79,45,175.56,25.52,122.33,16.35,33.0,20.5,99.9,109
RISHABH PANT,2018-05-02,69,29,237.93,27.19,123.99,17.25,42.0,25.25,102.44,87
RISHABH PANT,2018-05-05,18,19,94.74,28.45,127.44,17.61,38.0,20.5,117.66,18
RISHABH PANT,2018-05-10,128,63,203.17,28.15,126.48,17.65,41.5,23.5,127.06,174
RISHABH PANT,2018-05-12,61,34,179.41,31.0,128.67,18.94,73.5,39.0,177.85,79
RISHABH PANT,2018-05-18,38,26,146.15,31.83,130.08,19.36,69.0,36.25,178.81,46
