Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
SWAPNIL SINGH,2016-05-04,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SWAPNIL SINGH,2017-05-09,2,2,100.0,0.0,0.0,1.0,0.0,1.0,0.0,2
SWAPNIL SINGH,2017-05-14,10,17,58.82,1.0,50.0,1.5,1.0,1.5,50.0,10
SWAPNIL SINGH,2023-05-07,2,4,50.0,4.0,52.94,6.67,4.0,6.67,52.94,2
SWAPNIL SINGH,2024-04-25,12,6,200.0,3.5,52.2,6.0,3.5,6.0,52.2,18
SWAPNIL SINGH,2024-05-04,15,9,166.67,5.2,81.76,6.0,6.5,7.25,102.2,19
SWAPNIL SINGH,2024-05-09,1,1,100.0,6.83,95.92,6.5,9.75,9.0,118.87,1
SWAPNIL SINGH,2024-05-12,0,1,0.0,6.0,96.5,5.71,7.5,5.0,129.17,0
SWAPNIL SINGH,2024-05-22,9,4,225.0,5.25,84.44,5.12,7.0,4.25,116.67,15
