Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
SANDEEP SHARMA,2013-05-11,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SANDEEP SHARMA,2014-04-26,2,5,40.0,0.0,0.0,1.0,0.0,1.0,0.0,2
SANDEEP SHARMA,2015-04-25,1,4,25.0,1.0,20.0,3.0,1.0,3.0,20.0,1
SANDEEP SHARMA,2015-04-27,1,1,100.0,1.0,21.67,3.33,1.0,3.33,21.67,1
SANDEEP SHARMA,2015-05-06,7,9,77.78,1.0,41.25,2.75,1.0,2.75,41.25,7
SANDEEP SHARMA,2016-04-15,1,2,50.0,2.2,48.56,4.0,2.75,4.75,60.7,1
SANDEEP SHARMA,2016-05-01,1,1,100.0,2.0,48.8,3.67,2.5,4.0,63.2,1
SANDEEP SHARMA,2016-05-04,1,1,100.0,1.86,56.11,3.29,2.5,3.25,81.94,1
SANDEEP SHARMA,2016-05-18,5,5,100.0,1.75,61.6,3.0,2.5,3.25,81.94,5
SANDEEP SHARMA,2017-04-13,0,0,,2.11,65.86,3.22,2.0,2.25,87.5,0
SANDEEP SHARMA,2017-04-15,2,2,100.0,1.9,65.86,2.9,1.75,1.75,100.0,2
SANDEEP SHARMA,2017-04-17,5,4,125.0,1.91,69.28,2.82,2.0,2.0,100.0,5
SANDEEP SHARMA,2017-05-14,0,0,,2.17,74.34,2.92,3.0,2.75,108.33,0
SANDEEP SHARMA,2018-04-12,0,2,0.0,2.0,74.34,2.69,1.75,1.5,112.5,0
SANDEEP SHARMA,2018-04-24,0,1,0.0,1.86,68.15,2.64,1.75,2.0,75.0,0
SANDEEP SHARMA,2018-05-07,0,1,0.0,1.73,62.91,2.53,1.25,1.75,41.67,0
SANDEEP SHARMA,2019-04-06,5,2,250.0,1.62,58.41,2.44,0.0,1.0,0.0,11
SANDEEP SHARMA,2019-04-14,1,1,100.0,1.82,71.19,2.41,1.25,1.5,62.5,1
SANDEEP SHARMA,2020-09-21,9,6,150.0,1.78,72.99,2.33,1.5,1.25,87.5,13
SANDEEP SHARMA,2020-10-04,0,1,0.0,2.16,77.52,2.53,3.75,2.5,125.0,0
SANDEEP SHARMA,2020-10-13,1,2,50.0,2.05,73.21,2.45,3.75,2.5,125.0,1
SANDEEP SHARMA,2020-10-24,0,2,0.0,2.0,71.99,2.43,2.75,2.5,75.0,0
SANDEEP SHARMA,2020-11-08,2,4,50.0,1.91,68.39,2.41,2.5,2.75,50.0,2
SANDEEP SHARMA,2021-05-02,8,6,133.33,1.91,67.51,2.48,0.75,2.25,25.0,12
SANDEEP SHARMA,2021-09-22,0,1,0.0,2.17,70.51,2.62,2.75,3.5,58.33,0
SANDEEP SHARMA,2023-05-05,2,5,40.0,2.08,67.44,2.56,2.5,3.25,45.83,2
SANDEEP SHARMA,2023-05-14,0,1,0.0,2.08,66.3,2.65,3.0,4.0,55.83,0
SANDEEP SHARMA,2025-04-09,6,5,120.0,2.0,63.64,2.59,2.5,3.25,43.33,6
