Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
TRENT BOULT,2017-05-13,5,8,62.5,0.0,0.0,0.0,0.0,0.0,0.0,5
TRENT BOULT,2018-04-16,0,2,0.0,5.0,62.5,8.0,5.0,8.0,62.5,0
TRENT BOULT,2019-05-01,1,1,100.0,2.5,31.25,5.0,2.5,5.0,31.25,1
TRENT BOULT,2019-05-08,0,0,,2.0,54.17,3.67,2.0,3.67,54.17,0
TRENT BOULT,2019-05-10,6,3,200.0,1.5,54.17,2.75,1.5,2.75,54.17,12
TRENT BOULT,2020-09-19,0,1,0.0,2.4,90.62,2.8,1.75,1.5,100.0,0
TRENT BOULT,2021-04-13,0,0,,2.0,72.5,2.5,1.75,1.25,100.0,0
TRENT BOULT,2021-04-20,1,1,100.0,1.71,72.5,2.14,1.5,1.0,100.0,1
TRENT BOULT,2021-09-26,0,3,0.0,1.62,77.08,2.0,1.75,1.25,100.0,0
TRENT BOULT,2021-10-08,0,0,,1.44,66.07,2.11,0.25,1.25,33.33,0
TRENT BOULT,2022-04-02,1,1,100.0,1.3,66.07,1.9,0.25,1.0,50.0,1
TRENT BOULT,2022-04-10,2,1,200.0,1.27,70.31,1.82,0.5,1.25,66.67,8
TRENT BOULT,2022-04-26,5,7,71.43,1.33,84.72,1.75,0.75,1.25,100.0,5
TRENT BOULT,2022-04-30,1,1,100.0,1.62,83.39,2.15,2.0,2.25,123.81,1
TRENT BOULT,2022-05-11,3,3,100.0,1.57,84.9,2.07,2.25,2.5,117.86,3
TRENT BOULT,2022-05-15,17,9,188.89,1.67,86.16,2.13,2.75,3.0,117.86,23
TRENT BOULT,2022-05-24,0,0,,2.62,94.06,2.56,6.5,5.0,115.08,0
TRENT BOULT,2022-05-29,11,7,157.14,2.47,94.06,2.41,5.25,3.25,129.63,15
TRENT BOULT,2023-04-16,0,1,0.0,2.94,98.57,2.67,7.75,4.75,148.68,0
TRENT BOULT,2023-04-30,0,0,,2.79,92.0,2.58,7.0,4.25,115.34,0
TRENT BOULT,2023-05-05,15,11,136.36,2.65,92.0,2.45,2.75,2.0,78.57,19
TRENT BOULT,2023-05-19,1,2,50.0,3.24,94.77,2.86,6.5,4.75,97.83,1
TRENT BOULT,2024-04-13,0,0,,3.14,92.14,2.82,4.0,3.5,62.12,0
TRENT BOULT,2024-04-16,0,1,0.0,3.0,92.14,2.7,4.0,3.25,93.18,0
TRENT BOULT,2024-05-07,2,3,66.67,2.88,87.02,2.62,4.0,3.5,62.12,2
TRENT BOULT,2024-05-15,12,9,133.33,2.84,85.95,2.64,0.75,1.5,38.89,16
TRENT BOULT,2024-05-24,0,3,0.0,3.19,88.32,2.88,3.5,3.25,66.67,0
TRENT BOULT,2025-03-23,1,2,50.0,3.07,84.11,2.89,3.5,4.0,50.0,1
TRENT BOULT,2025-04-07,1,1,100.0,3.0,82.56,2.86,3.75,4.25,62.5,1
