Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
QUINTON DE KOCK,2013-04-17,2,8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2
QUINTON DE KOCK,2013-04-19,0,4,0.0,2.0,25.0,8.0,2.0,8.0,25.0,0
QUINTON DE KOCK,2013-04-25,4,3,133.33,1.0,12.5,6.0,1.0,6.0,12.5,8
QUINTON DE KOCK,2014-04-25,48,30,160.0,2.0,52.78,5.0,2.0,5.0,52.78,56
QUINTON DE KOCK,2014-04-27,16,24,66.67,13.5,79.58,11.25,13.5,11.25,79.58,16
QUINTON DE KOCK,2014-05-03,42,33,127.27,14.0,77.0,13.8,17.0,15.25,90.0,46
QUINTON DE KOCK,2014-05-05,24,16,150.0,18.67,85.38,17.0,27.5,22.5,121.82,28
QUINTON DE KOCK,2014-05-07,10,9,111.11,19.43,94.61,16.86,32.5,25.75,125.98,10
QUINTON DE KOCK,2014-05-10,7,12,58.33,18.25,96.67,15.88,23.0,20.5,113.76,7
QUINTON DE KOCK,2014-05-13,6,6,100.0,17.0,92.41,15.44,20.75,17.5,111.68,6
QUINTON DE KOCK,2015-05-09,50,31,161.29,15.9,93.17,14.5,11.75,10.75,104.86,58
QUINTON DE KOCK,2015-05-12,3,7,42.86,19.0,99.36,16.0,18.25,14.5,107.68,3
QUINTON DE KOCK,2015-05-17,69,39,176.92,17.67,94.66,15.25,16.5,14.0,90.62,87
QUINTON DE KOCK,2016-04-10,17,10,170.0,21.62,100.98,17.08,32.0,20.75,120.27,21
QUINTON DE KOCK,2016-04-15,59,42,140.48,21.29,105.91,16.57,34.75,21.75,137.77,75
QUINTON DE KOCK,2016-04-17,108,51,211.76,23.8,108.22,18.27,37.0,24.5,132.56,154
QUINTON DE KOCK,2016-04-23,9,7,128.57,29.06,114.69,20.31,63.25,35.5,174.79,9
QUINTON DE KOCK,2016-04-27,5,11,45.45,27.88,115.51,19.53,48.25,27.5,162.7,5
QUINTON DE KOCK,2016-04-30,1,3,33.33,26.61,111.61,19.06,45.25,27.75,131.56,1
QUINTON DE KOCK,2016-05-03,46,45,102.22,25.26,107.49,18.21,30.75,18.0,104.78,50
QUINTON DE KOCK,2016-05-07,52,30,173.33,26.3,107.23,19.55,15.25,16.5,77.39,70
QUINTON DE KOCK,2016-05-12,44,31,141.94,27.52,110.38,20.05,26.0,22.25,88.58,52
QUINTON DE KOCK,2016-05-15,40,28,142.86,28.27,111.81,20.55,35.75,27.25,112.71,48
QUINTON DE KOCK,2016-05-17,2,8,25.0,28.78,113.16,20.87,45.5,33.5,140.09,2
QUINTON DE KOCK,2016-05-20,2,9,22.22,27.67,109.49,20.33,34.5,24.25,120.78,2
QUINTON DE KOCK,2016-05-22,60,52,115.38,26.64,106.0,19.88,22.0,19.0,83.0,72
QUINTON DE KOCK,2018-04-08,4,4,100.0,27.92,106.36,21.12,26.0,24.25,76.37,4
QUINTON DE KOCK,2018-04-13,45,34,132.35,27.04,106.12,20.48,17.0,18.25,65.65,53
QUINTON DE KOCK,2018-04-15,26,19,136.84,27.68,107.06,20.96,27.75,24.75,92.49,34
