Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
ANRICH NORTJE,2020-09-20,3,1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,9
ANRICH NORTJE,2020-09-29,3,2,150.0,3.0,300.0,1.0,3.0,1.0,300.0,7
ANRICH NORTJE,2020-10-24,0,0,,3.0,225.0,1.5,3.0,1.5,225.0,0
ANRICH NORTJE,2020-10-27,1,3,33.33,2.0,225.0,1.0,2.0,1.0,225.0,1
ANRICH NORTJE,2020-11-05,0,0,,1.75,161.11,1.5,1.75,1.5,161.11,0
ANRICH NORTJE,2022-05-08,1,6,16.67,1.4,161.11,1.2,1.0,1.25,91.66,1
ANRICH NORTJE,2023-04-04,4,2,200.0,1.33,125.0,2.0,0.5,2.25,25.0,10
ANRICH NORTJE,2023-04-08,0,1,0.0,1.71,140.0,2.0,1.5,2.75,83.33,0
ANRICH NORTJE,2023-04-11,5,3,166.67,1.5,116.67,1.88,1.25,2.25,72.22,9
ANRICH NORTJE,2023-04-15,23,14,164.29,1.89,123.81,2.0,2.5,3.0,95.84,27
ANRICH NORTJE,2023-04-24,2,2,100.0,4.0,128.87,3.2,8.0,5.0,132.74,2
ANRICH NORTJE,2023-05-02,3,6,50.0,3.82,125.66,3.09,7.5,5.0,107.74,3
ANRICH NORTJE,2023-05-20,0,1,0.0,3.75,118.1,3.33,8.25,6.25,120.24,0
ANRICH NORTJE,2024-04-03,4,6,66.67,3.46,107.36,3.15,7.0,5.75,78.57,4
ANRICH NORTJE,2024-04-20,0,2,0.0,3.5,103.97,3.36,2.25,3.75,54.17,0
ANRICH NORTJE,2025-04-15,0,0,,3.27,95.97,3.27,1.75,3.75,29.17,0
