Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
AXAR PATEL,2014-04-18,2,3,66.67,0.0,0.0,0.0,0.0,0.0,0.0,2
AXAR PATEL,2014-04-22,0,0,,2.0,66.67,3.0,2.0,3.0,66.67,0
AXAR PATEL,2014-04-26,7,10,70.0,1.0,66.67,1.5,1.0,1.5,66.67,7
AXAR PATEL,2014-05-09,2,3,66.67,3.0,68.34,4.33,3.0,4.33,68.34,2
AXAR PATEL,2014-05-11,1,1,100.0,2.75,67.78,4.0,2.75,4.0,67.78,1
AXAR PATEL,2014-05-19,42,35,120.0,2.4,75.84,3.4,2.5,3.5,78.89,46
AXAR PATEL,2014-05-21,6,6,100.0,9.0,84.67,8.67,13.0,12.25,89.17,6
AXAR PATEL,2014-05-28,2,2,100.0,8.57,87.22,8.29,12.75,11.25,96.67,2
AXAR PATEL,2015-04-10,24,28,85.71,7.75,89.05,7.5,12.75,11.0,105.0,24
AXAR PATEL,2015-04-15,13,10,130.0,9.56,88.63,9.78,18.5,17.75,101.43,17
AXAR PATEL,2015-04-18,2,3,66.67,9.9,93.23,9.8,11.25,11.5,103.93,2
AXAR PATEL,2015-04-21,12,7,171.43,9.18,90.57,9.18,10.25,10.75,95.6,18
AXAR PATEL,2015-04-25,9,10,90.0,9.42,97.92,9.0,12.75,12.0,113.45,9
AXAR PATEL,2015-04-27,17,13,130.77,9.38,97.26,9.08,9.0,7.5,114.52,21
AXAR PATEL,2015-05-01,22,26,84.62,9.93,99.84,9.36,10.0,8.25,114.72,22
AXAR PATEL,2015-05-03,0,1,0.0,10.73,98.75,10.47,15.0,14.0,119.21,0
AXAR PATEL,2015-05-06,40,21,190.48,10.06,92.17,9.88,12.0,12.5,76.35,50
AXAR PATEL,2015-05-11,15,11,136.36,11.82,98.31,10.53,19.75,15.25,101.47,19
AXAR PATEL,2015-05-13,20,15,133.33,12.0,100.55,10.56,19.25,14.75,102.86,24
AXAR PATEL,2015-05-16,32,29,110.34,12.42,102.37,10.79,18.75,12.0,115.04,36
AXAR PATEL,2016-04-11,4,2,200.0,13.4,102.79,11.7,26.75,19.0,142.63,10
AXAR PATEL,2016-04-15,11,22,50.0,12.95,107.65,11.24,17.75,14.25,145.01,11
AXAR PATEL,2016-04-19,9,8,112.5,12.86,104.91,11.73,16.75,17.0,123.42,9
AXAR PATEL,2016-04-23,36,17,211.76,12.7,105.25,11.57,14.0,15.25,118.21,46
AXAR PATEL,2016-04-25,0,2,0.0,13.67,109.88,11.79,15.0,12.25,143.56,0
AXAR PATEL,2016-05-01,0,2,0.0,13.12,105.3,11.4,14.0,12.25,93.56,0
AXAR PATEL,2016-05-04,21,7,300.0,12.62,101.09,11.04,11.25,7.25,81.06,27
AXAR PATEL,2016-05-07,16,5,320.0,12.93,108.74,10.89,14.25,7.0,127.94,22
AXAR PATEL,2016-05-18,13,9,144.44,13.04,116.57,10.68,9.25,4.0,155.0,17
AXAR PATEL,2016-05-21,1,3,33.33,13.03,117.56,10.62,12.5,5.75,191.11,1
AXAR PATEL,2017-04-08,24,22,109.09,12.63,114.66,10.37,12.75,6.0,199.44,24
AXAR PATEL,2017-04-10,9,6,150.0,13.0,114.47,10.74,13.5,9.75,151.72,13
AXAR PATEL,2017-04-13,0,1,0.0,12.88,115.62,10.59,11.75,10.0,109.22,0
AXAR PATEL,2017-04-15,44,29,151.72,12.48,112.01,10.3,8.5,8.0,73.1,52
AXAR PATEL,2017-04-17,7,12,58.33,13.41,113.21,10.85,19.25,14.5,102.7,7
AXAR PATEL,2017-04-20,4,5,80.0,13.23,111.59,10.89,15.0,12.0,90.01,4
AXAR PATEL,2017-04-23,34,17,200.0,12.97,110.69,10.72,13.75,11.75,72.51,44
AXAR PATEL,2017-04-28,16,9,177.78,13.54,113.17,10.89,22.25,15.75,122.51,22
AXAR PATEL,2017-05-05,38,17,223.53,13.61,114.92,10.84,15.25,10.75,129.03,48
AXAR PATEL,2017-05-07,2,1,200.0,14.23,117.78,11.0,23.0,12.0,170.33,8
AXAR PATEL,2017-05-09,8,10,80.0,13.92,119.89,10.75,22.5,11.0,200.33,8
AXAR PATEL,2017-05-11,19,13,146.15,13.78,118.89,10.73,16.0,9.25,170.33,23
AXAR PATEL,2017-05-14,22,20,110.0,13.9,119.55,10.79,16.75,10.25,162.42,22
AXAR PATEL,2018-04-13,2,3,66.67,14.09,119.33,11.0,12.75,11.0,134.04,2
AXAR PATEL,2018-05-04,13,12,108.33,13.82,118.1,10.82,12.75,11.5,100.7,13
AXAR PATEL,2018-05-06,4,5,80.0,13.8,117.88,10.84,14.0,12.0,107.79,4
AXAR PATEL,2018-05-08,9,5,180.0,13.59,117.04,10.72,10.25,10.0,91.25,15
AXAR PATEL,2018-05-12,19,11,172.73,13.49,118.41,10.6,7.0,6.25,108.75,25
AXAR PATEL,2018-05-14,9,13,69.23,13.6,119.56,10.6,11.25,8.25,135.26,9
AXAR PATEL,2018-05-16,10,8,125.0,13.51,118.51,10.65,10.25,8.5,125.49,10
AXAR PATEL,2018-05-20,14,12,116.67,13.44,118.65,10.6,11.75,9.25,136.74,14
AXAR PATEL,2019-03-24,4,2,200.0,13.45,118.61,10.63,13.0,11.0,120.91,10
AXAR PATEL,2019-03-26,9,9,100.0,13.27,120.2,10.46,9.25,8.75,127.72,9
AXAR PATEL,2019-04-04,23,13,176.92,13.19,119.81,10.43,9.25,7.75,135.42,29
AXAR PATEL,2019-04-07,4,1,400.0,13.37,120.89,10.48,12.5,9.0,148.4,10
AXAR PATEL,2019-04-14,14,11,127.27,13.2,126.06,10.31,10.0,6.25,219.23,14
AXAR PATEL,2019-04-18,26,23,113.04,13.21,126.08,10.32,12.5,8.5,201.05,30
AXAR PATEL,2019-04-20,1,1,100.0,13.44,125.85,10.54,16.75,12.0,204.31,1
AXAR PATEL,2019-04-28,16,9,177.78,13.22,125.4,10.38,11.25,9.0,185.08,22
AXAR PATEL,2019-05-01,9,9,100.0,13.27,126.3,10.36,14.25,11.0,129.52,9
AXAR PATEL,2019-05-04,1,1,100.0,13.2,125.85,10.33,13.0,10.5,122.71,1
AXAR PATEL,2019-05-08,0,3,0.0,13.0,125.42,10.18,6.75,5.0,119.45,0
AXAR PATEL,2019-05-10,3,6,50.0,12.79,123.37,10.06,6.5,5.5,94.45,3
AXAR PATEL,2020-09-20,6,9,66.67,12.63,122.18,10.0,3.25,4.75,62.5,6
AXAR PATEL,2020-09-29,5,6,83.33,12.53,121.3,9.98,2.5,4.75,54.17,5
AXAR PATEL,2020-10-09,17,8,212.5,12.42,120.71,9.92,3.5,6.0,50.0,23
AXAR PATEL,2020-10-14,7,4,175.0,12.48,122.12,9.89,7.75,7.25,103.13,13
AXAR PATEL,2020-10-17,21,5,420.0,12.4,122.92,9.81,8.75,6.75,134.38,27
AXAR PATEL,2020-10-24,9,7,128.57,12.53,127.36,9.74,12.5,5.75,222.71,9
AXAR PATEL,2020-10-27,1,4,25.0,12.48,127.37,9.7,13.5,6.0,234.02,1
AXAR PATEL,2020-11-05,42,33,127.27,12.31,125.89,9.61,9.5,5.0,187.14,46
AXAR PATEL,2020-11-10,9,9,100.0,12.73,125.91,9.94,18.25,12.25,175.21,9
AXAR PATEL,2021-09-25,12,7,171.43,12.68,125.54,9.93,15.25,13.25,95.21,18
AXAR PATEL,2021-09-28,0,5,0.0,12.67,126.18,9.89,16.0,13.25,105.93,0
AXAR PATEL,2021-10-02,9,9,100.0,12.5,124.45,9.82,15.75,13.5,99.68,9
AXAR PATEL,2021-10-04,5,10,50.0,12.45,124.12,9.81,7.5,7.5,92.86,5
AXAR PATEL,2021-10-10,10,11,90.91,12.36,123.13,9.82,6.5,7.75,80.36,10
AXAR PATEL,2021-10-13,4,4,100.0,12.32,122.71,9.83,6.0,8.75,60.23,4
AXAR PATEL,2022-03-27,38,17,223.53,12.22,122.42,9.76,7.0,8.5,85.23,48
AXAR PATEL,2022-04-02,8,4,200.0,12.54,123.71,9.85,14.25,10.5,116.11,14
AXAR PATEL,2022-04-10,22,14,157.14,12.49,124.68,9.78,15.0,9.0,153.61,26
AXAR PATEL,2022-04-16,10,7,142.86,12.6,125.08,9.83,18.0,9.75,170.17,14
AXAR PATEL,2022-04-22,1,4,25.0,12.57,125.3,9.79,19.5,10.5,180.88,1
AXAR PATEL,2022-04-28,24,17,141.18,12.43,124.08,9.72,10.25,7.25,131.25,28
AXAR PATEL,2022-05-01,42,24,175.0,12.57,124.29,9.81,14.25,10.5,116.55,52
AXAR PATEL,2022-05-08,1,3,33.33,12.92,124.89,9.98,19.25,13.0,121.01,1
AXAR PATEL,2022-05-16,17,20,85.0,12.78,123.81,9.9,17.0,12.0,93.63,17
AXAR PATEL,2022-05-21,19,10,190.0,12.83,123.36,10.01,21.0,16.0,108.63,25
AXAR PATEL,2023-04-01,16,11,145.45,12.9,124.13,10.01,19.75,14.25,120.83,20
AXAR PATEL,2023-04-04,36,22,163.64,12.93,124.37,10.02,13.25,11.0,113.44,44
AXAR PATEL,2023-04-08,2,6,33.33,13.19,124.81,10.16,22.0,15.75,146.02,2
AXAR PATEL,2023-04-11,54,25,216.0,13.07,123.79,10.11,18.25,12.25,133.11,72
AXAR PATEL,2023-04-15,21,14,150.0,13.51,124.81,10.27,27.0,16.0,139.61,25
AXAR PATEL,2023-04-20,19,22,86.36,13.59,125.08,10.31,28.25,16.75,140.74,19
AXAR PATEL,2023-04-24,34,34,100.0,13.65,124.66,10.44,24.0,16.75,121.42,38
AXAR PATEL,2023-04-29,29,14,207.14,13.86,124.4,10.68,32.0,23.75,138.09,39
AXAR PATEL,2023-05-02,27,30,90.0,14.02,125.27,10.72,25.75,21.0,135.88,31
AXAR PATEL,2023-05-06,8,3,266.67,14.15,124.91,10.92,27.25,25.0,120.88,14
AXAR PATEL,2023-05-10,21,12,175.0,14.09,126.37,10.84,24.5,20.25,165.95,27
AXAR PATEL,2023-05-13,1,2,50.0,14.16,126.86,10.85,21.25,14.75,184.7,1
AXAR PATEL,2023-05-20,15,8,187.5,14.03,126.09,10.76,14.25,11.75,145.42,21
AXAR PATEL,2024-03-23,21,13,161.54,14.04,126.7,10.73,11.25,6.25,169.79,25
AXAR PATEL,2024-03-28,15,13,115.38,14.11,127.05,10.75,14.5,8.75,143.51,15
AXAR PATEL,2024-03-31,7,8,87.5,14.12,126.93,10.78,13.0,9.0,128.61,7
AXAR PATEL,2024-04-03,0,1,0.0,14.05,126.55,10.75,14.5,10.5,137.98,0
AXAR PATEL,2024-04-07,8,7,114.29,13.91,125.33,10.66,10.75,8.75,91.11,8
AXAR PATEL,2024-04-20,6,8,75.0,13.86,125.23,10.62,7.5,7.25,79.29,6
AXAR PATEL,2024-04-24,66,43,153.49,13.79,124.75,10.6,5.25,6.0,69.2,82
AXAR PATEL,2024-04-27,11,6,183.33,14.27,125.02,10.9,20.0,14.75,85.7,17
AXAR PATEL,2024-04-29,15,21,71.43,14.24,125.56,10.85,22.75,16.0,131.53,15
AXAR PATEL,2024-05-07,15,10,150.0,14.25,125.07,10.95,24.5,19.5,120.81,19
AXAR PATEL,2024-05-12,57,39,146.15,14.25,125.29,10.94,26.75,20.0,139.56,73
AXAR PATEL,2024-05-14,14,10,140.0,14.63,125.48,11.19,24.5,19.0,137.73,18
AXAR PATEL,2025-03-24,22,11,200.0,14.63,125.61,11.18,25.25,20.0,126.9,28
AXAR PATEL,2025-04-05,21,14,150.0,14.69,126.27,11.18,27.0,17.5,159.04,25
AXAR PATEL,2025-04-10,15,11,136.36,14.75,126.48,11.2,28.5,18.5,159.04,19
AXAR PATEL,2025-04-13,9,6,150.0,14.75,126.56,11.2,18.0,11.5,156.59,13
AXAR PATEL,2025-04-16,34,14,242.86,14.7,126.76,11.15,16.75,10.5,159.09,44
AXAR PATEL,2025-04-19,39,32,121.88,14.86,127.76,11.18,19.75,11.25,169.8,43
AXAR PATEL,2025-04-22,34,20,170.0,15.07,127.71,11.35,24.25,15.75,162.78,42
