Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
HARPREET BRAR,2019-04-20,20,12,166.67,0.0,0.0,0.0,0.0,0.0,0.0,24
HARPREET BRAR,2021-04-30,25,17,147.06,20.0,166.67,12.0,20.0,12.0,166.67,29
HARPREET BRAR,2021-05-02,4,2,200.0,22.5,156.86,14.5,22.5,14.5,156.86,10
HARPREET BRAR,2021-09-25,18,18,100.0,16.33,171.24,10.33,16.33,10.33,171.24,18
HARPREET BRAR,2021-09-28,14,19,73.68,16.75,153.43,12.25,16.75,12.25,153.43,14
HARPREET BRAR,2021-10-03,3,2,150.0,16.2,137.48,13.6,15.25,14.0,130.18,7
HARPREET BRAR,2022-04-01,14,18,77.78,14.0,139.57,11.67,9.75,10.25,130.92,14
HARPREET BRAR,2022-05-13,7,5,140.0,14.0,130.74,12.57,12.25,14.25,100.36,11
HARPREET BRAR,2022-05-16,1,2,50.0,13.12,131.9,11.62,9.5,11.0,110.36,1
HARPREET BRAR,2023-04-09,1,2,50.0,11.78,122.8,10.56,6.25,6.75,104.44,1
HARPREET BRAR,2023-04-13,8,5,160.0,10.7,115.52,9.7,5.75,6.75,79.44,12
HARPREET BRAR,2023-04-15,6,4,150.0,10.45,119.56,9.27,4.25,3.5,100.0,10
HARPREET BRAR,2023-04-20,13,13,100.0,10.08,122.1,8.83,4.0,3.25,102.5,13
HARPREET BRAR,2023-04-22,5,2,250.0,10.31,120.4,9.15,7.0,6.0,115.0,11
HARPREET BRAR,2023-05-08,17,9,188.89,9.93,129.66,8.64,8.0,6.0,165.0,23
HARPREET BRAR,2023-05-13,2,5,40.0,10.4,133.61,8.67,10.25,7.0,172.22,2
HARPREET BRAR,2023-05-17,0,1,0.0,9.88,127.76,8.44,9.25,7.25,144.72,0
HARPREET BRAR,2024-03-23,2,2,100.0,9.29,120.24,8.0,6.0,4.25,119.72,2
HARPREET BRAR,2024-03-25,2,2,100.0,8.89,119.12,7.67,5.25,4.25,82.22,2
HARPREET BRAR,2024-04-04,1,2,50.0,8.53,118.11,7.37,1.5,2.5,60.0,1
HARPREET BRAR,2024-04-13,3,3,100.0,8.15,114.7,7.1,1.25,1.75,62.5,3
HARPREET BRAR,2024-04-18,21,20,105.0,7.9,114.0,6.9,2.0,2.25,87.5,21
HARPREET BRAR,2024-04-21,29,12,241.67,8.5,113.59,7.5,6.75,6.75,88.75,39
HARPREET BRAR,2024-05-05,17,13,130.77,9.39,119.16,7.7,13.5,9.25,124.17,21
HARPREET BRAR,2025-05-24,7,2,350.0,9.71,119.65,7.92,17.5,12.0,144.36,13
HARPREET BRAR,2025-05-29,4,11,36.36,9.6,128.86,7.68,18.5,11.75,206.86,4
