Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
VIJAY SHANKAR,2017-04-12,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VIJAY SHANKAR,2017-05-08,15,12,125.0,1.0,50.0,2.0,1.0,2.0,50.0,15
VIJAY SHANKAR,2017-05-13,63,44,143.18,8.0,87.5,7.0,8.0,7.0,87.5,79
VIJAY SHANKAR,2017-05-17,22,17,129.41,26.33,106.06,19.33,26.33,19.33,106.06,22
VIJAY SHANKAR,2018-04-08,13,13,100.0,25.25,111.9,18.75,25.25,18.75,111.9,13
VIJAY SHANKAR,2018-04-11,3,3,100.0,22.8,109.52,17.6,28.25,21.5,124.4,3
VIJAY SHANKAR,2018-04-16,2,4,50.0,19.5,107.93,15.17,25.25,19.25,118.15,2
VIJAY SHANKAR,2018-04-27,0,0,,17.0,99.66,13.57,10.0,9.25,94.85,0
VIJAY SHANKAR,2018-04-30,54,31,174.19,14.88,99.66,11.88,4.5,5.0,83.33,72
VIJAY SHANKAR,2018-05-02,17,6,283.33,19.22,108.97,14.0,14.75,9.5,108.06,23
VIJAY SHANKAR,2018-05-05,23,13,176.92,19.0,128.35,13.2,18.25,10.25,169.17,29
VIJAY SHANKAR,2018-05-10,0,0,,19.36,133.2,13.18,23.5,12.5,211.48,0
VIJAY SHANKAR,2018-05-12,21,20,105.0,17.75,133.2,12.08,23.5,12.5,211.48,21
VIJAY SHANKAR,2018-05-18,36,28,128.57,18.0,130.64,12.69,15.25,9.75,188.42,40
VIJAY SHANKAR,2018-05-20,43,30,143.33,19.29,130.47,13.79,20.0,15.25,136.83,51
VIJAY SHANKAR,2019-03-24,40,24,166.67,20.87,131.46,14.87,25.0,19.5,125.63,48
VIJAY SHANKAR,2019-03-29,35,15,233.33,22.06,133.97,15.44,35.0,25.5,135.89,45
VIJAY SHANKAR,2019-03-31,9,3,300.0,22.82,140.6,15.41,38.5,24.25,167.98,15
VIJAY SHANKAR,2019-04-04,16,21,76.19,22.06,150.56,14.72,31.75,18.0,210.83,16
VIJAY SHANKAR,2019-04-06,5,10,50.0,21.74,146.18,15.05,25.0,15.75,194.05,5
VIJAY SHANKAR,2019-04-08,26,27,96.3,20.9,140.84,14.8,16.25,12.25,164.88,30
VIJAY SHANKAR,2019-04-14,1,2,50.0,21.14,138.5,15.38,14.0,15.25,130.62,1
VIJAY SHANKAR,2019-04-17,7,11,63.64,20.23,134.07,14.77,12.0,15.0,68.12,7
