Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
WANINDU HASARANGA,2021-09-20,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WANINDU HASARANGA,2021-09-24,1,1,100.0,0.0,0.0,1.0,0.0,1.0,0.0,1
WANINDU HASARANGA,2022-03-30,4,3,133.33,0.5,50.0,1.0,0.5,1.0,50.0,8
WANINDU HASARANGA,2022-04-12,7,3,233.33,1.67,77.78,1.67,1.67,1.67,77.78,13
WANINDU HASARANGA,2022-04-23,8,19,42.11,3.0,116.66,2.0,3.0,2.0,116.66,8
WANINDU HASARANGA,2022-04-26,18,13,138.46,4.0,101.75,5.4,5.0,6.5,127.19,22
WANINDU HASARANGA,2022-05-04,0,1,0.0,6.33,107.87,6.67,9.25,9.5,136.81,0
WANINDU HASARANGA,2022-05-13,1,3,33.33,5.43,92.46,5.86,8.25,9.0,103.48,1
WANINDU HASARANGA,2022-05-27,0,1,0.0,4.88,85.07,5.5,6.75,9.0,53.47,0
WANINDU HASARANGA,2023-04-17,2,2,100.0,4.33,75.62,5.0,4.75,4.5,42.95,2
WANINDU HASARANGA,2023-04-23,6,7,85.71,4.1,78.06,4.7,0.75,1.75,33.33,6
WANINDU HASARANGA,2023-04-26,5,4,125.0,4.27,78.75,4.91,2.25,3.25,54.76,5
WANINDU HASARANGA,2023-05-01,8,7,114.29,4.33,82.61,4.83,3.25,3.5,77.68,8
WANINDU HASARANGA,2023-05-09,12,8,150.0,4.62,85.04,5.0,5.25,5.0,106.25,16
WANINDU HASARANGA,2025-03-26,4,4,100.0,5.14,89.68,5.21,7.75,6.5,118.75,4
WANINDU HASARANGA,2025-03-30,4,5,80.0,5.07,90.37,5.13,7.25,5.75,122.32,4
