Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
GLENN MAXWELL,2012-04-05,3,7,42.86,0.0,0.0,0.0,0.0,0.0,0.0,3
GLENN MAXWELL,2012-04-07,3,4,75.0,3.0,42.86,7.0,3.0,7.0,42.86,3
GLENN MAXWELL,2013-05-11,13,7,185.71,3.0,58.93,5.5,3.0,5.5,58.93,19
GLENN MAXWELL,2013-05-15,23,17,135.29,6.33,101.19,6.0,6.33,6.0,101.19,27
GLENN MAXWELL,2013-05-18,0,3,0.0,10.5,109.72,8.75,10.5,8.75,109.72,0
GLENN MAXWELL,2014-04-18,95,43,220.93,8.4,87.77,7.6,9.75,7.75,99.0,125
GLENN MAXWELL,2014-04-20,89,45,197.78,22.83,109.96,13.5,32.75,17.5,135.48,119
GLENN MAXWELL,2014-04-22,95,43,220.93,32.29,122.51,18.0,51.75,27.0,138.5,125
GLENN MAXWELL,2014-04-26,15,12,125.0,40.12,134.81,21.12,69.75,33.5,159.91,15
GLENN MAXWELL,2014-04-28,6,6,100.0,37.33,133.72,20.11,73.5,35.75,191.16,6
GLENN MAXWELL,2014-05-03,45,27,166.67,34.2,130.35,18.7,51.25,26.5,160.93,53
GLENN MAXWELL,2014-05-07,90,38,236.84,35.18,133.65,19.45,40.25,22.0,153.15,120
GLENN MAXWELL,2014-05-09,25,11,227.27,39.75,142.25,21.0,39.0,20.75,157.13,31
GLENN MAXWELL,2014-05-11,14,14,100.0,38.62,148.79,20.23,41.5,20.5,182.7,14
GLENN MAXWELL,2014-05-14,43,22,195.45,36.86,145.31,19.79,43.5,22.5,182.7,53
GLENN MAXWELL,2014-05-19,14,11,127.27,37.27,148.65,19.93,43.0,21.25,189.89,14
GLENN MAXWELL,2014-05-21,2,3,66.67,35.81,147.31,19.38,24.0,14.5,162.5,2
GLENN MAXWELL,2014-05-25,0,3,0.0,33.82,142.57,18.41,18.25,12.5,122.35,0
GLENN MAXWELL,2014-05-28,6,9,66.67,31.94,134.65,17.56,14.75,9.75,97.35,6
GLENN MAXWELL,2014-05-30,13,6,216.67,30.58,131.07,17.11,5.5,6.5,65.15,19
GLENN MAXWELL,2014-06-01,0,1,0.0,29.7,135.35,16.55,5.25,5.25,87.5,0
GLENN MAXWELL,2015-04-10,7,5,140.0,28.29,128.91,15.81,4.75,4.75,70.84,11
GLENN MAXWELL,2015-04-12,6,4,150.0,27.32,129.41,15.32,6.5,5.25,105.84,10
GLENN MAXWELL,2015-04-15,15,5,300.0,26.39,130.3,14.83,6.5,4.0,126.67,21
GLENN MAXWELL,2015-04-18,33,26,126.92,25.92,137.38,14.42,7.0,3.75,147.5,37
GLENN MAXWELL,2015-04-21,1,6,16.67,26.2,136.96,14.88,15.25,10.0,179.23,1
GLENN MAXWELL,2015-05-03,12,9,133.33,25.23,132.33,14.54,13.75,10.25,148.4,16
GLENN MAXWELL,2015-05-06,1,5,20.0,24.74,132.37,14.33,15.25,11.5,144.23,1
GLENN MAXWELL,2015-05-09,43,22,195.45,23.89,128.35,14.0,11.75,11.5,74.23,53
GLENN MAXWELL,2015-05-11,11,6,183.33,24.55,130.67,14.28,14.25,10.5,91.36,17
GLENN MAXWELL,2015-05-13,10,10,100.0,24.1,132.42,14.0,16.75,10.5,133.03,10
GLENN MAXWELL,2015-05-16,6,14,42.86,23.65,131.38,13.87,16.25,10.75,124.7,6
GLENN MAXWELL,2016-04-11,2,4,50.0,23.09,128.61,13.88,17.5,13.0,130.41,2
GLENN MAXWELL,2016-04-15,0,3,0.0,22.45,126.23,13.58,7.25,8.5,94.05,0
GLENN MAXWELL,2016-04-17,32,14,228.57,21.79,122.52,13.26,4.5,7.75,48.22,42
GLENN MAXWELL,2016-04-19,4,7,57.14,22.09,125.55,13.29,10.0,8.75,80.36,4
GLENN MAXWELL,2016-04-23,1,2,50.0,21.58,123.65,13.11,9.5,7.0,83.93,1
GLENN MAXWELL,2016-04-25,56,39,143.59,21.03,121.66,12.81,9.25,6.5,83.93,72
GLENN MAXWELL,2016-05-01,0,1,0.0,21.95,122.23,13.5,23.25,15.5,119.83,0
GLENN MAXWELL,2016-05-04,68,42,161.9,21.38,119.1,13.18,15.25,12.25,62.68,84
GLENN MAXWELL,2016-05-07,16,11,145.45,22.55,120.17,13.9,31.25,21.0,88.87,20
GLENN MAXWELL,2016-05-13,0,1,0.0,22.39,120.79,13.83,35.0,23.25,112.74,0
GLENN MAXWELL,2016-05-15,0,0,,21.86,117.91,13.52,21.0,13.75,76.84,0
GLENN MAXWELL,2017-04-08,44,20,220.0,21.35,117.91,13.21,21.0,13.5,102.45,54
GLENN MAXWELL,2017-04-10,43,22,195.45,21.86,120.28,13.36,15.0,8.0,121.82,53
GLENN MAXWELL,2017-04-13,25,14,178.57,22.33,121.99,13.56,21.75,10.75,138.48,31
GLENN MAXWELL,2017-04-15,0,2,0.0,22.39,123.25,13.57,28.0,14.0,198.01,0
GLENN MAXWELL,2017-04-17,10,12,83.33,21.91,120.57,13.32,28.0,14.5,148.5,10
GLENN MAXWELL,2017-04-20,40,18,222.22,21.67,119.78,13.29,19.5,12.5,114.34,50
GLENN MAXWELL,2017-04-23,31,18,172.22,22.04,121.91,13.39,18.75,11.5,121.03,41
GLENN MAXWELL,2017-04-28,0,2,0.0,22.22,122.94,13.48,20.25,12.5,119.44,0
GLENN MAXWELL,2017-05-05,6,11,54.55,21.78,120.48,13.25,20.25,12.5,119.44,6
GLENN MAXWELL,2017-05-07,20,11,181.82,21.48,119.19,13.21,19.25,12.25,112.25,26
GLENN MAXWELL,2017-05-09,44,25,176.0,21.45,120.39,13.17,14.25,10.5,102.15,54
GLENN MAXWELL,2017-05-11,47,21,223.81,21.87,121.44,13.39,17.5,12.25,103.09,57
GLENN MAXWELL,2017-05-14,0,3,0.0,22.33,123.34,13.53,29.25,17.0,159.05,0
GLENN MAXWELL,2018-04-11,17,12,141.67,21.93,121.09,13.34,27.75,15.0,145.41,21
GLENN MAXWELL,2018-04-14,13,6,216.67,21.84,121.46,13.32,27.0,15.25,135.37,19
GLENN MAXWELL,2018-04-16,47,22,213.64,21.69,123.13,13.19,19.25,10.5,145.54,57
GLENN MAXWELL,2018-04-21,4,6,66.67,22.12,124.69,13.34,19.25,10.75,143.0,4
GLENN MAXWELL,2018-04-23,12,10,120.0,21.82,123.71,13.22,20.25,11.5,159.66,12
GLENN MAXWELL,2018-04-27,27,18,150.0,21.66,123.65,13.16,19.0,11.0,154.24,35
GLENN MAXWELL,2018-04-30,6,5,120.0,21.74,124.08,13.24,22.5,14.0,137.58,6
GLENN MAXWELL,2018-05-02,5,5,100.0,21.49,124.01,13.11,12.25,9.75,114.17,5
GLENN MAXWELL,2018-05-05,2,3,66.67,21.23,123.63,12.98,12.5,9.5,122.5,2
GLENN MAXWELL,2018-05-10,9,8,112.5,20.94,122.74,12.83,10.0,7.75,109.17,9
GLENN MAXWELL,2018-05-18,5,7,71.43,20.76,122.58,12.76,5.5,5.25,99.79,5
GLENN MAXWELL,2018-05-20,22,18,122.22,20.52,121.81,12.67,5.25,5.75,87.65,22
GLENN MAXWELL,2020-09-20,1,4,25.0,20.54,121.82,12.75,9.5,9.0,93.2,1
GLENN MAXWELL,2020-09-24,5,6,83.33,20.26,120.39,12.62,9.25,9.25,82.79,5
GLENN MAXWELL,2020-09-27,13,9,144.44,20.04,119.85,12.53,8.25,8.75,75.5,17
GLENN MAXWELL,2020-10-01,11,18,61.11,19.94,120.21,12.48,10.25,9.25,93.75,11
GLENN MAXWELL,2020-10-04,11,7,157.14,19.82,119.37,12.56,7.5,9.25,78.47,15
GLENN MAXWELL,2020-10-08,7,12,58.33,19.7,119.9,12.48,10.0,10.0,111.5,7
GLENN MAXWELL,2020-10-10,10,5,200.0,19.53,119.05,12.47,10.5,11.5,105.25,16
GLENN MAXWELL,2020-10-18,0,2,0.0,19.4,120.15,12.37,9.75,10.5,119.14,0
GLENN MAXWELL,2020-10-20,32,24,133.33,19.14,118.55,12.24,7.0,6.5,103.87,40
GLENN MAXWELL,2020-10-24,12,13,92.31,19.31,118.74,12.39,12.25,10.75,97.92,12
GLENN MAXWELL,2020-10-30,6,6,100.0,19.22,118.4,12.4,13.5,11.0,106.41,6
GLENN MAXWELL,2021-04-09,39,28,139.29,19.05,118.16,12.32,12.5,11.25,81.41,47
GLENN MAXWELL,2021-04-14,59,41,143.9,19.3,118.43,12.51,22.25,17.75,116.23,75
GLENN MAXWELL,2021-04-18,78,49,159.18,19.79,118.75,12.86,29.0,22.0,118.88,106
GLENN MAXWELL,2021-04-25,22,15,146.67,20.5,119.25,13.3,45.5,31.0,135.59,26
GLENN MAXWELL,2021-04-27,25,20,125.0,20.52,119.58,13.33,49.5,33.25,147.26,25
GLENN MAXWELL,2021-04-30,0,1,0.0,20.57,119.65,13.4,46.0,31.25,143.69,0
GLENN MAXWELL,2021-09-20,10,17,58.82,20.33,118.22,13.26,31.25,21.25,107.71,10
GLENN MAXWELL,2021-09-24,11,9,122.22,20.21,117.52,13.3,14.25,13.25,82.62,11
GLENN MAXWELL,2021-09-26,56,37,151.35,20.1,117.58,13.25,11.5,11.75,76.51,72
GLENN MAXWELL,2021-09-29,50,30,166.67,20.51,117.97,13.52,19.25,16.0,83.1,58
GLENN MAXWELL,2021-10-03,57,33,172.73,20.84,118.52,13.71,31.75,23.25,124.76,75
GLENN MAXWELL,2021-10-06,40,25,160.0,21.24,119.13,13.92,43.5,27.25,153.24,48
GLENN MAXWELL,2021-10-08,51,33,154.55,21.45,119.58,14.04,50.75,31.25,162.69,67
GLENN MAXWELL,2021-10-11,15,18,83.33,21.77,119.97,14.25,49.5,30.25,163.49,15
GLENN MAXWELL,2022-04-09,8,2,400.0,21.7,119.57,14.29,40.75,27.25,142.65,14
GLENN MAXWELL,2022-04-12,26,11,236.36,21.55,122.58,14.16,28.5,19.5,199.47,36
GLENN MAXWELL,2022-04-16,55,34,161.76,21.6,123.79,14.13,25.0,16.0,218.56,71
GLENN MAXWELL,2022-04-19,23,11,209.09,21.95,124.19,14.33,26.0,16.25,220.36,29
GLENN MAXWELL,2022-04-23,12,11,109.09,21.96,125.08,14.3,28.0,14.5,251.8,12
GLENN MAXWELL,2022-04-26,0,1,0.0,21.86,124.91,14.27,29.0,16.75,179.08,0
GLENN MAXWELL,2022-04-30,33,18,183.33,21.64,123.64,14.13,22.5,14.25,119.98,43
GLENN MAXWELL,2022-05-04,3,3,100.0,21.75,124.24,14.17,17.0,10.25,125.38,3
GLENN MAXWELL,2022-05-08,33,24,137.5,21.56,124.0,14.06,12.0,8.25,98.1,41
GLENN MAXWELL,2022-05-13,35,22,159.09,21.68,124.13,14.16,17.25,11.5,105.21,43
GLENN MAXWELL,2022-05-19,40,18,222.22,21.81,124.48,14.23,26.0,16.75,144.98,50
GLENN MAXWELL,2022-05-25,9,10,90.0,21.98,125.43,14.27,27.75,16.75,154.7,9
GLENN MAXWELL,2022-05-27,24,13,184.62,21.86,125.08,14.23,29.25,18.5,152.2,30
GLENN MAXWELL,2023-04-02,12,3,400.0,21.88,125.65,14.22,27.0,15.75,163.98,18
GLENN MAXWELL,2023-04-06,5,7,71.43,21.79,128.24,14.11,21.25,11.0,224.21,5
GLENN MAXWELL,2023-04-10,59,29,203.45,21.63,127.71,14.05,12.5,8.25,186.51,77
GLENN MAXWELL,2023-04-15,24,14,171.43,21.97,128.41,14.18,25.0,13.0,214.88,30
GLENN MAXWELL,2023-04-17,76,36,211.11,21.99,128.8,14.18,25.0,13.25,211.58,106
GLENN MAXWELL,2023-04-20,0,1,0.0,22.48,129.55,14.38,41.0,21.5,164.36,0
GLENN MAXWELL,2023-04-23,77,44,175.0,22.28,128.39,14.26,39.75,20.0,146.5,107
GLENN MAXWELL,2023-04-26,5,4,125.0,22.76,128.8,14.52,44.25,23.75,139.38,5
GLENN MAXWELL,2023-05-01,4,5,80.0,22.61,128.77,14.43,39.5,21.25,127.78,4
GLENN MAXWELL,2023-05-06,0,1,0.0,22.44,128.34,14.35,21.5,13.5,95.0,0
GLENN MAXWELL,2023-05-09,68,33,206.06,22.25,127.22,14.23,21.5,13.5,95.0,86
GLENN MAXWELL,2023-05-14,54,33,163.64,22.64,127.9,14.39,19.25,10.75,102.76,70
GLENN MAXWELL,2023-05-18,5,3,166.67,22.91,128.21,14.55,31.5,18.0,112.42,9
GLENN MAXWELL,2023-05-21,11,5,220.0,22.76,128.54,14.45,31.75,17.5,134.09,17
GLENN MAXWELL,2024-03-22,0,1,0.0,22.66,129.3,14.38,34.5,18.5,189.09,0
GLENN MAXWELL,2024-03-25,3,5,60.0,22.47,128.23,14.26,17.5,10.5,137.58,3
GLENN MAXWELL,2024-03-29,28,19,147.37,22.31,127.66,14.19,4.75,3.5,111.67,36
GLENN MAXWELL,2024-04-02,0,2,0.0,22.36,127.82,14.23,10.5,7.5,106.84,0
GLENN MAXWELL,2024-04-06,1,3,33.33,22.18,126.79,14.13,7.75,6.75,51.84,1
GLENN MAXWELL,2024-04-11,0,4,0.0,22.01,126.03,14.04,8.0,7.25,60.17,0
GLENN MAXWELL,2024-05-04,4,3,133.33,21.83,125.02,13.96,7.25,7.0,45.17,8
GLENN MAXWELL,2024-05-18,16,5,320.0,21.69,125.09,13.87,1.25,3.0,41.66,22
GLENN MAXWELL,2024-05-22,0,1,0.0,21.65,126.62,13.8,5.25,3.75,121.66,0
GLENN MAXWELL,2025-03-25,0,1,0.0,21.48,125.63,13.71,5.0,3.25,113.33,0
GLENN MAXWELL,2025-04-05,30,21,142.86,21.32,124.66,13.61,5.0,2.5,113.33,38
GLENN MAXWELL,2025-04-08,1,2,50.0,21.38,124.8,13.66,11.5,7.0,115.71,1
GLENN MAXWELL,2025-04-12,3,7,42.86,21.23,124.23,13.58,7.75,6.25,48.21,3
GLENN MAXWELL,2025-04-15,7,10,70.0,21.09,123.61,13.53,8.5,7.75,58.93,7
GLENN MAXWELL,2025-04-26,7,8,87.5,20.99,123.21,13.5,10.25,10.0,76.43,7
