Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
NAMAN DHIR,2024-03-24,20,10,200.0,0.0,0.0,0.0,0.0,0.0,0.0,26
NAMAN DHIR,2024-03-27,30,14,214.29,20.0,200.0,10.0,20.0,10.0,200.0,40
NAMAN DHIR,2024-04-01,0,1,0.0,25.0,207.14,12.0,25.0,12.0,207.14,0
NAMAN DHIR,2024-05-03,11,11,100.0,16.67,138.1,8.33,16.67,8.33,138.1,11
NAMAN DHIR,2024-05-06,0,9,0.0,15.25,128.57,9.0,15.25,9.0,128.57,0
NAMAN DHIR,2024-05-11,17,6,283.33,12.2,102.86,9.0,10.25,8.75,78.57,23
NAMAN DHIR,2024-05-17,62,28,221.43,13.0,132.94,8.5,7.0,6.75,95.83,80
NAMAN DHIR,2025-03-23,17,12,141.67,20.0,145.58,11.29,22.5,13.5,151.19,21
NAMAN DHIR,2025-03-29,18,11,163.64,19.62,145.09,11.38,24.0,13.75,161.61,22
NAMAN DHIR,2025-04-04,46,24,191.67,19.44,147.15,11.33,28.5,14.25,202.52,56
NAMAN DHIR,2025-04-07,11,6,183.33,22.1,151.6,12.6,35.75,18.75,179.6,17
NAMAN DHIR,2025-04-13,38,17,223.53,21.09,154.49,12.0,23.0,13.25,170.08,48
NAMAN DHIR,2025-04-17,0,3,0.0,22.5,160.24,12.42,28.25,14.5,190.54,0
NAMAN DHIR,2025-04-27,25,11,227.27,20.77,147.91,11.69,23.75,12.5,149.63,31
NAMAN DHIR,2025-05-06,7,10,70.0,21.07,153.58,11.64,18.5,9.25,158.53,7
NAMAN DHIR,2025-05-21,24,8,300.0,20.13,148.01,11.53,17.5,10.25,130.2,30
NAMAN DHIR,2025-05-26,20,12,166.67,20.38,157.51,11.31,14.0,8.0,149.32,24
NAMAN DHIR,2025-05-30,9,6,150.0,20.35,158.05,11.35,19.0,10.25,190.98,13
