Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
RACHIN RAVINDRA,2024-03-22,37,15,246.67,0.0,0.0,0.0,0.0,0.0,0.0,47
RACHIN RAVINDRA,2024-03-26,46,20,230.0,37.0,246.67,15.0,37.0,15.0,246.67,56
RACHIN RAVINDRA,2024-03-31,2,12,16.67,41.5,238.33,17.5,41.5,17.5,238.33,2
RACHIN RAVINDRA,2024-04-05,12,9,133.33,28.33,164.45,15.67,28.33,15.67,164.45,16
RACHIN RAVINDRA,2024-04-08,15,8,187.5,24.25,156.67,14.0,24.25,14.0,156.67,21
RACHIN RAVINDRA,2024-04-14,21,16,131.25,22.4,162.83,12.8,18.75,12.25,141.88,25
RACHIN RAVINDRA,2024-04-19,0,1,0.0,22.17,157.57,13.33,12.5,11.25,117.19,0
RACHIN RAVINDRA,2024-05-10,1,2,50.0,19.0,135.06,11.57,12.0,8.5,113.02,1
RACHIN RAVINDRA,2024-05-12,27,18,150.0,16.75,124.43,10.38,9.25,6.75,92.19,35
RACHIN RAVINDRA,2024-05-18,61,37,164.86,17.89,127.27,11.22,12.25,9.25,82.81,77
RACHIN RAVINDRA,2025-03-23,65,45,144.44,22.2,131.03,13.8,22.25,14.5,91.22,81
RACHIN RAVINDRA,2025-03-28,41,31,132.26,26.09,132.25,16.64,38.5,25.5,127.32,49
RACHIN RAVINDRA,2025-03-30,0,4,0.0,27.33,132.25,17.83,48.5,32.75,147.89,0
RACHIN RAVINDRA,2025-04-05,3,6,50.0,25.23,122.08,16.77,41.75,29.25,110.39,3
RACHIN RAVINDRA,2025-04-08,36,23,156.52,23.64,116.93,16.0,27.25,21.5,81.68,44
RACHIN RAVINDRA,2025-04-11,4,9,44.44,24.47,119.57,16.47,20.0,16.0,84.7,4
RACHIN RAVINDRA,2025-04-14,37,22,168.18,23.19,114.87,16.0,10.75,10.5,62.74,45
RACHIN RAVINDRA,2025-04-20,5,9,55.56,24.0,118.01,16.35,20.0,15.0,104.78,5
