Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
LIAM LIVINGSTONE,2019-04-13,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1
LIAM LIVINGSTONE,2019-04-27,44,26,169.23,1.0,50.0,2.0,1.0,2.0,50.0,52
LIAM LIVINGSTONE,2019-04-30,11,7,157.14,22.5,109.62,14.0,22.5,14.0,109.62,15
LIAM LIVINGSTONE,2019-05-04,14,13,107.69,18.67,125.46,11.67,18.67,11.67,125.46,14
LIAM LIVINGSTONE,2021-09-21,25,17,147.06,17.5,121.02,12.0,17.5,12.0,121.01,29
LIAM LIVINGSTONE,2021-09-25,1,3,33.33,19.0,126.22,13.0,23.5,15.75,145.28,1
LIAM LIVINGSTONE,2021-09-27,4,6,66.67,16.0,110.74,11.33,12.75,10.0,111.3,4
LIAM LIVINGSTONE,2021-09-29,6,9,66.67,14.29,104.45,10.57,11.0,9.75,88.69,6
LIAM LIVINGSTONE,2021-10-07,6,6,100.0,13.25,99.72,10.38,9.0,8.75,78.43,6
LIAM LIVINGSTONE,2022-03-27,19,10,190.0,12.44,99.75,9.89,4.25,6.0,66.67,25
LIAM LIVINGSTONE,2022-04-01,19,16,118.75,13.1,108.78,9.9,8.75,7.75,105.84,19
LIAM LIVINGSTONE,2022-04-03,60,32,187.5,13.64,109.69,10.45,12.5,10.25,118.86,78
LIAM LIVINGSTONE,2022-04-08,64,27,237.04,17.5,116.17,12.25,26.0,16.0,149.06,82
LIAM LIVINGSTONE,2022-04-13,2,3,66.67,21.08,125.47,13.38,40.5,21.25,183.32,2
LIAM LIVINGSTONE,2022-04-17,60,33,181.82,19.71,121.27,12.64,36.25,19.5,152.49,78
LIAM LIVINGSTONE,2022-04-20,2,3,66.67,22.4,125.3,14.0,46.5,23.75,168.26,2
LIAM LIVINGSTONE,2022-04-25,19,7,271.43,21.12,121.64,13.31,32.0,16.5,138.05,25
LIAM LIVINGSTONE,2022-04-29,18,16,112.5,21.0,130.45,12.94,20.75,11.5,146.65,18
LIAM LIVINGSTONE,2022-05-03,30,10,300.0,20.83,129.45,13.11,24.75,14.75,158.1,40
LIAM LIVINGSTONE,2022-05-07,22,14,157.14,21.32,138.43,12.95,17.25,9.0,187.65,26
LIAM LIVINGSTONE,2022-05-13,70,42,166.67,21.35,139.37,13.0,22.25,11.75,210.27,86
LIAM LIVINGSTONE,2022-05-16,3,5,60.0,23.67,140.67,14.38,35.0,20.5,184.08,3
LIAM LIVINGSTONE,2022-05-22,49,22,222.73,22.73,137.0,13.95,31.25,17.75,170.95,59
LIAM LIVINGSTONE,2023-04-20,2,4,50.0,23.87,140.73,14.3,36.0,20.75,151.64,2
LIAM LIVINGSTONE,2023-04-22,10,12,83.33,22.96,136.95,13.88,31.0,18.25,124.85,10
LIAM LIVINGSTONE,2023-04-28,23,14,164.29,22.44,134.8,13.8,16.0,10.75,104.02,27
LIAM LIVINGSTONE,2023-04-30,40,24,166.67,22.46,135.94,13.81,21.0,13.0,130.09,48
LIAM LIVINGSTONE,2023-05-03,82,42,195.24,23.11,137.07,14.19,18.75,13.5,116.07,112
LIAM LIVINGSTONE,2023-05-08,15,9,166.67,25.21,139.15,15.18,38.75,23.0,152.38,19
LIAM LIVINGSTONE,2023-05-13,4,5,80.0,24.86,140.1,14.97,40.0,22.25,173.22,4
LIAM LIVINGSTONE,2023-05-17,94,48,195.83,24.17,138.1,14.63,35.25,20.0,152.14,124
LIAM LIVINGSTONE,2023-05-19,9,13,69.23,26.42,139.96,15.71,48.75,26.0,159.44,9
LIAM LIVINGSTONE,2024-03-23,38,21,180.95,25.88,137.75,15.62,30.5,18.75,127.93,48
LIAM LIVINGSTONE,2024-03-25,17,13,130.77,26.24,139.06,15.79,36.25,21.75,131.5,21
LIAM LIVINGSTONE,2024-03-30,28,17,164.71,25.97,138.81,15.71,39.5,23.75,144.2,36
LIAM LIVINGSTONE,2024-04-13,21,14,150.0,26.03,139.55,15.74,23.0,16.0,136.42,25
LIAM LIVINGSTONE,2024-04-18,1,2,50.0,25.89,139.84,15.69,26.0,16.25,156.61,1
LIAM LIVINGSTONE,2024-04-21,6,9,66.67,25.22,137.42,15.32,16.75,11.5,123.87,6
LIAM LIVINGSTONE,2024-05-09,0,2,0.0,24.71,135.55,15.16,14.0,10.5,107.85,0
LIAM LIVINGSTONE,2025-03-22,15,5,300.0,24.08,132.08,14.82,7.0,6.75,66.67,21
LIAM LIVINGSTONE,2025-03-28,10,9,111.11,23.85,136.28,14.58,5.5,4.5,104.17,10
LIAM LIVINGSTONE,2025-04-02,54,40,135.0,23.51,135.66,14.44,7.75,6.25,119.44,70
LIAM LIVINGSTONE,2025-04-07,0,2,0.0,24.24,135.65,15.05,19.75,14.0,136.53,0
LIAM LIVINGSTONE,2025-04-10,4,6,66.67,23.67,132.49,14.74,19.75,14.0,136.53,4
LIAM LIVINGSTONE,2025-04-18,4,6,66.67,23.23,131.0,14.55,17.0,14.25,78.2,4
LIAM LIVINGSTONE,2025-05-27,0,1,0.0,22.8,129.57,14.36,15.5,13.5,67.09,0
