Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
RAVINDRA JADEJA,2008-04-19,29,23,126.09,0.0,0.0,0.0,0.0,0.0,0.0,33
RAVINDRA JADEJA,2008-04-21,36,25,144.0,29.0,126.09,23.0,29.0,23.0,126.09,44
RAVINDRA JADEJA,2008-04-24,1,3,33.33,32.5,135.05,24.0,32.5,24.0,135.05,1
RAVINDRA JADEJA,2008-05-01,33,19,173.68,22.0,101.14,17.0,22.0,17.0,101.14,43
RAVINDRA JADEJA,2008-05-07,0,1,0.0,24.75,119.28,17.5,24.75,17.5,119.28,0
RAVINDRA JADEJA,2008-05-11,6,6,100.0,19.8,95.42,14.2,17.5,12.0,87.75,6
RAVINDRA JADEJA,2008-05-26,23,20,115.0,17.5,96.18,12.83,10.0,7.25,76.75,23
RAVINDRA JADEJA,2008-05-30,7,5,140.0,18.29,98.87,13.86,15.5,11.5,97.17,11
RAVINDRA JADEJA,2008-06-01,0,1,0.0,16.88,104.01,12.75,9.0,8.0,88.75,0
RAVINDRA JADEJA,2009-04-18,11,10,110.0,15.0,92.46,11.44,9.0,8.0,88.75,11
RAVINDRA JADEJA,2009-04-23,22,26,84.62,14.6,94.21,11.3,10.25,9.0,91.25,22
RAVINDRA JADEJA,2009-04-26,37,44,84.09,15.27,93.34,12.64,10.0,10.5,83.66,41
RAVINDRA JADEJA,2009-04-28,16,13,123.08,17.08,92.57,15.25,17.5,20.25,69.68,16
RAVINDRA JADEJA,2009-04-30,37,33,112.12,17.0,94.91,15.08,21.5,23.25,100.45,41
RAVINDRA JADEJA,2009-05-02,12,17,70.59,18.43,96.14,16.36,28.0,29.0,100.98,12
RAVINDRA JADEJA,2009-05-05,33,12,275.0,18.0,94.44,16.4,25.5,26.75,97.47,43
RAVINDRA JADEJA,2009-05-07,1,3,33.33,18.94,105.72,16.12,24.5,18.75,145.2,1
RAVINDRA JADEJA,2009-05-09,27,19,142.11,17.88,101.47,15.35,20.75,16.25,122.76,35
RAVINDRA JADEJA,2009-05-11,19,20,95.0,18.39,103.72,15.56,18.25,12.75,130.26,19
RAVINDRA JADEJA,2009-05-14,42,32,131.25,18.42,103.27,15.79,20.0,13.5,136.36,50
RAVINDRA JADEJA,2009-05-17,24,18,133.33,19.6,104.66,16.6,22.25,18.5,100.42,28
RAVINDRA JADEJA,2009-05-20,14,19,73.68,19.81,106.03,16.67,28.0,22.25,125.42,14
RAVINDRA JADEJA,2011-04-09,23,16,143.75,19.55,104.56,16.77,24.75,22.25,108.32,27
RAVINDRA JADEJA,2011-04-13,47,33,142.42,19.7,106.26,16.74,25.75,21.25,120.5,55
RAVINDRA JADEJA,2011-04-15,25,11,227.27,20.83,107.77,17.42,27.0,21.5,123.3,31
RAVINDRA JADEJA,2011-04-18,16,6,266.67,21.0,112.55,17.16,27.25,19.75,146.78,22
RAVINDRA JADEJA,2011-04-20,29,18,161.11,20.81,118.48,16.73,27.75,16.5,195.03,37
RAVINDRA JADEJA,2011-04-24,22,23,95.65,21.11,120.06,16.78,29.25,17.0,199.37,22
RAVINDRA JADEJA,2011-04-27,23,35,65.71,21.14,119.18,17.0,23.0,14.5,187.68,23
RAVINDRA JADEJA,2011-04-30,31,22,140.91,21.21,117.34,17.62,22.5,20.5,147.29,39
RAVINDRA JADEJA,2011-05-05,8,11,72.73,21.53,118.13,17.77,26.25,24.5,115.85,8
RAVINDRA JADEJA,2011-05-08,23,22,104.55,21.1,116.66,17.55,21.0,22.75,93.75,23
RAVINDRA JADEJA,2011-05-13,17,18,94.44,21.16,116.28,17.69,21.25,22.5,95.98,17
RAVINDRA JADEJA,2011-05-18,19,13,146.15,21.03,115.62,17.7,19.75,18.25,103.16,23
RAVINDRA JADEJA,2012-04-04,3,5,60.0,20.97,116.52,17.56,16.75,16.0,104.47,3
RAVINDRA JADEJA,2012-04-07,48,29,165.52,20.46,114.9,17.2,15.5,14.5,101.29,56
RAVINDRA JADEJA,2012-04-10,13,17,76.47,21.22,116.31,17.53,21.75,16.25,116.53,13
RAVINDRA JADEJA,2012-04-12,4,1,400.0,21.0,115.23,17.51,20.75,16.0,112.04,10
RAVINDRA JADEJA,2012-04-14,44,26,169.23,20.55,122.73,17.08,17.0,13.0,175.5,52
RAVINDRA JADEJA,2012-04-19,7,3,233.33,21.15,123.92,17.31,27.25,18.25,202.81,13
RAVINDRA JADEJA,2012-04-28,17,11,154.55,20.8,126.66,16.95,17.0,11.75,219.76,21
RAVINDRA JADEJA,2012-04-30,9,13,69.23,20.71,127.34,16.8,18.0,10.25,239.28,9
RAVINDRA JADEJA,2012-05-04,4,9,44.44,20.43,125.95,16.71,19.25,13.25,156.59,4
RAVINDRA JADEJA,2012-05-06,9,6,150.0,20.05,124.06,16.53,9.25,9.0,125.39,13
RAVINDRA JADEJA,2012-05-10,16,13,123.08,19.8,124.65,16.3,9.75,9.75,104.56,16
RAVINDRA JADEJA,2012-05-14,3,2,150.0,19.71,124.61,16.22,9.5,10.25,96.69,7
RAVINDRA JADEJA,2012-05-17,13,14,92.86,19.35,125.16,15.91,8.0,7.5,116.88,13
RAVINDRA JADEJA,2012-05-23,1,2,50.0,19.21,124.48,15.87,10.25,8.75,128.99,1
RAVINDRA JADEJA,2013-04-06,16,11,145.45,18.83,122.92,15.58,8.25,7.75,103.99,20
RAVINDRA JADEJA,2013-04-13,38,20,190.0,18.78,123.38,15.49,8.25,7.25,109.58,48
RAVINDRA JADEJA,2013-04-15,27,22,122.73,19.16,124.72,15.58,17.0,11.75,119.58,31
RAVINDRA JADEJA,2013-04-20,36,14,257.14,19.31,124.68,15.71,20.5,13.75,127.05,46
RAVINDRA JADEJA,2013-04-22,0,2,0.0,19.63,127.22,15.67,29.25,16.75,178.83,0
RAVINDRA JADEJA,2013-04-25,1,4,25.0,19.26,124.82,15.42,25.25,14.5,142.47,1
RAVINDRA JADEJA,2013-04-28,1,1,100.0,18.93,122.98,15.2,16.0,10.5,101.22,1
RAVINDRA JADEJA,2013-05-02,5,2,250.0,18.6,122.56,14.95,9.5,5.25,95.54,11
RAVINDRA JADEJA,2013-05-05,20,16,125.0,18.36,124.83,14.71,1.75,2.25,93.75,20
RAVINDRA JADEJA,2013-05-08,14,6,233.33,18.39,124.84,14.74,6.75,5.75,125.0,20
RAVINDRA JADEJA,2013-05-12,12,14,85.71,18.31,126.71,14.59,10.0,6.25,177.08,12
RAVINDRA JADEJA,2013-05-14,24,17,141.18,18.2,126.01,14.58,12.75,9.5,173.51,28
RAVINDRA JADEJA,2013-05-18,7,4,175.0,18.3,126.27,14.62,17.5,13.25,146.31,13
RAVINDRA JADEJA,2013-05-26,0,2,0.0,18.11,127.06,14.44,14.25,10.25,158.81,0
RAVINDRA JADEJA,2014-04-21,7,3,233.33,17.82,125.01,14.24,10.75,9.25,100.47,13
RAVINDRA JADEJA,2014-04-23,36,33,109.09,17.65,126.73,14.06,9.5,6.5,137.38,40
RAVINDRA JADEJA,2014-04-27,6,9,66.67,17.94,126.46,14.36,12.5,10.5,129.36,6
RAVINDRA JADEJA,2014-05-02,17,10,170.0,17.75,125.54,14.28,12.25,11.75,102.27,21
RAVINDRA JADEJA,2014-05-07,17,8,212.5,17.74,126.21,14.21,16.5,13.75,144.77,23
RAVINDRA JADEJA,2014-05-10,6,7,85.71,17.73,127.5,14.12,19.0,15.0,139.57,6
RAVINDRA JADEJA,2014-05-13,11,6,183.33,17.56,126.89,14.01,11.5,8.5,133.72,17
RAVINDRA JADEJA,2014-05-18,10,9,111.11,17.46,127.7,13.9,12.75,7.75,162.89,10
RAVINDRA JADEJA,2014-05-20,9,4,225.0,17.36,127.47,13.83,11.0,7.5,148.16,15
RAVINDRA JADEJA,2014-05-30,27,21,128.57,17.24,128.84,13.69,9.0,6.5,151.29,31
RAVINDRA JADEJA,2015-04-09,17,18,94.44,17.38,128.84,13.79,14.25,10.0,162.0,17
RAVINDRA JADEJA,2015-04-11,0,1,0.0,17.37,128.37,13.85,15.75,13.0,139.78,0
RAVINDRA JADEJA,2015-04-22,8,8,100.0,17.14,126.63,13.68,13.25,11.0,112.0,8
RAVINDRA JADEJA,2015-04-25,18,11,163.64,17.01,126.28,13.6,13.0,12.0,80.75,22
RAVINDRA JADEJA,2015-04-28,15,20,75.0,17.03,126.77,13.57,10.75,9.5,89.52,15
RAVINDRA JADEJA,2015-04-30,24,30,80.0,17.0,126.09,13.65,10.25,10.0,84.66,24
RAVINDRA JADEJA,2015-05-02,14,12,116.67,17.09,125.5,13.86,16.25,17.25,104.66,14
RAVINDRA JADEJA,2015-05-04,3,4,75.0,17.05,125.39,13.84,17.75,18.25,108.83,3
RAVINDRA JADEJA,2015-05-12,3,4,75.0,16.88,124.76,13.71,14.0,16.5,86.67,3
RAVINDRA JADEJA,2015-05-19,19,10,190.0,16.7,124.15,13.59,11.0,12.5,86.67,25
RAVINDRA JADEJA,2015-05-22,0,0,,16.73,124.95,13.55,9.75,7.5,114.17,0
RAVINDRA JADEJA,2015-05-24,11,8,137.5,16.53,124.95,13.39,6.25,4.5,113.33,15
