Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
YUZVENDRA CHAHAL,2014-04-26,0,0,,0.0,,0.0,0.0,0.0,0.0,0
YUZVENDRA CHAHAL,2014-05-09,1,1,100.0,0.0,,0.0,0.0,0.0,0.0,1
YUZVENDRA CHAHAL,2015-04-13,1,1,100.0,0.5,100.0,0.5,0.5,0.5,100.0,1
YUZVENDRA CHAHAL,2015-05-04,0,0,,0.67,100.0,0.67,0.67,0.67,100.0,0
YUZVENDRA CHAHAL,2017-04-05,3,7,42.86,0.5,100.0,0.5,0.5,0.5,100.0,3
YUZVENDRA CHAHAL,2017-04-16,1,2,50.0,1.0,80.95,1.8,1.25,2.25,80.95,1
YUZVENDRA CHAHAL,2017-04-23,0,2,0.0,1.0,73.22,1.83,1.25,2.5,64.29,0
YUZVENDRA CHAHAL,2017-04-27,1,2,50.0,0.86,58.57,1.86,1.0,2.75,30.95,1
YUZVENDRA CHAHAL,2017-04-29,4,9,44.44,0.88,57.14,1.88,1.25,3.25,35.72,4
YUZVENDRA CHAHAL,2017-05-05,4,4,100.0,1.22,55.33,2.67,1.5,3.75,36.11,4
YUZVENDRA CHAHAL,2018-05-19,0,4,0.0,1.5,60.91,2.8,2.25,4.25,48.61,0
YUZVENDRA CHAHAL,2019-03-23,4,12,33.33,1.36,54.14,2.91,2.25,4.75,48.61,4
YUZVENDRA CHAHAL,2019-03-31,1,3,33.33,1.58,52.06,3.67,3.0,7.25,44.44,1
YUZVENDRA CHAHAL,2019-04-07,1,1,100.0,1.54,50.36,3.62,2.25,5.75,41.66,1
YUZVENDRA CHAHAL,2020-09-24,1,3,33.33,1.5,54.5,3.43,1.5,5.0,41.66,1
YUZVENDRA CHAHAL,2020-10-05,0,0,,1.47,52.87,3.4,1.75,4.75,50.0,0
YUZVENDRA CHAHAL,2021-04-25,8,21,38.1,1.38,52.87,3.19,0.75,1.75,55.55,8
YUZVENDRA CHAHAL,2021-09-20,2,6,33.33,1.76,51.81,4.24,2.5,6.25,57.14,2
YUZVENDRA CHAHAL,2022-04-14,5,8,62.5,1.78,50.58,4.33,2.75,7.5,34.92,5
YUZVENDRA CHAHAL,2022-04-26,0,0,,1.95,51.33,4.53,3.75,8.75,44.64,0
