Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
KUMAR KARTIKEYA SINGH,2022-05-09,3,5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3
KUMAR KARTIKEYA SINGH,2023-05-26,6,7,85.71,3.0,60.0,5.0,3.0,5.0,60.0,6
KUMAR KARTIKEYA SINGH,2025-03-30,1,1,100.0,4.5,72.85,6.0,4.5,6.0,72.85,1
