Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
MARCUS STOINIS,2016-04-11,33,22,150.0,0.0,0.0,0.0,0.0,0.0,0.0,41
MARCUS STOINIS,2016-05-01,27,17,158.82,33.0,150.0,22.0,33.0,22.0,150.0,35
MARCUS STOINIS,2016-05-04,0,3,0.0,30.0,154.41,19.5,30.0,19.5,154.41,0
MARCUS STOINIS,2016-05-07,52,44,118.18,20.0,102.94,14.0,20.0,14.0,102.94,64
MARCUS STOINIS,2016-05-09,34,22,154.55,28.0,106.75,21.5,28.0,21.5,106.75,42
MARCUS STOINIS,2017-04-13,9,12,75.0,29.2,116.31,21.6,28.25,21.5,107.89,9
MARCUS STOINIS,2017-04-20,1,3,33.33,25.83,109.42,20.0,23.75,20.25,86.93,1
MARCUS STOINIS,2017-04-23,7,9,77.78,22.29,98.55,17.57,24.0,20.25,95.26,7
MARCUS STOINIS,2018-04-08,22,15,146.67,20.38,95.96,16.5,12.75,11.5,85.16,26
MARCUS STOINIS,2018-04-13,11,9,122.22,20.56,101.59,16.33,9.75,9.75,83.2,11
MARCUS STOINIS,2018-05-04,29,15,193.33,19.6,103.66,15.6,10.25,9.0,95.0,39
MARCUS STOINIS,2018-05-06,23,16,143.75,20.45,111.81,15.55,17.25,12.0,135.0,27
MARCUS STOINIS,2018-05-08,11,16,68.75,20.67,114.47,15.58,21.25,13.75,151.49,11
MARCUS STOINIS,2018-05-14,2,3,66.67,19.92,110.95,15.62,18.5,14.0,132.01,2
MARCUS STOINIS,2018-05-16,1,2,50.0,18.64,107.79,14.71,16.25,12.5,118.12,1
MARCUS STOINIS,2019-04-02,31,28,110.71,17.47,103.94,13.87,9.25,9.25,82.29,35
MARCUS STOINIS,2019-04-05,28,13,215.38,18.31,104.36,14.75,11.25,12.25,74.03,38
MARCUS STOINIS,2019-04-07,15,17,88.24,18.88,110.89,14.65,15.5,11.5,110.69,15
MARCUS STOINIS,2019-04-13,28,16,175.0,18.67,109.63,14.78,18.75,15.0,116.08,38
MARCUS STOINIS,2019-04-15,0,2,0.0,19.16,113.07,14.84,25.5,18.5,147.33,0
MARCUS STOINIS,2019-04-19,17,8,212.5,18.2,107.42,14.2,17.75,12.0,119.66,23
MARCUS STOINIS,2019-04-21,14,13,107.69,18.14,112.42,13.9,15.0,10.75,118.94,14
MARCUS STOINIS,2019-04-24,46,34,135.29,17.95,112.21,13.86,14.75,9.75,123.8,54
MARCUS STOINIS,2019-04-28,32,24,133.33,19.17,113.21,14.74,19.25,14.25,113.87,40
MARCUS STOINIS,2019-04-30,0,1,0.0,19.71,114.05,15.12,27.25,19.75,147.2,0
MARCUS STOINIS,2020-09-20,53,21,252.38,18.92,109.49,14.56,23.0,18.0,94.08,71
MARCUS STOINIS,2020-09-25,5,3,166.67,20.23,114.98,14.81,32.75,20.0,130.25,9
MARCUS STOINIS,2020-09-29,11,9,122.22,19.67,116.9,14.37,22.5,12.25,138.1,11
MARCUS STOINIS,2020-10-03,1,3,33.33,19.36,117.09,14.18,17.25,8.5,135.32,1
MARCUS STOINIS,2020-10-05,53,26,203.85,18.72,114.2,13.79,17.5,9.0,143.65,71
MARCUS STOINIS,2020-10-09,39,30,130.0,19.87,117.19,14.2,17.5,10.25,131.52,47
MARCUS STOINIS,2020-10-11,13,8,162.5,20.48,117.6,14.71,26.0,17.0,122.35,17
MARCUS STOINIS,2020-10-14,18,19,94.74,20.25,119.0,14.5,26.5,16.75,132.42,18
MARCUS STOINIS,2020-10-17,24,14,171.43,20.18,118.27,14.64,30.75,20.75,147.77,30
MARCUS STOINIS,2020-10-20,9,10,90.0,20.29,119.83,14.62,23.5,17.75,139.67,9
MARCUS STOINIS,2020-10-24,6,6,100.0,19.97,118.98,14.49,16.0,12.75,129.67,6
MARCUS STOINIS,2020-10-27,5,6,83.33,19.58,118.45,14.25,14.25,12.25,114.04,5
MARCUS STOINIS,2020-10-31,2,3,66.67,19.19,117.5,14.03,11.0,9.0,111.19,2
MARCUS STOINIS,2020-11-02,10,5,200.0,18.74,116.17,13.74,5.5,6.25,85.0,16
MARCUS STOINIS,2020-11-05,65,46,141.3,18.51,118.32,13.51,5.75,5.0,112.5,81
MARCUS STOINIS,2020-11-08,38,27,140.74,19.68,118.89,14.32,20.5,15.0,122.82,46
MARCUS STOINIS,2020-11-10,0,1,0.0,20.12,119.42,14.63,28.75,20.25,137.18,0
MARCUS STOINIS,2021-04-10,14,9,155.56,19.64,116.58,14.31,28.25,19.75,120.51,18
MARCUS STOINIS,2021-04-15,0,5,0.0,19.51,117.49,14.19,29.25,20.75,109.4,0
MARCUS STOINIS,2021-04-18,27,13,207.69,19.07,114.82,13.98,13.0,10.5,74.08,37
MARCUS STOINIS,2021-04-25,2,2,100.0,19.24,116.88,13.96,10.25,7.0,90.81,2
MARCUS STOINIS,2021-04-27,22,17,129.41,18.87,116.51,13.7,10.75,7.25,115.81,22
MARCUS STOINIS,2021-04-29,6,3,200.0,18.94,116.79,13.77,12.75,9.25,109.28,12
MARCUS STOINIS,2021-10-13,18,23,78.26,18.67,118.52,13.54,14.25,8.75,159.28,18
MARCUS STOINIS,2022-04-10,38,17,223.53,18.65,117.7,13.73,12.0,11.25,126.92,48
MARCUS STOINIS,2022-04-16,10,9,111.11,19.04,119.82,13.8,21.0,15.0,157.8,10
MARCUS STOINIS,2022-04-19,24,15,160.0,18.86,119.65,13.71,18.0,13.0,153.22,28
MARCUS STOINIS,2022-04-24,0,3,0.0,18.96,120.42,13.73,22.5,16.0,143.23,0
MARCUS STOINIS,2022-04-29,1,4,25.0,18.6,118.15,13.53,18.0,11.0,123.66,1
MARCUS STOINIS,2022-05-01,17,16,106.25,18.28,116.42,13.35,8.75,7.75,74.03,17
MARCUS STOINIS,2022-05-07,28,14,200.0,18.25,116.24,13.4,10.5,9.5,72.81,38
MARCUS STOINIS,2022-05-10,2,2,100.0,18.43,117.74,13.41,11.5,9.25,82.81,2
MARCUS STOINIS,2022-05-15,27,17,158.82,18.14,117.42,13.21,12.0,9.0,107.81,35
MARCUS STOINIS,2022-05-25,9,9,100.0,18.29,118.14,13.28,18.5,12.25,141.27,9
MARCUS STOINIS,2023-04-01,12,10,120.0,18.14,117.83,13.2,16.5,10.5,139.7,12
MARCUS STOINIS,2023-04-03,21,18,116.67,18.03,117.87,13.15,12.5,9.5,119.7,21
MARCUS STOINIS,2023-04-07,10,13,76.92,18.08,117.85,13.23,17.25,13.5,123.87,10
MARCUS STOINIS,2023-04-10,65,30,216.67,17.95,117.19,13.23,13.0,12.5,103.4,83
MARCUS STOINIS,2023-04-15,15,11,136.36,18.7,118.77,13.49,27.0,17.75,132.56,19
MARCUS STOINIS,2023-04-19,21,16,131.25,18.64,119.04,13.45,27.75,18.0,136.66,25
MARCUS STOINIS,2023-04-22,0,1,0.0,18.68,119.23,13.49,27.75,17.5,140.3,0
MARCUS STOINIS,2023-04-28,72,40,180.0,18.39,117.42,13.3,25.25,14.5,121.07,90
MARCUS STOINIS,2023-05-01,13,19,68.42,19.19,118.36,13.7,27.0,17.0,111.9,13
MARCUS STOINIS,2023-05-03,6,4,150.0,19.1,117.62,13.78,26.5,19.0,94.92,10
MARCUS STOINIS,2023-05-07,4,9,44.44,18.91,118.09,13.64,22.75,16.0,99.6,4
MARCUS STOINIS,2023-05-13,40,25,160.0,18.7,117.04,13.57,23.75,18.0,110.72,48
MARCUS STOINIS,2023-05-16,89,47,189.36,19.0,117.64,13.73,15.75,14.25,105.72,119
MARCUS STOINIS,2023-05-20,0,2,0.0,19.97,118.64,14.19,34.75,21.25,135.95,0
MARCUS STOINIS,2023-05-24,40,27,148.15,19.7,117.01,14.03,33.25,20.75,98.45,48
MARCUS STOINIS,2024-03-24,3,4,75.0,19.97,117.44,14.2,42.25,25.25,124.38,3
MARCUS STOINIS,2024-03-30,19,12,158.33,19.75,116.87,14.07,33.0,20.0,103.13,23
MARCUS STOINIS,2024-04-02,24,15,160.0,19.74,117.42,14.04,15.5,11.25,95.37,28
MARCUS STOINIS,2024-04-07,58,43,134.88,19.79,117.97,14.05,21.5,14.5,135.37,74
MARCUS STOINIS,2024-04-12,8,10,80.0,20.28,118.18,14.42,26.0,18.5,132.05,8
MARCUS STOINIS,2024-04-14,10,5,200.0,20.13,117.7,14.37,27.25,20.0,133.3,16
MARCUS STOINIS,2024-04-19,8,7,114.29,20.0,118.73,14.25,25.0,18.25,143.72,8
MARCUS STOINIS,2024-04-23,124,63,196.83,19.85,118.68,14.16,21.0,16.25,132.29,170
MARCUS STOINIS,2024-04-27,0,4,0.0,21.12,119.63,14.76,37.5,21.25,147.78,0
MARCUS STOINIS,2024-04-30,62,45,137.78,20.87,118.19,14.63,35.5,19.75,127.78,78
MARCUS STOINIS,2024-05-05,36,21,171.43,21.36,118.42,14.99,48.5,29.75,112.22,46
MARCUS STOINIS,2024-05-08,3,5,60.0,21.53,119.04,15.06,55.5,33.25,126.51,3
MARCUS STOINIS,2024-05-14,5,7,71.43,21.31,118.36,14.94,25.25,18.75,92.3,5
MARCUS STOINIS,2024-05-17,28,22,127.27,21.13,117.82,14.85,26.5,19.5,110.16,32
MARCUS STOINIS,2025-03-25,20,15,133.33,21.2,117.93,14.93,18.0,13.75,107.53,24
MARCUS STOINIS,2025-04-05,1,7,14.29,21.19,118.1,14.93,14.0,12.25,98.01,1
MARCUS STOINIS,2025-04-08,4,7,57.14,20.97,116.95,14.84,13.5,12.75,86.58,4
MARCUS STOINIS,2025-04-12,34,11,309.09,20.78,116.29,14.76,13.25,12.75,83.01,44
MARCUS STOINIS,2025-04-18,7,2,350.0,20.92,118.38,14.72,14.75,10.0,128.46,13
MARCUS STOINIS,2025-04-20,1,2,50.0,20.77,120.87,14.58,11.5,6.75,182.63,1
MARCUS STOINIS,2025-05-04,15,5,300.0,20.56,120.12,14.45,11.5,5.5,191.56,21
