Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
JASPRIT BUMRAH,2014-04-19,1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
JASPRIT BUMRAH,2014-05-23,0,2,0.0,1.0,100.0,1.0,1.0,1.0,100.0,0
JASPRIT BUMRAH,2015-04-23,0,0,,0.5,50.0,1.5,0.5,1.5,50.0,0
JASPRIT BUMRAH,2016-05-08,6,9,66.67,0.33,50.0,1.0,0.33,1.0,50.0,6
JASPRIT BUMRAH,2016-05-13,2,2,100.0,1.75,55.56,3.0,1.75,3.0,55.56,2
JASPRIT BUMRAH,2017-04-22,1,1,100.0,1.8,66.67,2.8,2.0,3.25,55.56,1
JASPRIT BUMRAH,2017-04-29,0,1,0.0,1.67,73.33,2.5,2.25,3.0,88.89,0
JASPRIT BUMRAH,2017-05-16,16,11,145.45,1.43,61.11,2.29,2.25,3.25,66.67,20
JASPRIT BUMRAH,2018-04-12,4,5,80.0,3.25,73.16,3.38,4.75,3.75,86.36,4
JASPRIT BUMRAH,2018-04-24,6,5,120.0,3.33,74.02,3.56,5.25,4.5,81.36,6
JASPRIT BUMRAH,2018-05-20,0,1,0.0,3.6,79.12,3.7,6.5,5.5,86.36,0
JASPRIT BUMRAH,2019-03-28,0,1,0.0,3.27,71.21,3.45,6.5,5.5,86.36,0
JASPRIT BUMRAH,2019-05-12,0,0,,3.0,64.74,3.25,2.5,3.0,50.0,0
JASPRIT BUMRAH,2020-09-19,5,3,166.67,2.77,64.74,3.0,1.5,1.75,40.0,9
JASPRIT BUMRAH,2021-04-09,1,2,50.0,2.93,73.23,3.0,1.25,1.25,55.56,1
JASPRIT BUMRAH,2021-04-13,0,1,0.0,2.8,71.45,2.93,1.5,1.5,72.22,0
JASPRIT BUMRAH,2021-04-20,3,3,100.0,2.62,66.34,2.81,1.5,1.5,72.22,3
JASPRIT BUMRAH,2021-09-19,1,2,50.0,2.65,68.59,2.82,2.25,2.25,79.17,1
JASPRIT BUMRAH,2021-09-26,5,6,83.33,2.56,67.42,2.78,1.25,2.0,50.0,5
JASPRIT BUMRAH,2021-10-02,1,1,100.0,2.68,68.36,2.95,2.25,3.0,58.33,1
JASPRIT BUMRAH,2021-10-08,5,2,250.0,2.6,70.12,2.85,2.5,3.0,83.33,11
JASPRIT BUMRAH,2022-04-02,0,1,0.0,2.71,79.59,2.81,3.0,2.75,120.83,0
JASPRIT BUMRAH,2022-04-13,0,1,0.0,2.59,75.61,2.73,2.75,2.5,108.33,0
JASPRIT BUMRAH,2022-04-16,0,0,,2.48,72.01,2.65,1.5,1.25,87.5,0
JASPRIT BUMRAH,2022-04-24,0,2,0.0,2.38,72.01,2.54,1.25,1.0,83.33,0
JASPRIT BUMRAH,2022-05-09,0,0,,2.28,68.73,2.52,0.0,1.0,0.0,0
JASPRIT BUMRAH,2022-05-17,0,4,0.0,2.19,68.73,2.42,0.0,0.75,0.0,0
JASPRIT BUMRAH,2024-03-24,1,1,100.0,2.11,65.74,2.48,0.0,1.5,0.0,1
JASPRIT BUMRAH,2024-04-01,8,9,88.89,2.07,67.17,2.43,0.25,1.75,33.33,8
JASPRIT BUMRAH,2024-04-22,2,1,200.0,2.28,68.04,2.66,2.25,3.5,62.96,8
JASPRIT BUMRAH,2024-05-03,1,1,100.0,2.27,73.12,2.6,2.75,3.75,97.22,1
JASPRIT BUMRAH,2025-04-07,0,1,0.0,2.23,74.11,2.55,3.0,3.0,122.22,0
