Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
DAVID MILLER,2012-04-20,8,13,61.54,0.0,0.0,0.0,0.0,0.0,0.0,8
DAVID MILLER,2012-04-22,5,5,100.0,8.0,61.54,13.0,8.0,13.0,61.54,5
DAVID MILLER,2012-04-25,34,17,200.0,6.5,80.77,9.0,6.5,9.0,80.77,44
DAVID MILLER,2012-04-28,19,15,126.67,15.67,120.51,11.67,15.67,11.67,120.51,19
DAVID MILLER,2012-05-08,28,18,155.56,16.5,122.05,12.5,16.5,12.5,122.05,36
DAVID MILLER,2012-05-15,4,7,57.14,18.8,128.75,13.6,21.5,13.75,145.56,4
DAVID MILLER,2013-04-16,20,17,117.65,16.33,116.82,12.5,21.25,14.25,134.84,20
DAVID MILLER,2013-04-21,80,41,195.12,16.86,116.94,13.14,17.75,14.25,114.26,110
DAVID MILLER,2013-04-23,34,39,87.18,24.75,126.71,16.62,33.0,20.75,131.37,38
DAVID MILLER,2013-04-26,10,8,125.0,25.78,122.32,19.11,34.5,26.0,114.27,10
DAVID MILLER,2013-04-29,56,34,164.71,24.2,122.59,18.0,36.0,26.25,131.24,72
DAVID MILLER,2013-05-02,51,26,196.15,27.09,126.42,19.45,45.0,30.5,143.0,69
DAVID MILLER,2013-05-06,101,38,265.79,29.08,132.23,20.0,37.75,26.75,143.26,147
DAVID MILLER,2013-05-09,8,11,72.73,34.62,142.5,21.38,54.5,26.5,187.91,8
DAVID MILLER,2013-05-11,6,7,85.71,32.71,137.52,20.64,54.0,27.25,174.84,6
DAVID MILLER,2013-05-14,2,4,50.0,30.93,134.06,19.73,41.5,20.5,155.1,2
DAVID MILLER,2013-05-16,44,24,183.33,29.12,128.81,18.75,29.25,15.0,118.56,54
DAVID MILLER,2013-05-18,6,5,120.0,30.0,132.02,19.06,15.0,11.5,97.94,6
DAVID MILLER,2014-04-18,54,37,145.95,28.67,131.35,18.28,14.5,10.0,109.76,70
DAVID MILLER,2014-04-20,51,19,268.42,30.0,132.12,19.26,26.5,17.5,124.82,69
DAVID MILLER,2014-04-22,10,10,100.0,31.05,138.93,19.25,38.75,21.25,179.42,10
DAVID MILLER,2014-04-26,14,10,140.0,30.05,137.08,18.81,30.25,17.75,158.59,18
DAVID MILLER,2014-04-28,26,20,130.0,29.32,137.21,18.41,32.25,19.0,163.59,34
DAVID MILLER,2014-05-03,16,12,133.33,29.17,136.9,18.48,25.25,14.75,159.61,20
DAVID MILLER,2014-05-07,47,32,146.88,28.62,136.75,18.21,16.5,13.0,125.83,55
DAVID MILLER,2014-05-09,66,29,227.59,29.36,137.15,18.76,25.75,18.5,137.55,84
DAVID MILLER,2014-05-11,13,14,92.86,30.77,140.63,19.15,38.75,23.25,159.45,13
DAVID MILLER,2014-05-14,24,24,100.0,30.11,138.86,18.96,35.5,21.75,150.16,24
DAVID MILLER,2014-05-19,2,6,33.33,29.89,137.48,19.14,37.5,24.75,141.83,2
DAVID MILLER,2014-05-23,29,20,145.0,28.93,133.88,18.69,26.25,18.25,113.44,37
DAVID MILLER,2014-05-25,47,34,138.24,28.93,134.25,18.73,17.0,16.0,92.8,55
DAVID MILLER,2014-05-28,8,12,66.67,29.52,134.38,19.23,25.5,21.0,104.14,8
DAVID MILLER,2014-05-30,38,19,200.0,28.84,132.27,19.0,21.5,18.0,95.81,48
DAVID MILLER,2014-06-01,1,1,100.0,29.12,134.32,19.0,30.5,21.25,137.48,1
DAVID MILLER,2015-04-10,23,21,109.52,28.29,133.31,18.47,23.5,16.5,126.23,23
DAVID MILLER,2015-04-12,24,23,104.35,28.14,132.63,18.54,17.5,13.25,119.05,24
DAVID MILLER,2015-04-15,5,7,71.43,28.03,131.84,18.67,21.5,16.0,128.47,5
DAVID MILLER,2015-04-21,54,30,180.0,27.41,130.21,18.35,13.25,13.0,96.32,72
DAVID MILLER,2015-04-25,3,9,33.33,28.11,131.52,18.66,26.5,20.25,116.32,3
DAVID MILLER,2015-04-27,15,14,107.14,27.46,129.0,18.41,21.5,17.25,97.28,15
DAVID MILLER,2015-05-01,42,41,102.44,27.15,128.46,18.3,19.25,15.0,97.98,46
DAVID MILLER,2015-05-03,43,37,116.22,27.51,127.82,18.85,28.5,23.5,105.73,47
DAVID MILLER,2015-05-06,7,10,70.0,27.88,127.55,19.29,25.75,25.25,89.78,7
DAVID MILLER,2015-05-09,27,11,245.45,27.4,126.21,19.07,26.75,25.5,98.95,37
DAVID MILLER,2015-05-11,89,44,202.27,27.39,128.92,18.89,29.75,24.75,133.53,119
DAVID MILLER,2015-05-13,14,4,350.0,28.76,130.55,19.44,41.5,25.5,158.49,20
DAVID MILLER,2015-05-16,11,15,73.33,28.43,135.32,19.11,34.25,17.25,216.93,11
DAVID MILLER,2016-04-11,15,10,150.0,28.06,134.0,19.02,35.25,18.5,217.76,19
DAVID MILLER,2016-04-15,9,9,100.0,27.79,134.33,18.83,32.25,18.25,193.9,9
DAVID MILLER,2016-04-17,7,6,116.67,27.41,133.63,18.63,12.25,9.5,168.33,7
DAVID MILLER,2016-04-19,6,6,100.0,27.0,133.29,18.38,10.5,10.0,110.0,6
DAVID MILLER,2016-04-23,9,11,81.82,26.59,132.64,18.14,9.25,7.75,116.67,9
DAVID MILLER,2016-04-25,30,17,176.47,26.25,131.66,18.0,7.75,8.0,99.62,40
DAVID MILLER,2016-05-01,31,27,114.81,26.32,132.51,17.98,13.0,10.0,118.74,35
DAVID MILLER,2016-05-04,13,18,72.22,26.41,132.18,18.15,19.0,15.25,118.28,13
DAVID MILLER,2016-05-07,11,6,183.33,26.16,131.09,18.15,20.75,18.25,111.33,17
DAVID MILLER,2016-05-09,0,1,0.0,25.89,132.02,17.93,21.25,17.0,136.71,0
DAVID MILLER,2016-05-15,20,9,222.22,25.44,129.71,17.63,13.75,13.0,92.59,26
DAVID MILLER,2016-05-18,3,6,50.0,25.34,131.3,17.48,11.0,8.5,119.44,3
DAVID MILLER,2016-05-21,7,5,140.0,24.97,129.92,17.29,8.5,5.5,113.89,11
DAVID MILLER,2017-04-08,30,27,111.11,24.67,130.09,17.08,7.5,5.25,103.06,34
DAVID MILLER,2017-04-13,28,19,147.37,24.75,129.78,17.25,15.0,11.75,130.83,36
DAVID MILLER,2017-04-15,24,28,85.71,24.81,130.07,17.27,17.0,14.25,112.12,24
DAVID MILLER,2017-04-17,1,6,16.67,24.79,129.36,17.44,22.25,19.75,121.05,1
DAVID MILLER,2018-04-08,24,23,104.35,24.42,127.6,17.27,20.75,20.0,90.21,24
DAVID MILLER,2018-04-23,26,19,136.84,24.42,127.24,17.35,19.25,19.0,88.52,34
DAVID MILLER,2018-05-20,24,22,109.09,24.44,127.39,17.38,18.75,19.0,85.89,24
DAVID MILLER,2019-03-27,59,40,147.5,24.43,127.12,17.45,18.75,17.5,91.74,75
DAVID MILLER,2019-03-30,15,10,150.0,24.94,127.41,17.78,33.25,26.0,124.44,19
DAVID MILLER,2019-04-01,43,30,143.33,24.8,127.74,17.67,31.0,22.75,135.86,51
DAVID MILLER,2019-04-06,6,5,120.0,25.06,127.96,17.84,35.25,25.5,137.48,6
DAVID MILLER,2019-04-08,1,3,33.33,24.79,127.85,17.66,30.75,21.25,140.21,1
DAVID MILLER,2019-04-10,7,8,87.5,24.46,126.54,17.46,16.25,12.0,111.66,7
DAVID MILLER,2019-04-16,40,27,148.15,24.22,126.01,17.33,14.25,11.5,96.04,48
DAVID MILLER,2019-04-20,7,5,140.0,24.43,126.3,17.46,13.5,10.75,97.24,11
DAVID MILLER,2019-04-24,24,25,96.0,24.2,126.49,17.29,13.75,10.75,102.24,24
DAVID MILLER,2019-04-29,11,11,100.0,24.2,126.09,17.39,19.5,16.25,117.91,11
DAVID MILLER,2020-09-22,0,0,,24.03,125.75,17.31,20.5,17.0,121.04,0
DAVID MILLER,2021-04-15,62,43,144.19,23.72,125.75,17.09,10.5,10.25,112.0,78
DAVID MILLER,2021-04-19,2,5,40.0,24.2,125.98,17.42,24.25,19.75,113.4,2
DAVID MILLER,2021-04-22,0,2,0.0,23.92,124.9,17.26,18.75,14.75,94.73,0
DAVID MILLER,2021-04-24,24,23,104.35,23.63,123.33,17.07,16.0,12.5,61.4,24
DAVID MILLER,2021-04-29,7,4,175.0,23.63,123.1,17.15,22.0,18.25,72.13,13
DAVID MILLER,2021-05-02,7,3,233.33,23.43,123.73,16.99,8.25,8.5,79.84,13
DAVID MILLER,2021-09-25,7,10,70.0,23.24,125.05,16.82,9.5,8.0,128.17,7
DAVID MILLER,2021-10-05,15,23,65.22,23.05,124.4,16.74,11.25,10.0,145.67,15
DAVID MILLER,2022-03-28,30,21,142.86,22.95,123.7,16.81,9.0,10.0,135.89,38
