Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
ABHISHEK SHARMA,2018-05-12,46,19,242.11,0.0,0.0,0.0,0.0,0.0,0.0,56
ABHISHEK SHARMA,2018-05-18,2,4,50.0,46.0,242.11,19.0,46.0,19.0,242.11,2
ABHISHEK SHARMA,2018-05-20,15,10,150.0,24.0,146.06,11.5,24.0,11.5,146.06,19
ABHISHEK SHARMA,2019-04-14,2,3,66.67,21.0,147.37,11.0,21.0,11.0,147.37,2
ABHISHEK SHARMA,2019-04-29,5,3,166.67,16.25,127.2,9.0,16.25,9.0,127.2,9
ABHISHEK SHARMA,2019-05-02,2,3,66.67,14.0,135.09,7.8,6.0,5.0,108.34,2
ABHISHEK SHARMA,2020-09-21,7,4,175.0,12.0,123.69,7.0,6.0,4.75,112.5,13
ABHISHEK SHARMA,2020-09-26,2,3,66.67,11.29,131.02,6.57,4.0,3.25,118.75,2
ABHISHEK SHARMA,2020-09-29,1,1,100.0,10.12,122.97,6.12,4.0,3.25,118.75,1
ABHISHEK SHARMA,2020-10-02,31,24,129.17,9.11,120.42,5.56,3.0,2.75,102.08,35
ABHISHEK SHARMA,2020-10-04,10,13,76.92,11.3,121.3,7.4,10.25,8.0,117.71,10
ABHISHEK SHARMA,2020-10-08,12,6,200.0,11.18,117.26,7.91,11.0,10.25,93.19,18
ABHISHEK SHARMA,2020-10-31,8,5,160.0,11.25,124.16,7.75,13.5,11.0,126.52,12
ABHISHEK SHARMA,2021-04-17,2,4,50.0,11.0,126.91,7.54,15.25,12.0,141.52,2
ABHISHEK SHARMA,2021-04-25,5,6,83.33,10.36,121.42,7.29,8.0,7.0,121.73,5
ABHISHEK SHARMA,2021-09-27,21,16,131.25,10.0,118.88,7.2,6.75,5.25,123.33,25
ABHISHEK SHARMA,2021-09-30,18,13,138.46,10.69,119.65,7.75,9.0,7.75,106.14,22
ABHISHEK SHARMA,2021-10-03,6,10,60.0,11.12,120.76,8.06,11.5,9.75,100.76,6
ABHISHEK SHARMA,2021-10-06,13,10,130.0,10.83,117.38,8.17,12.5,11.25,103.26,17
ABHISHEK SHARMA,2021-10-08,33,16,206.25,10.95,118.05,8.26,14.5,12.25,114.93,43
ABHISHEK SHARMA,2022-03-29,9,19,47.37,12.05,122.46,8.65,17.5,12.25,133.68,9
ABHISHEK SHARMA,2022-04-04,13,11,118.18,11.9,118.88,9.14,15.25,13.75,110.9,13
ABHISHEK SHARMA,2022-04-09,75,50,150.0,11.95,118.85,9.23,17.0,14.0,125.45,91
ABHISHEK SHARMA,2022-04-11,42,32,131.25,14.7,120.21,11.0,32.5,24.0,130.45,50
ABHISHEK SHARMA,2022-04-15,3,10,30.0,15.83,120.67,11.88,34.75,28.0,111.7,3
ABHISHEK SHARMA,2022-04-17,31,25,124.0,15.32,117.04,11.8,33.25,25.75,107.36,35
ABHISHEK SHARMA,2022-04-23,47,28,167.86,15.92,117.31,12.31,37.75,29.25,108.81,55
ABHISHEK SHARMA,2022-04-27,65,42,154.76,17.07,119.18,12.89,30.75,23.75,113.28,81
ABHISHEK SHARMA,2022-05-01,39,24,162.5,18.79,120.45,13.93,36.5,26.25,119.16,47
ABHISHEK SHARMA,2022-05-05,7,6,116.67,19.48,121.9,14.28,45.5,29.75,152.28,7
ABHISHEK SHARMA,2022-05-08,0,3,0.0,19.07,121.73,14.0,39.5,25.0,150.45,0
ABHISHEK SHARMA,2022-05-14,43,28,153.57,18.45,117.8,13.65,27.75,18.75,108.48,51
ABHISHEK SHARMA,2022-05-17,9,10,90.0,19.22,118.92,14.09,22.25,15.25,108.18,9
ABHISHEK SHARMA,2022-05-22,43,32,134.38,18.91,118.04,13.97,14.75,11.75,90.06,51
ABHISHEK SHARMA,2023-04-02,0,3,0.0,19.62,118.52,14.5,23.75,18.25,94.49,0
ABHISHEK SHARMA,2023-04-14,32,17,188.24,19.06,115.13,14.17,23.75,18.25,94.49,42
ABHISHEK SHARMA,2023-04-18,1,2,50.0,19.42,117.17,14.25,21.0,15.5,103.16,1
ABHISHEK SHARMA,2023-04-21,34,26,130.77,18.92,115.35,13.92,19.0,13.5,93.16,42
ABHISHEK SHARMA,2023-04-24,5,5,100.0,19.32,115.76,14.24,16.75,12.0,92.25,5
ABHISHEK SHARMA,2023-04-29,67,36,186.11,18.95,115.35,14.0,18.0,12.5,117.25,85
ABHISHEK SHARMA,2023-05-04,9,10,90.0,20.15,117.12,14.55,26.75,17.25,116.72,9
ABHISHEK SHARMA,2023-05-07,55,34,161.76,19.88,116.46,14.44,28.75,19.25,126.72,71
ABHISHEK SHARMA,2023-05-13,7,5,140.0,20.71,117.54,14.9,34.0,21.25,134.47,11
ABHISHEK SHARMA,2023-05-15,5,5,100.0,20.4,118.06,14.67,34.5,21.25,144.47,5
ABHISHEK SHARMA,2023-05-18,11,14,78.57,20.05,117.65,14.45,19.0,13.5,122.94,11
ABHISHEK SHARMA,2024-03-23,32,19,168.42,19.84,116.78,14.44,19.5,14.5,120.08,40
ABHISHEK SHARMA,2024-03-27,63,23,273.91,20.11,117.9,14.54,13.75,10.75,121.75,81
ABHISHEK SHARMA,2024-03-31,29,20,145.0,21.02,121.22,14.72,27.75,15.25,155.23,37
ABHISHEK SHARMA,2024-04-05,37,12,308.33,21.19,121.72,14.83,33.75,19.0,166.48,47
ABHISHEK SHARMA,2024-04-09,16,11,145.45,21.51,125.53,14.78,40.25,18.5,223.92,20
ABHISHEK SHARMA,2024-04-15,34,22,154.55,21.4,125.93,14.7,36.25,16.5,218.17,42
ABHISHEK SHARMA,2024-04-20,46,12,383.33,21.65,126.49,14.84,29.0,16.25,188.33,56
ABHISHEK SHARMA,2024-04-25,31,13,238.46,22.12,131.43,14.79,33.25,14.25,247.91,41
ABHISHEK SHARMA,2024-04-28,15,9,166.67,22.28,133.45,14.75,31.75,14.5,230.45,19
ABHISHEK SHARMA,2024-05-02,12,10,120.0,22.15,134.06,14.65,31.5,14.0,235.75,12
ABHISHEK SHARMA,2024-05-06,11,16,68.75,21.96,133.81,14.56,26.0,11.0,227.12,11
ABHISHEK SHARMA,2024-05-08,75,28,267.86,21.77,132.64,14.59,17.25,12.0,148.47,93
