Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
DHRUV JUREL,2023-04-05,32,15,213.33,0.0,0.0,0.0,0.0,0.0,0.0,42
DHRUV JUREL,2023-04-08,8,3,266.67,32.0,213.33,15.0,32.0,15.0,213.33,14
DHRUV JUREL,2023-04-12,4,6,66.67,20.0,240.0,9.0,20.0,9.0,240.0,4
DHRUV JUREL,2023-04-16,18,10,180.0,14.67,182.22,8.0,14.67,8.0,182.22,24
DHRUV JUREL,2023-04-19,0,1,0.0,15.5,181.67,8.5,15.5,8.5,181.67,0
DHRUV JUREL,2023-04-23,34,16,212.5,12.4,145.33,7.0,7.5,5.0,128.34,44
DHRUV JUREL,2023-04-27,34,15,226.67,16.0,156.53,8.5,14.0,8.25,114.79,44
DHRUV JUREL,2023-04-30,2,3,66.67,18.57,166.55,9.43,21.5,10.5,154.79,2
DHRUV JUREL,2023-05-05,9,8,112.5,16.5,154.06,8.62,17.5,8.75,126.46,9
DHRUV JUREL,2023-05-14,1,7,14.29,15.67,149.45,8.56,19.75,10.5,154.58,1
DHRUV JUREL,2023-05-19,10,4,250.0,14.2,135.93,8.4,11.5,8.25,105.03,16
DHRUV JUREL,2024-03-24,20,12,166.67,13.82,146.3,8.0,5.5,5.5,110.86,24
DHRUV JUREL,2024-03-28,20,12,166.67,14.33,148.0,8.33,10.0,7.75,135.86,24
DHRUV JUREL,2024-04-06,2,3,66.67,14.77,149.43,8.62,12.75,8.75,149.41,2
DHRUV JUREL,2024-04-13,6,11,54.55,13.86,143.52,8.21,13.0,7.75,162.5,6
DHRUV JUREL,2024-04-16,2,4,50.0,13.33,137.59,8.4,12.0,9.5,113.64,2
DHRUV JUREL,2024-04-27,52,34,152.94,12.62,132.12,8.12,7.5,7.5,84.47,68
DHRUV JUREL,2024-05-02,1,3,33.33,14.94,133.34,9.65,15.5,13.0,81.04,1
DHRUV JUREL,2024-05-12,28,18,155.56,14.17,127.79,9.28,15.25,13.0,72.71,36
DHRUV JUREL,2024-05-15,0,1,0.0,14.89,129.25,9.74,20.75,14.75,97.96,0
DHRUV JUREL,2024-05-22,8,8,100.0,14.15,122.78,9.3,20.25,14.0,85.46,8
DHRUV JUREL,2024-05-24,56,35,160.0,13.86,121.7,9.24,9.25,7.5,72.22,72
DHRUV JUREL,2025-03-23,70,35,200.0,15.77,123.44,10.41,23.0,15.5,103.89,88
DHRUV JUREL,2025-03-26,33,28,117.86,18.13,126.77,11.48,33.5,19.75,115.0,37
DHRUV JUREL,2025-03-30,3,7,42.86,18.75,126.4,12.17,41.75,26.5,144.47,3
DHRUV JUREL,2025-04-05,13,5,260.0,18.12,123.06,11.96,40.5,26.25,130.18,19
DHRUV JUREL,2025-04-09,5,4,125.0,17.92,128.32,11.69,29.75,18.75,155.18,5
DHRUV JUREL,2025-04-13,35,23,152.17,17.44,128.2,11.41,13.5,11.0,136.43,43
DHRUV JUREL,2025-04-16,26,17,152.94,18.07,129.06,11.82,14.0,9.75,145.01,34
DHRUV JUREL,2025-04-19,6,5,120.0,18.34,129.88,12.0,19.75,12.25,172.53,6
