Name,Date,Runs,B/F,Batting S/R,Career Runs Avg,Career Batting S/R Avg,Career B/F Avg,Rolling Runs Avg,Rolling B/F Avg,Rolling Batting S/R Avg,Batting Match Points
MS DHONI,2008-04-19,2,3,66.67,0.0,0.0,0.0,0.0,0.0,0.0,2
MS DHONI,2008-04-23,30,16,187.5,2.0,66.67,3.0,2.0,3.0,66.67,40
MS DHONI,2008-04-26,43,27,159.26,16.0,127.08,9.5,16.0,9.5,127.08,51
MS DHONI,2008-04-28,65,30,216.67,25.0,137.81,15.33,25.0,15.33,137.81,83
MS DHONI,2008-05-02,32,27,118.52,35.0,157.52,19.0,35.0,19.0,157.52,36
MS DHONI,2008-05-04,1,7,14.29,34.4,149.72,20.6,42.5,25.0,170.49,1
MS DHONI,2008-05-06,23,31,74.19,28.83,127.15,18.33,35.25,22.75,127.18,23
MS DHONI,2008-05-08,33,33,100.0,28.0,119.59,20.14,30.25,23.75,105.92,37
MS DHONI,2008-05-10,60,43,139.53,28.62,117.14,21.75,22.25,24.5,76.75,76
MS DHONI,2008-05-14,43,35,122.86,32.11,119.63,24.11,29.25,28.5,82.0,47
MS DHONI,2008-05-21,4,8,50.0,33.2,119.95,25.2,39.75,35.5,109.14,4
MS DHONI,2008-05-24,12,8,150.0,30.55,113.59,23.64,35.0,29.75,103.1,16
MS DHONI,2008-05-27,37,25,148.0,29.0,116.62,22.33,29.75,23.5,115.6,45
MS DHONI,2008-06-01,29,17,170.59,29.62,119.04,22.54,24.0,19.0,117.72,39
MS DHONI,2009-04-18,36,26,138.46,29.57,122.72,22.14,20.5,14.5,129.65,44
MS DHONI,2009-04-20,16,14,114.29,30.0,123.77,22.4,28.5,19.0,151.76,16
MS DHONI,2009-04-23,5,7,71.43,29.12,123.18,21.88,29.5,20.5,142.84,5
MS DHONI,2009-04-27,22,22,100.0,27.71,120.13,21.0,21.5,16.0,123.69,22
MS DHONI,2009-04-30,22,19,115.79,27.39,119.01,21.06,19.75,17.25,106.05,22
MS DHONI,2009-05-02,6,7,85.71,27.11,118.84,20.95,16.25,15.5,100.38,6
MS DHONI,2009-05-04,58,37,156.76,26.05,117.19,20.25,13.75,13.75,93.23,74
MS DHONI,2009-05-07,56,27,207.41,27.57,119.07,21.05,27.0,21.25,114.56,74
MS DHONI,2009-05-14,18,20,90.0,28.86,123.09,21.32,35.5,22.5,141.42,18
MS DHONI,2009-05-16,23,22,104.55,28.39,121.65,21.26,34.5,22.75,134.97,23
MS DHONI,2009-05-18,40,28,142.86,28.17,120.94,21.29,38.75,26.5,139.68,48
MS DHONI,2009-05-20,2,2,100.0,28.64,121.81,21.56,34.25,24.25,136.2,2
MS DHONI,2009-05-23,28,30,93.33,27.62,120.97,20.81,20.75,18.0,109.35,32
MS DHONI,2010-03-14,42,29,144.83,27.63,119.95,21.15,23.25,20.5,110.18,50
MS DHONI,2010-03-16,66,33,200.0,28.14,120.84,21.43,28.0,22.25,120.26,84
MS DHONI,2010-03-28,21,19,110.53,29.45,123.57,21.83,34.5,23.5,134.54,21
MS DHONI,2010-03-31,14,19,73.68,29.17,123.13,21.73,39.25,27.75,137.17,14
MS DHONI,2010-04-03,0,1,0.0,28.68,121.54,21.65,35.75,25.0,132.26,0
MS DHONI,2010-04-06,31,18,172.22,27.78,117.74,21.0,25.25,18.0,96.05,41
MS DHONI,2010-04-10,7,13,53.85,27.88,119.39,20.91,16.5,14.25,89.11,7
MS DHONI,2010-04-15,0,2,0.0,27.26,117.46,20.68,13.0,12.75,74.94,0
MS DHONI,2010-04-18,54,29,186.21,26.49,114.11,20.14,9.5,8.5,56.52,72
MS DHONI,2010-04-22,30,32,93.75,27.25,116.11,20.39,23.0,15.5,103.07,34
MS DHONI,2010-04-25,22,15,146.67,27.32,115.51,20.7,22.75,19.0,83.45,26
MS DHONI,2011-04-08,29,21,138.1,27.18,116.33,20.55,26.5,19.5,106.66,37
MS DHONI,2011-04-13,43,20,215.0,27.23,116.88,20.56,33.75,24.25,141.18,53
MS DHONI,2011-04-16,22,16,137.5,27.62,119.34,20.55,31.0,22.0,148.38,26
MS DHONI,2011-04-18,14,13,107.69,27.49,119.78,20.44,29.0,18.0,159.32,14
